Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.18957023; No similar. 
 gustavo50355794 angelicalozanoc mcarvajal28 hola gustavo50355794 gracias escribirnos cuentanos favo; j : 2381. Sim : 0.5514015; Baja. 
 elkysillo hola elkysillo trabajando mejorar experiencia cuentanos mas detalles inconvenien labelurl; j : 2382. Sim : 0.51849174; Baja. 
 javjgm javier cuentanos caso dm colaborarte quedamos atentos  ; j : 2383. Sim : 0.516895; Baja. 
 cataguti17 catalina cuentanos caso dm colaborarte quedamos atentos  ; j : 2384. Sim : 0.43102354; No similar. 
 dalmiropm balotocolombia sfcsupervisor hola dalmiro ayudarte solicitud escribenos favor labelurl  ; j : 2385. Sim : 0.58673096; Baja. 
 caropuentes carolina atendiendo caso mensaje interno indicamos necesitamos p labelurl  ; j : 2386. Sim : 0.46751693; No similar. 
 alejasequeja superfinanciera hola alejasequeja gracias escribirnos cuentanos favor mas detalles lab; j : 2387. Sim : 0.6680283; Baja. 
 davidasecas hola envianos datos contacto interno ayudarte quedamos atentos  ; j : 2388. Sim : 0.62484884; Baja. 
 laespinaca hola favor siguenos podernos comunicar contigo mensaje directo  ; j : 2389. Sim : 0.771663; Media. 
 carogars carolina cuentanos detalle caso dm colaborarte servirte  ; j : 2390. Sim : 0.5133095; Baja. 
 isafernanda animate escribirnos interno ayudaremos caso vienes mencionando  ; j : 2391. Sim : 0.43838495; No similar. 
 eldealerdigital alejandro cuentanos caso dm colaborarte quedamos atentos  ; j : 2392. Sim : 0.5392245; Baja. 
 jorgehleon jorge envianos caso dm colaborarte quedamos atentos  ; j : 2393. Sim : 0.4302004; No similar. 
 kalabazaavila hola kalabazaavila regalarias datos dm poder colaborarte inquietude labelurl  ; j : 2394. Sim : 0.33017057; No similar. 
 arritopimentel hola comunicaremos contigo mensaje directo poder solicitarte datos  ; j : 2395. Sim : 0.7370042; Media. 
 andrewdeazat lamentamos inconveniente presentaste cuentanos dm solicitud necesitabas  ; j : 2396. Sim : 0.5157536; Baja. 
 jhonny20k hola jhonny20k favor amplianos solicitud colaborarte atentos saludos  ; j : 2397. Sim : 0.379598; No similar. 
 dianapaolapr hola dianapaolapr alegra saludarte amplianos favor informacion ocurrido m labelurl  ; j : 2398. Sim : 0.55677426; Baja. 
 andreamayorrest hola andreamayorrest alegra saludarte amplianos favor informacion ocurrido labelurl; j : 2399. Sim : 0.42105937; No similar. 
 alejocantor hola alejocantor alegra saludarte amplianos favor informacion ocurrido m labelurl  ; j : 2400. Sim : 0.51435363; Baja. 
 danielmurcia hola danielmurcia alegra saludarte amplianos favor informacion ocurrido labelurl  ; j : 2401. Sim : 0.4310866; No similar. 
 walterocampo hola walterocampo alegra saludarte amplianos favor informacion ocurrido labelurl  ; j : 2402. Sim : 0.46051565; No similar. 
 crislafaurie hola crislafaurie alegra saludarte amplianos favor informacion ocurrido m labelurl  ; j : 2403. Sim : 0.48076126; No similar. 
 laurapieschacon cuentanos dm inconveniente presentas poder ayudarte caso  ; j : 2404. Sim : 0.5796869; Baja. 
 antonioangelaya hola antonioangelaya alegra saludarte amplianos favor informacion ocurrido labelurl; j : 2405. Sim : 0.5463878; Baja. 
 verduncolombia hola verduncolombia alegra saludarte amplianos favor informacion ocurrido p labelurl; j : 2406. Sim : 0.5360972; Baja. 
 eicristian24 hola eicristian24 alegra saludarte amplianos favor informacion ocurrido labelurl  ; j : 2407. Sim : 0.5494112; Baja. 
 cuartooscuro bancobogota sfcsupervisor cucutaonline hola cuartooscuro gracias escribirnos cuentanos; j : 2408. Sim : 0.49384424; No similar. 
 alvaro43962325 hola alvaro43962325 gracias escribirnos amplianos favor informacion ocurrid labelurl; j : 2409. Sim : 0.60187703; Baja. 
 jeinerbogota sfcsupervisor jeiner ayudarte inconformidad necesitamos favor envy d labelurl  ; j : 2410. Sim : 0.46005958; No similar. 
 jennifergutiers jennifer cuentanos caso dm colaborarte servirte saludos  ; j : 2411. Sim : 0.5006742; Baja. 
 diegoamendoza hola diegoamendoza gestionando consulta mensaje directo quedamos atentos  ; j : 2412. Sim : 0.6136595; Baja. 
 vivi30812 hola viviana cuentanos dm detalle inconveniente quedamos atentos  ; j : 2413. Sim : 0.5925075; Baja. 
 danielaochoao sfcsupervisor hola danielaochoao alegra saludarte amplianos favor informacion labelur; j : 2414. Sim : 0.48693216; No similar. 
 ibajaime davidbarguil urregojavier alaluzpublica1 mauriciov1470 pycnoticias sfcsupervisor hola ibaj; j : 2415. Sim : 0.3192915; No similar. 
 hola ladyblue gracias escribirnos queremos mejorar experiencia necesitamos ayuda labelurl  ; j : 2416. Sim : 0.5517204; Baja. 
 isaalvarez04 hola isaalvarez04 gestionando consulta mensaje directo gracias escribirnos  ; j : 2417. Sim : 0.62874365; Baja. 
 martinvegam mauriciojaramil hola mauriciojaramil gracias escribirnos cuentanos favor mas detalles l; j : 2418. Sim : 0.6877036; Media. 
 karocaldas hola caro cuentanos mas caso mensaje directo poder ayudarte  ; j : 2419. Sim : 0.71275955; Media. 
 karencilla0803 hola karencilla0803 gracias escribirnos cuentanos favor mas detalles consulta labelu; j : 2420. Sim : 0.7282546; Media. 
 frecklestorres hola frecklestorres gracias escribirnos consulta atendiendo mensaje directo  ; j : 2421. Sim : 0.6705615; Media. 
 alejahernandezc trabajando mejorar experiencia cuentanos mas detalles inconveniente mensa labelurl ; j : 2422. Sim : 0.5555133; Baja. 
 joseavanegas trabajando mejorar experiencia cuentanos mas detalles inconveniente mensaje labelurl  ; j : 2423. Sim : 0.6314661; Baja. 
 angel20865900 trabajando mejorar experiencia cuentanos mas detalles inconveniente mensaje labelurl ; j : 2424. Sim : 0.6381104; Baja. 
 alejahernandezc trabajando mejorar experiencia cuentanos mas detalles inconveniente mensa labelurl ; j : 2425. Sim : 0.5555133; Baja. 
 joseavanegas trabajando mejorar experiencia cuentanos mas detalles inconveniente mensaje labelurl  ; j : 2426. Sim : 0.6314661; Baja. 
 angel20865900 trabajando mejorar experiencia cuentanos mas detalles inconveniente mensaje labelurl ; j : 2427. Sim : 0.6381104; Baja. 
 marionfonsecap mario envianos datos dm colaborarte quedamos atentos  ; j : 2428. Sim : 0.5259034; Baja. 
 frecklestorres hola frecklestorres gracias escribirnos consulta atendiendo mensaje directo  ; j : 2429. Sim : 0.6705615; Media. 
 williamr colpensiones defensoriacol zuluagacamila hola williamr gracias escribirnos quere labelurl ; j : 2430. Sim : 0.33452216; No similar. 
 linarivera sicsuper hola linarivera gracias escribirnos contamos gestionando consul labelurl  ; j : 2431. Sim : 0.4594132; No similar. 
 doblepersona hola camilo cuentanos favor podemos ayudarte quedamos atentos  ; j : 2432. Sim : 0.6310458; Baja. 
 jaimeaecheverri hola jaime cuentanos podemos colaborarenvianos dm quedamos atentos  ; j : 2433. Sim : 0.5746636; Baja. 
 joseivanaguilar hola joseivanaguilar comunicamos contigo via dm quedamos atentos  ; j : 2434. Sim : 0.5772013; Baja. 
 andresmrinconch bancolombia davivienda hola andresmrinconch gracias escribirnos cuentanos favor p l; j : 2435. Sim : 0.5784435; Baja. 
 yosoyamarilla jjelcanibal echemosvaina bancolombia validar cuentas favor escribenos labelurl  ; j : 2436. Sim : 0.3191516; No similar. 
 claudipbel hola claudia dejanos caso mensaje favor quedamos pendientes  ; j : 2437. Sim : 0.5741131; Baja. 
 yosoyamarilla jjelcanibal echemosvaina bancolombia validar cuentas favor escribenos labelurl  ; j : 2438. Sim : 0.3191516; No similar. 
 dafemena17 dafe favor siguenos poder comunicarnos mensaje directo  ; j : 2439. Sim : 0.5967236; Baja. 
 rolaguas hola roberto envianos caso dm colaborarte quedamos atentos  ; j : 2440. Sim : 0.49579754; No similar. 
 rolaguas roberto envianos caso dm colaborarte quedamosa atentos  ; j : 2441. Sim : 0.45869565; No similar. 
 tatanstyle hola tatanstyle gracias escribirnos compartir experiencia creer poder labelurl  ; j : 2442. Sim : 0.4772478; No similar. 
 yocristianbrn hola yocristianbrn gracias escribirnos contamos gestionando consulta po labelurl  ; j : 2443. Sim : 0.56478614; Baja. 
 darwinrendon sicsuper asobancaria hola darwinrendon bienvenido canal digital validar labelurl  ; j : 2444. Sim : 0.2977054; No similar. 
 miguelalejopaez colcobcolombia sfcsupervisor hola miguelalejopaez queremos ayudarte favor comparten; j : 2445. Sim : 0.39692852; No similar. 
 jangordillo23jg jangordillo23jg contamos gestionando consulta traves mensaje directo labelurl  ; j : 2446. Sim : 0.5233919; Baja. 
 comandantemad77 buenos dias manejando caso dm quedamos atentos  ; j : 2447. Sim : 0.4186066; No similar. 
 joselohr83 sfcsupervisor hola joselohr83 gracias escribirnos gestionando consulta traves labelurl  ; j : 2448. Sim : 0.5902482; Baja. 
 julisitalin buenos dias cuentanos caso dm colaborarte servirte  ; j : 2449. Sim : 0.45851678; No similar. 
 ricardoarst tefahoyos hola ricardoarst gracias escribirnos caso necesario titular labelurl  ; j : 2450. Sim : 0.44163743; No similar. 
 mariaacosta7 sfcsupervisor mariaacosta7 atendiendo consulta traves mensaje directo labelurl  ; j : 2451. Sim : 0.40782964; No similar. 
 cesaraugustosu3 wradiocolombia hola cesaraugustosu3 gracias escribirnos cuentanos favor mas detalle; j : 2452. Sim : 0.7301969; Media. 
 jofema2010 jose cuentanos detalle dm colaborarte quedamos atentos  ; j : 2453. Sim : 0.6232677; Baja. 
 manuelrovi hola manuelrovi gracias escribirnos contamos gestionando consulta traves labelurl  ; j : 2454. Sim : 0.4986008; No similar. 
 vichentedc hola vichentedc gracias ponerte contacto podemos ayudar ciudad labelurl  ; j : 2455. Sim : 0.436516; No similar. 
 savamopo hola savamopo gracias escribirnos contamos gestionando consulta traves labelurl  ; j : 2456. Sim : 0.49644294; No similar. 
 manuelrovi hola manuelrovi gracias escribirnos contamos gestionando consulta traves labelurl  ; j : 2457. Sim : 0.4986008; No similar. 
 javininop javier cuentanos detalle dm sucede quedamos atentos  ; j : 2458. Sim : 0.59744406; Baja. 
 yulipmoncada yulipmoncada gracias escribirnos contamos gestionando consulta traves labelurl  ; j : 2459. Sim : 0.46305835; No similar. 
 rfbonilla permitenos colaborarte cuentanos oficina ubicado quedamos atentos  ; j : 2460. Sim : 0.3151659; No similar. 
 alextas hola alextas gracias escribirnos contamos gestionando consulta traves labelurl  ; j : 2461. Sim : 0.5163725; Baja. 
 cesaraugustosu3 wradiocolombia hola cesaraugustosu3 gracias escribirnos favor indicanos numero labe; j : 2462. Sim : 0.5611342; Baja. 
 alejo1446 mafecarrascal mafecarraspand2 hola alejo1446 gracias escribirnos compartir experiencia la; j : 2463. Sim : 0.42640167; No similar. 
 kalabazaavila hola cuentanos problema dm poder ayudarte quedamos atentos  ; j : 2464. Sim : 0.6410987; Baja. 
 jdcs28 martnbohrquez3 juan david comunicamos contigo dm porvenirteresponde  ; j : 2465. Sim : 0.38709784; No similar. 
 julianavelan sfcsupervisor luiscarlossalg2 vickydavilah danielsampero julianavelan queremos ayudart; j : 2466. Sim : 0.4454942; No similar. 
 mariaacosta7 sfcsupervisor hola mariaacosta7 bienvenida canal digital validar cue labelurl  ; j : 2467. Sim : 0.3182624; No similar. 
 ctabordao buenos dias cuentanos detalle sucedio quedamos atentos  ; j : 2468. Sim : 0.5510189; Baja. 
 bangelv envianos datos via dm validar area encargada  ; j : 2469. Sim : 0.4739139; No similar. 
 erikamontoya hola erikamontoya gracias escribirnos contamos gestionando consulta tr labelurl  ; j : 2470. Sim : 0.4781031; No similar. 
 andrez21 hola andrez21 trabajando mejorar experiencia cuentanos mas detalles inconveniente labelurl; j : 2471. Sim : 0.54261285; Baja. 
 erikamontoya hola erikamontoya gracias escribirnos contamos gestionando consulta tr labelurl  ; j : 2472. Sim : 0.4781031; No similar. 
 erikramirez hola gracias escribirnos cuentanos dm oficina encontrabas favor  ; j : 2473. Sim : 0.75810933; Media. 
 jhonagg hola jhonagg trabajando mejorar experiencia cuentanos mas detalles inconveniente labelurl  ; j : 2474. Sim : 0.50801325; Baja. 
 isaalvarez04 hola isaalvarez04 gracias escribirnos contamos gestionando consulta tr labelurl  ; j : 2475. Sim : 0.4839957; No similar. 
 allejo1093 diego buenas noches cuentanos oficina quedamos atentos  ; j : 2476. Sim : 0.46062917; No similar. 
 juliarias791 hola juliarias791 gracias escribirnos contamos gestionando consulta tr labelurl  ; j : 2477. Sim : 0.50119895; Baja. 
 charliealbertoc hola charliealbertoc alegra saludarte canal encuentran funcionando normalment label; j : 2478. Sim : 0.38935778; No similar. 
 amburgossi sergiogomezh noragservicio cxexpercliente hola amburgossi gracias escribirnos cuentanos ; j : 2479. Sim : 0.42311624; No similar. 
 quejasitagui hola quejasitagui bienvenido canal digital validar cuentas favor labelurl  ; j : 2480. Sim : 0.54672277; Baja. 
 sonhomero hola sonhomero gracias escribirnos recuerda llamadas actualizacion datos n labelurl  ; j : 2481. Sim : 0.5717682; Baja. 
 defaultskin hola defaultskin bienvenido canal digital validar cuentas favor labelurl  ; j : 2482. Sim : 0.5509827; Baja. 
 hinchabukaro sfcsupervisor hola hinchabukaro gracias escribirnos canal encuentran disponib labelurl; j : 2483. Sim : 0.390642; No similar. 
 angieprieto hola angieprieto bienvenida canal digital validar cuentas favor labelurl  ; j : 2484. Sim : 0.49130964; No similar. 
 sergiopachon21 hola sergiopachon21 bienvenido canal digital validar cuentas fav labelurl  ; j : 2485. Sim : 0.24764374; No similar. 
 paolamonsalvea hola paolamonsalvea bienvenida canal digital validar cuentas fav labelurl  ; j : 2486. Sim : 0.37471458; No similar. 
 andrebusti sicsuper hola andrebusti bienvenida canal digital validar cuentas f labelurl  ; j : 2487. Sim : 0.4376365; No similar. 
 pequitaslove26 hola pequitaslove26 bienvenida canal digital validar cuentas fav labelurl  ; j : 2488. Sim : 0.4008151; No similar. 
 nairoquinco eganbernal movistarteam parisnice felicitaciones eganbernal gracias demostrarnos labelu; j : 2489. Sim : 0.32935166; No similar. 
 rasor870504 hola alejandro gracias reporte pasaremos area encargada saludos  ; j : 2490. Sim : 0.591225; Baja. 
 panchitagalindo buenos dias enviado respuesta traves mensaje directo  ; j : 2491. Sim : 0.6210981; Baja. 
 juank4 juan colaborarte consulta favor comunicate asesores chat labelurl  ; j : 2492. Sim : 0.47683492; No similar. 
 mariaacosta7 sicresponde hola mariaacosta7 gracias escribirnos cuentanos favor mas detalles labelur; j : 2493. Sim : 0.63148034; Baja. 
 altu0125 hola altu0125 gracias escribirnos canal encuentran disponibles funcionando labelurl  ; j : 2494. Sim : 0.40690014; No similar. 
 sebasjuantian hola sebasjuantian regalarias datos mensaje privado poder colaborarte labelurl  ; j : 2495. Sim : 0.42273885; No similar. 
 ray059 raimundo manejando caso dm respuesta notificaremos saludos  ; j : 2496. Sim : 0.37905714; No similar. 
 sebastianbotero hola sebastian gracias reporte pasamos area encargada saludos  ; j : 2497. Sim : 0.5048384; Baja. 
 hola davinchia enviamos mensaje directo atendiendo consulta seguimos contacto  ; j : 2498. Sim : 0.6580877; Baja. 
 yosoytavovelas hola yosoytavovelas atendiendo consulta mensaje directo seguimos contacto  ; j : 2499. Sim : 0.5983756; Baja. 
 hola rubedirey puedes contarnos detalles caso via dm gracias  ; j : 2500. Sim : 0.6266192; Baja. 
 angiemmlopez hola angie cuentanos favor podemos ayudarte quedamos atentos  ; j : 2501. Sim : 0.6362304; Baja. 
 erwingmorales aguasdebogota uaesp superservicios sicsuper asobancaria minhacienda hola erwingmorale; j : 2502. Sim : 0.005977231; No similar. 
 juancaldana hola juancaldana gracias escribirnos canal encuentran disponibles funcio labelurl  ; j : 2503. Sim : 0.4966153; No similar. 
 cristiankmacho davivienda colpatria bancolombia wradiocolombia ssociedades hola cristian siguiente ; j : 2504. Sim : 0.23886524; No similar. 
 hola alvarogonzalezu lamentamos molestias puedes escribirnos consulta dm saludos  ; j : 2505. Sim : 0.5966936; Baja. 
 amorteguivivian hola amorteguivivian gracias escribirnos cuentanos mensaje directo direccion labelu; j : 2506. Sim : 0.73742247; Media. 
 alejandraanglop buenos dias cuentanos dm podemos ayudar saludos  ; j : 2507. Sim : 0.6069295; Baja. 
 hola fabiandevia ayudarte puedes contarnos caso via dm saludos  ; j : 2508. Sim : 0.56848407; Baja. 
 hola nicolasrocc puedes escribirnos via dm contarnos podemos ayudarte  ; j : 2509. Sim : 0.5647898; Baja. 
 pabloa18 hola juan camilo caso revisado area encargada saludos  ; j : 2510. Sim : 0.40259817; No similar. 
 supersonicax supersonicax atendiendo consulta mensaje directo seguimos contacto  ; j : 2511. Sim : 0.5316262; Baja. 
 caurueta felipearias71 sfcsupervisor superfinanciera bancosaval hola carlos ayudarte solicitud labe; j : 2512. Sim : 0.4685899; No similar. 
 amorteguivivian hola vivian escalaremos informacion area encargada embargo agradeceriamos labelurl ; j : 2513. Sim : 0.40397078; No similar. 
