Modulo nnlm-es-dim128-with-normalization-2
Topicos : informacion unisabana convocatoria paz mas inscripciones conoce uniandes comunidadun uncolombia via 
 rt admonuniandes isdrs2017 last plenary intersectorial panel academy public sector private sector c; j : 1. Sim : 0.14465152; No similar. 
 rt economiauandes querida ximena labelurl labelurl  ; j : 1399. Sim : 0.08542295; No similar. 
 noticiaun programa colombia realiza jornadas salud zonas indigenas unparatodos labelurl  ; j : 1400. Sim : 0.38212484; No similar. 
 nuevo opencampus2017 esperalo labelurl  ; j : 1401. Sim : 0.116424605; No similar. 
 peace paz centromemoriah labelurl  ; j : 1402. Sim : 0.21245696; No similar. 
 comparte historia urosario labelurl labelurl labelurl  ; j : 1403. Sim : 0.032553054; No similar. 
 rt pnudcolombia inicia seminarion internacional desminado humanitario descontaminacolombia daicma c; j : 1404. Sim : 0.34909275; No similar. 
 invitamos seguir foro millennials generacionquetransforma canal envivo labelurl labelurl  ; j : 1405. Sim : 0.15678866; No similar. 
 decano escuela medicina ciencias salud gquinter apertura foro hago ahora ctc labelurl  ; j : 1406. Sim : 0.29895568; No similar. 
 rt marycotes lindos viernes labelurl  ; j : 1407. Sim : 0.13591594; No similar. 
 quieres irte intercambio conoce debes saber aplicar programa labelurl labelurl  ; j : 1408. Sim : 0.19492069; No similar. 
 coloquio encuentro franco colombiano geriatria medicinasabana posmedunisabana mayo 31 junio 1 label; j : 1409. Sim : 0.100514896; No similar. 
 mas 11 billones pesos obras ejecutadas recursos garantizados departamento antioquia andrade anicolo; j : 1410. Sim : 0.24537903; No similar. 
 hayrazonesparalapaz video labelurl piensapazun oficinapeun unimedios infopresidencia mantillaignaci; j : 1411. Sim : 0.29044372; No similar. 
 rt posmedunisabana viernes 28 abril ultimo dia inscripciones especialidades medicoquirurgicas unisa; j : 1412. Sim : 0.34709305; No similar. 
 sede bogota uncolombia obras arquitectonicas debes conocer labelurl via labelurl  ; j : 1413. Sim : 0.47807556; No similar. 
 comunidadun encuentra abierto concurso profesoral 2016 facultad ciencias humanas info labelurl  ; j : 1414. Sim : 0.27483177; No similar. 
 gracias convenio eafit cancilleriacol ahora aprendera espanol trinidad tobago labelurl  ; j : 1415. Sim : 0.42329863; No similar. 
 rt obsdemocracia analisis jovenes cambio chip hacia progresismo escepticismo hacia paz barometroame; j : 1416. Sim : 0.21641201; No similar. 
 comunidadun 19 diciembre abierta convocatoria concurso docente 20162017 unamazonia labelurl  ; j : 1417. Sim : 0.37990707; No similar. 
 metrocarbamol buenas tardes actividades academicas administrativas estan desarrollando normalidad  ; j : 1418. Sim : 0.3842405; No similar. 
 maestria periodismo beca excelencia millenium interesados maestriacomdgt labelurl  ; j : 1419. Sim : 0.19039835; No similar. 
 hoy cierre convocatoria plataforma movilidad estudiantil academica alianza pacifico labelurl labelu; j : 1420. Sim : 0.3904808; No similar. 
 discapacidad forma ver mundo aprender daniela galindo tedxunisabana stream via eltiempo labelurl  ; j : 1421. Sim : 0.27723268; No similar. 
 rt edcouniandes manana webinar infancia adolescencia conflicto armado registro labelurl conflicto c; j : 1422. Sim : 0.42560467; No similar. 
 recobrar memoria mantener vivo acervo cultural universidad objetivo nuevo museo universitario label; j : 1423. Sim : 0.09497673; No similar. 
 santinofdez saludos aun establecido fecha apertura proyecto encuentra etapa final  ; j : 1424. Sim : 0.35570863; No similar. 
 noticiaun uncolombia comprometida paz inclusion labelurl launcuenta labelurl  ; j : 1425. Sim : 0.307873; No similar. 
 resultados restitucion tierras 5 anos sido tristes rocio pena hablemosdepazur labelurl  ; j : 1426. Sim : 0.37908554; No similar. 
 rt cideruniandes salvemos juntos mundo diamundialdelmedioambiente felizlunes uniandes posgradosuand; j : 1427. Sim : 0.1476043; No similar. 
 rt estradaisa ultimos dias apoyes creacion beca deportistas uniandes labelurl labelurl  ; j : 1428. Sim : 0.5095453; Baja. 
 peama tambien hace parte patrimonio launpatrimoniodetodos labelurl antvcolombia uncolombia  ; j : 1429. Sim : 0.30417973; No similar. 
 programateun cursos educacion continua permanente facultad ciencias humanasunal labelurl circularun; j : 1430. Sim : 0.33981577; No similar. 
 comunidadun informacion cada semana ver leer escuchar encuentras aqui boletinun labelurl unimedios ; j : 1431. Sim : 0.379753; No similar. 
 rt deportessabana inicia torneo interuniversitario futbol tenis unisabana bienestarsabana comsabana; j : 1432. Sim : 0.2403728; No similar. 
 consulta programacion induccion estudiantes primer semestre labelurl soyrosarista labelurl  ; j : 1433. Sim : 0.34879825; No similar. 
 noticiaun cada vez mas europeos vienen estudiar internacionalizacionun oriun labelurl  ; j : 1434. Sim : 0.1153955; No similar. 
 rt discuniandes invitamos 3er foro seguridad informacion proximo 15 marzo inguniandes posgradosuand; j : 1435. Sim : 0.3429104; No similar. 
 quieres irte intercambio descubre acceder oportunidad academica cultural labelurl labelurl  ; j : 1436. Sim : 0.22006428; No similar. 
 rt ctaunisabana aprovecha vacaciones si estudiante pregrado inscribete cursos vacacionales labelurl; j : 1437. Sim : 0.23006143; No similar. 
 finalizar dia hagamos recorrido virtual sede caribe labelurl labelurl  ; j : 1438. Sim : 0.2226662; No similar. 
 alvaro uribe monta discurso jefe hace planteamientos celebro planteo salidas  ; j : 1439. Sim : 0.2565577; No similar. 
 pulzo saludos obra anuncios altura cumplen parametros ley compartimos informacion oficial labelurl ; j : 1440. Sim : 0.37808046; No similar. 
 inscribete seminario cid 19 enero traves sia info productofcebogunaleduco fceunal labelurl  ; j : 1441. Sim : 0.34366095; No similar. 
 asi transcurre cena reencuentro colegiales rosaristas ultimas decadas labelurl  ; j : 1442. Sim : 0.24617507; No similar. 
 comunidadun sabias fminas construcciones emblematicas patrimonio video labelurl  ; j : 1443. Sim : 0.31775504; No similar. 
 paraver pedagogia enfoque genero lapazenfoco labelurl unimedios untelevision labelurl  ; j : 1444. Sim : 0.16465768; No similar. 
 informacion debes conocer si quieres irte intercambio labelurl labelurl  ; j : 1445. Sim : 0.2761256; No similar. 
 rt alcaldiachia noticiasdechia venimos alza calidad educativa agradezco estudiantes altos puntajes ; j : 1446. Sim : 0.1856354; No similar. 
 estudiante posgrado comunidadun plazo hoy postularte coordinador uamf 20171 labelurl  ; j : 1447. Sim : 0.21859352; No similar. 
 rt ctaunisabana ampliamos inscripciones diplomados 100 subsidiados educacionbogota clases sede call; j : 1448. Sim : 0.45716682; No similar. 
 consulta toda informacion foro responsabilidad legal medica labelurl labelurl  ; j : 1449. Sim : 0.366832; No similar. 
 experiencia mexico establecimiento impuestos bebidas azucarada sbarquera labelurl  ; j : 1450. Sim : 0.13764739; No similar. 
 conoce programacion cursos diplomados fceunal enero febrero info labelurl  ; j : 1451. Sim : 0.4433917; No similar. 
 comunidadun recuerda 10 febrero plazo inscribirte cursos libres fceuamf info labelurl  ; j : 1452. Sim : 0.41415802; No similar. 
 conoce mas grupo participacion estudiantil afro ur labelurl labelurl diadelaafrocolombianidad  ; j : 1453. Sim : 0.35144413; No similar. 
 salud prevencion abc discapacidad visual ivan dario castillo optometra clinunisabana labelurl  ; j : 1454. Sim : 0.24724038; No similar. 
 rt katarod campesinos sumapaz contando dia dia retos dialogando construyendo pais diapaiz unia  ; j : 1455. Sim : 0.4567581; No similar. 
 coexistencia verdades camino reconciliacion poder convivir verdades verdadederas distintashumberto ; j : 1456. Sim : 0.36854848; No similar. 
 programateun inscribete nuevo curso facultad ciencias aqui labelurl fcienciaun labelurl  ; j : 1457. Sim : 0.23549572; No similar. 
 estudiantes manana terminan inscripciones campus cientifico 2017 inscribanse labelurl  ; j : 1458. Sim : 0.3838728; No similar. 
 rt hayfestivalesp canada llegan natasha kanape fontaine ingridbee eafit dentro hora haymedellin17 l; j : 1459. Sim : 0.23103867; No similar. 
 becas universidad francisco vittoria consulta requisitos convocatoria labelurl labelurl  ; j : 1460. Sim : 0.47396156; No similar. 
 jjimenezlema buenas noches juan invitamos conocer mas informacion tema labelurl  ; j : 1461. Sim : 0.45526028; No similar. 
 hace falta paz paz colombianos general edoherrerab beneficiosdelapaz  ; j : 1462. Sim : 0.19067995; No similar. 
 consulta ultima edicion boletinun ver leer escuchar unimedios labelurl prensaun labelurl  ; j : 1463. Sim : 0.28915143; No similar. 
 ana maria quintero estudiante educaunisabana tedxunisabana stream eltiempo labelurl labelurl  ; j : 1464. Sim : 0.23454426; No similar. 
 experiencia eafit posgrados conocer especializaciones maestrias doctorados universidad labelurl  ; j : 1465. Sim : 0.3444259; No similar. 
 experiencia eafit conocer especializaciones maestrias doctorados ofrece universidad labelurl  ; j : 1466. Sim : 0.36250556; No similar. 
 conoce nuevas perspectivas geografia relacion perspectivas territorios inteligentes labelurl  ; j : 1467. Sim : 0.3604638; No similar. 
 rt cideruniandes recuerde hoy cierre inscripciones posgrados cider labelurl labelurl  ; j : 1468. Sim : 0.22005154; No similar. 
 rt alcaldiademed si tomaste fotografia elpremioparavos aun pod participar beca estudiar urbanismo s; j : 1469. Sim : 0.27770403; No similar. 
 pierdas oportunidad participar programa nacional becas credito educativo peru labelurl  ; j : 1470. Sim : 0.36119998; No similar. 
 libro dulce debe compartir animate ana maria quintero tedxunisabana endirecto eltiempo labelurl  ; j : 1471. Sim : 0.25361392; No similar. 
 fuentes investigacion colombia colciencias ocytcolombia lisbeth fog periodismocientifico labelurl  ; j : 1472. Sim : 0.3299678; No similar. 
 rt sergiollanoa podra tecnologia reemplazar profesores universidades phjmille ilustra tedxunisabana; j : 1473. Sim : 0.22042258; No similar. 
 rt facultadartes estan abiertas inscripciones cursos vacacionales artes info labelurl labelurl  ; j : 1474. Sim : 0.4286218; No similar. 
 tasa acceso educacionsuperior crecido especialmente 50 poblacion mas pobre maria marta ferreria ban; j : 1475. Sim : 0.33556905; No similar. 
 rt facultadartes boletin facultad artes 229 23 27 mayo uncolombia labelurl labelurl  ; j : 1476. Sim : 0.30799288; No similar. 
 hoyeneafit xvi jornadas academicas ingenieria procesos mas informacion labelurl  ; j : 1477. Sim : 0.5856326; Baja. 
 conoces requisitos convocatoria becas universidad francisco vittoria labelurl labelurl  ; j : 1478. Sim : 0.4769473; No similar. 
 facultadartes invita conocer convocatorias vigentes intercambio academico labelurl labelurl  ; j : 1479. Sim : 0.3131437; No similar. 
 laurisar21 saludos si medio usando ano actividad imagen puede ver labelurl  ; j : 1480. Sim : 0.33573055; No similar. 
 forma parte evento dedicado compartir experiencias buenas practicas innovadoras labelurl labelurl  ; j : 1481. Sim : 0.201037; No similar. 
 paz podra traer beneficios supone inversiones importantes permitan cobrar dividendos jrestrp benefi; j : 1482. Sim : 0.17410319; No similar. 
 rt deportessabana evento premiacion futbol tenis comsabana eicea bienestarsabana unisabana labelurl; j : 1483. Sim : 0.2990102; No similar. 
 oportunidades retos foro economico mundial diego guevara profesor eicea analisis unisabana eltiempo; j : 1484. Sim : 0.4158642; No similar. 
 rt voxlacea becas eafit modalidad total parcial cursar maestria economia cohorte 2017 deadline nov ; j : 1485. Sim : 0.32641196; No similar. 
 quedes conocer opotunidades becas convocatorias estudios exterior labelurl  ; j : 1486. Sim : 0.36384696; No similar. 
 vive aventura conoce programa intercambio opciones movilidad labelurl labelurl  ; j : 1487. Sim : 0.28596458; No similar. 
 hayrazonesparalapaz guerra dejado hogar millones colombianos mantillaignacio infopresidencia labelu; j : 1488. Sim : 0.18241453; No similar. 
 pierdas feria participacion estudiantil jornada induccion nuevos estudiantes labelurl  ; j : 1489. Sim : 0.4309082; No similar. 
 origenes trayectorias atencion primaria salud kazajistan america labelurl labelurl  ; j : 1490. Sim : 0.4144622; No similar. 
 comunidadun oferta educacion continua permanente facultad ciencias agrarias 20171 labelurl  ; j : 1491. Sim : 0.35933632; No similar. 
 orgullorosarista integrantes seleccion squash urosario lograron clasificacion juegos ascun 2017 lab; j : 1492. Sim : 0.21870263; No similar. 
 salud publica implica labor orientadas politicas plan construir bienestar rafael tuesta maestriaens; j : 1493. Sim : 0.19353698; No similar. 
 rt facueducacion profesor uniandes participa almuerzo 20 conectateu inscribete labelurl labelurl  ; j : 1494. Sim : 0.21354996; No similar. 
 comunidadun contribuye gestion ambiental unbogota haciendo parte programa voluntariado ambienta lab; j : 1495. Sim : 0.29704392; No similar. 
 felizdiadelprofesor gracias inspirarnos cada dia unisabana mayo labelurl  ; j : 1496. Sim : 0.2220209; No similar. 
 comunidadun amplia plazo convocatoria unclickdehistoria participa info labelurl labelurl  ; j : 1497. Sim : 0.42925128; No similar. 
 rt lasabanaabroad espana pais semana conoce becas convenios ofrece unisabana labelurl  ; j : 1498. Sim : 0.47959822; No similar. 
 informacion uncolombia noche encuentras boletin ver leer escuchar labelurl unimedios  ; j : 1499. Sim : 0.42269525; No similar. 
 rt revistasemana universidad andes ofrece 50 cursos gratis vea trata labelurl labelurl  ; j : 1500. Sim : 0.28913677; No similar. 
 entrar sector medicamentes genericos va ser importante josephestiglitz elfuturodecolombia  ; j : 1501. Sim : 0.06142066; No similar. 
 rt egobuniandes conoce ultimo revtribuna labelurl miweintraub83 habla retos acuerdos labelurl  ; j : 1502. Sim : 0.27960303; No similar. 
 rt thecenterstage bienvenidos estudiantes unisabana manana acompanandolos mejor musica unisabanarad; j : 1503. Sim : 0.3899569; No similar. 
 hoy 600 pm final torneo ascun voleibol femenino uniandes vs udca coliseo centro deportivo labelurl ; j : 1504. Sim : 0.15754986; No similar. 
 hoyeneafit vive segundo dia induccion estudiantes pregrado jovenes llenos suenos bienveni labelurl ; j : 1505. Sim : 0.37042513; No similar. 
 cursos ingles universidad cambian semestre conozca cuales novedades labelurl  ; j : 1506. Sim : 0.286502; No similar. 
 torbellino endeudamiento conoce buenas practicas enfrentarlo labelurl labelurl  ; j : 1507. Sim : 0.19245212; No similar. 
 20dejulio independencia colombia inicio 2do semestre legislativo analisis retos congreso labelurl  ; j : 1508. Sim : 0.3500117; No similar. 
 modelo vida actualel exceso acaban planetavanessa gocksch tedxunisabana stream eltiempo labelurl  ; j : 1509. Sim : 0.062864386; No similar. 
 pregunta si falsa informacion maestria alcalde paris  ; j : 1510. Sim : 0.32642797; No similar. 
 noticiaun quiera saber estara plan estadistico uncolombia labelurl via unimedios  ; j : 1511. Sim : 0.39110824; No similar. 
 programateun cursos libres facultad artes info labelurl circularun facultadartes  ; j : 1512. Sim : 0.34278134; No similar. 
 nobel futuro proceso paz opinion juana acosta derechousabana analisisunisabana eltiempo labelurl co; j : 1513. Sim : 0.36295477; No similar. 
 paz colombia procesodepaz foro mujeres detras proceso paz derechousabana inscribete labelurl  ; j : 1514. Sim : 0.30233163; No similar. 
 730 ideas inspiran razon ser unase revision actualizacion valoresuniandes labelurl  ; j : 1515. Sim : 0.43621352; No similar. 
 generar ideas ver oportunidad opinion oscar alvarez director ingenieria quimica labelurl  ; j : 1516. Sim : 0.36107123; No similar. 
 felizjueves compartimos informacion ver leer escuchar unimedios labelurl 985unradio labelurl  ; j : 1517. Sim : 0.21289162; No similar. 
 dejando huella sabana estudiantes programa tutoria becarios ptb comprometidos demas labelurl  ; j : 1518. Sim : 0.3584868; No similar. 
 rt posgradosuandes pensando estudiar posgrado charlas informativas proximo openday entrada libre in; j : 1519. Sim : 0.46625674; No similar. 
 rt carocrismfc u sabana inaugurara tren mover comunidad academica labelurl  ; j : 1520. Sim : 0.23603985; No similar. 
 rt conectateu convocatoria abrimos convocatorias innovacion dirigidas profesores uniandes labelurl ; j : 1521. Sim : 0.44445595; No similar. 
