Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores santos francisco 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.48028332; No similar. 
 debe conocer viene entender actua habla manuel sanchez pontifex labelurl  ; j : 1298. Sim : 0.24548484; No similar. 
 rt isvimed lideres nuevas competencias gracias alianza universidad eafit labelurl labelurl  ; j : 1299. Sim : 0.40855944; No similar. 
 conoce mejores propuestas delegaciones munur16 labelurl labelurl  ; j : 1300. Sim : 0.22818393; No similar. 
 biologo dia pierdas visita guiada jardinbotanicob labelurl labelurl  ; j : 1301. Sim : 0.28533846; No similar. 
 corounisabana bienestarsabana da primer paso cantarle papa labelurl labelurl  ; j : 1302. Sim : 0.1350111; No similar. 
 rt facisouniandes buenos dias invitados presentacion libro arte antropologia estudios encuentros nu; j : 1303. Sim : 0.46027282; No similar. 
 profesores medicinasabana comsabana facultad filosofia ciencias humanas ganadores bi labelurl  ; j : 1304. Sim : 0.52171946; Baja. 
 disponible edicion 112 eleafitense conozcan articulos trae nueva edicion ingresando labelurl  ; j : 1305. Sim : 0.26366127; No similar. 
 especial grandes maestros elespectador takeuchi papa matematicas labelurl ignaciomantilla  ; j : 1306. Sim : 0.44997627; No similar. 
 derecho penal trabajo mirada doble via explora relacion derecho penal laboral libros labelurl  ; j : 1307. Sim : 0.335531; No similar. 
 noticiaun tour cundinamarca nueva herramienta digital conocer depto labelurl labelurl  ; j : 1308. Sim : 0.20754893; No similar. 
 rt timelinetv hoy acompana set timeline abogado docente eafit david suarez tamayo labelurl  ; j : 1309. Sim : 0.42673835; No similar. 
 comienza reunion formacion voluntarios apoyara logistica visita papa labelurl  ; j : 1310. Sim : 0.42110652; No similar. 
 hoyeneafit ceremonias grado felicitaciones nuevos egresados eafitenses labelurl  ; j : 1311. Sim : 0.41833875; No similar. 
 dementescuriosas espacio aprender divertirse eldiegocamargo labelurl labelurl  ; j : 1312. Sim : 0.1842052; No similar. 
 final conflicto debe fortalecer alianza ciudadania empresa humberto calle jefe equipopazgob benefic; j : 1313. Sim : 0.34634948; No similar. 
 orgulloun reflectores oscar escuela cine tv labelurl abrazoserpiente labelurl  ; j : 1314. Sim : 0.27873364; No similar. 
 aplauso mejores teatro bienestarsabana botas gato ganadores ascun1 labelurl labelurl  ; j : 1315. Sim : 0.20733856; No similar. 
 existe trato diferente hombres mujeres empresas labelurl todossomosmujer labelurl  ; j : 1316. Sim : 0.27449483; No similar. 
 papa pertenece hernanolano pontifex seminariospapaunisabana labelurl  ; j : 1317. Sim : 0.17492813; No similar. 
 graduados tambien comparten experiencias muestraempresarial2017 alumnisabana labelurl  ; j : 1318. Sim : 0.5046286; Baja. 
 visita guiada jardinbotanicob biologo dia labelurl labelurl  ; j : 1319. Sim : 0.3234984; No similar. 
 rt obsdemocracia diadelamujer mujeres deben ganar menos hombres mismo trabajo mas discriminacion la; j : 1320. Sim : 0.4817454; No similar. 
 participa conoce trabajos mas relevantes grupos investigacion materia labelurl labelurl  ; j : 1321. Sim : 0.3357724; No similar. 
 rt blumedellin alaire catalina rocha estudiante comunicacion social eafit cuenta experiencia period; j : 1322. Sim : 0.57814234; Baja. 
 eafit gemwrld hablan riesgo sismico colombia labelurl labelurl  ; j : 1323. Sim : 0.45215252; No similar. 
 termina evento sigue despues plebiscito gracias seguir minuto minuto transmision vivo  ; j : 1324. Sim : 0.09338969; No similar. 
 manuel rodriguez becerra profesor emerito labelurl labelurl  ; j : 1325. Sim : 0.45248; No similar. 
 gustaria crear propia empresa proximo miercoles podran aprender hacerlo muestra emprender labelurl ; j : 1326. Sim : 0.3241422; No similar. 
 tener tranquilidad tener verdad cumplir compromisos jeremias torres labelurl  ; j : 1327. Sim : 0.2046306; No similar. 
 rt corpovisionario invitamos conferencia inaugural diplomado culturaciudadana antanasmockus 24 octu; j : 1328. Sim : 0.07126359; No similar. 
 rt icetex recuerda 5 febrero plazo solicitar credito tueliges conoce aqui labelurl  ; j : 1329. Sim : 0.21716338; No similar. 
 conoce mas fase implementacion acuerdos farc gobierno nacional nuevo capitu labelurl  ; j : 1330. Sim : 0.41761208; No similar. 
 asi asumen futuros doctor reto investigar diferentes universidades pais via colciencias labelurl  ; j : 1331. Sim : 0.5565191; Baja. 
 consejos practicos lograr vida mas sencilla mas feliz articulo domingo via lafamiliainfo labelurl  ; j : 1332. Sim : 0.43007645; No similar. 
 paraleer cuantos cuantos sido cuantos podran ser labelurl articulo labelurl  ; j : 1333. Sim : 0.50293267; Baja. 
 hoy 1200 m dia despues plebiscito conversatorio profesores estudiantes labelurl labelurl  ; j : 1334. Sim : 0.5916863; Baja. 
 acuerdo puede ser implementado situacion politica atravesando carlos velandia  ; j : 1335. Sim : 0.4193633; No similar. 
 felicitaciones upbcolombia continuar camino alta calidad educativa pais labelurl  ; j : 1336. Sim : 0.41885638; No similar. 
 pierdas simposio promocion condicion fisica estilos vida rosario labelurl labelurl  ; j : 1337. Sim : 0.44376832; No similar. 
 unperiodico articulo minibus disenado colombia rodara ee uu europa labelurl unimedios labelurl  ; j : 1338. Sim : 0.48482475; No similar. 
 felizsabado diadelmedico unisabana saludo directivos profesores graduados futuros profesion labelur; j : 1339. Sim : 0.69825953; Media. 
 buena forma empezar ano intercambiar ideas conocimiento colegas situnisabana labelurl  ; j : 1340. Sim : 0.37538663; No similar. 
 ecotoxicologia frente efectos cambio climatico labelurl labelurl  ; j : 1341. Sim : 0.16119653; No similar. 
 innovacion infancia educacion vanguardia educacion inicial evelyn diaz posada profesora educaunisab; j : 1342. Sim : 0.63569295; Baja. 
 inversion educacion as absolutamente necesaria cerrar brecha conocimiento josephestiglitz labelurl ; j : 1343. Sim : 0.52131975; Baja. 
 conoce grandes exposiciones artisticas lugar universidad dias labelurl  ; j : 1344. Sim : 0.42127794; No similar. 
 certezas juridicas pueden ser camino llegar acuerdo politico fiscal nestor humberto martinez fiscal; j : 1345. Sim : 0.56634927; Baja. 
 rt jrestrp gran responsabilidad gquinter decano urosarionews nueva comision transformacion educacio; j : 1346. Sim : 0.4955067; No similar. 
 hoy educaunisabana recibe 94 profesores mineducacion rutadeformacion inician formacion posgrado lab; j : 1347. Sim : 0.46773797; No similar. 
 alumnisabana red graduados reuniondepadres futurosestudiantes 20171 labelurl  ; j : 1348. Sim : 0.398625; No similar. 
 si gustan ciencias salud ven conoce carreras hospital simulado edificio h labelurl  ; j : 1349. Sim : 0.22173294; No similar. 
 comunidadun balance social 2015 preguntas envialas ht launcuenta transmision labelurl labelurl  ; j : 1350. Sim : 0.32407844; No similar. 
 asia universidad rosario formando lazos educativos conoce mas labelurl labelurl  ; j : 1351. Sim : 0.51380354; Baja. 
 rt fboteroj inscribanse carrera senek recaudo va financiar beca uniandes labelurl labelurl  ; j : 1352. Sim : 0.13611504; No similar. 
 rt cementosargos estrategia permite generar oportunidades crecimiento proveedores juan calle eafit ; j : 1353. Sim : 0.30040866; No similar. 
 charla francisco manrique reconocido empresario sector construccion lideres trascienden labelurl  ; j : 1354. Sim : 0.5392032; Baja. 
 panorama campus sabado reuniondepadres futurosestudiantes unisabana  ; j : 1355. Sim : 0.43902895; No similar. 
 uncolombia extremo educacion superior balance social vigencia 2016 launcuenta labelurl  ; j : 1356. Sim : 0.37692034; No similar. 
 carlos arevalo profesor maestriaderintl habla reunion uribe santos envivo eltiempo labelurl  ; j : 1357. Sim : 0.5519116; Baja. 
 rt uniandinosiempr bienvenidos casa espero mejores anos vida rector uniandes miprimerdiaenuniandes ; j : 1358. Sim : 0.3912565; No similar. 
 minutos descubriremos tan facil ser artista independiente colombia dialogomayortv canalunoco labelu; j : 1359. Sim : 0.39217007; No similar. 
 rt elpulso congreso internacional salud tic 30 eafit mayor informacion comunicarse 35305852 salud20; j : 1360. Sim : 0.28399906; No similar. 
 vivo fsfbsalud afecta mala calidad aire salud labelurl mediuniandes  ; j : 1361. Sim : 0.20322704; No similar. 
 rt andresagudelo00 estrenando tren unisabana comodo eficiente economico recomendado tremenda inicia; j : 1362. Sim : 0.2831673; No similar. 
 articulo unperiodico calculadora indica compensar contaminacion co2 labelurl via labelurl  ; j : 1363. Sim : 0.31099787; No similar. 
 futuros serpilopaga aprendiendo experiencia usuario robotica usingenieria labelurl  ; j : 1364. Sim : 0.37335524; No similar. 
 rt aniromerowills profesor juan carlos cuervo cuerforce papas crear ambiente confianza hijos labelu; j : 1365. Sim : 0.38164744; No similar. 
 rt cnneprensa empieza fuerzadelmilenio uniandes gfrias charla emprendedores colombianos innovacion ; j : 1366. Sim : 0.26482433; No similar. 
 dgomezco gracias comentario seguimos trabajando ser escenario grandes debate nacionales  ; j : 1367. Sim : 0.27394652; No similar. 
 rt derechousabana debe saber acuerdo paz unisabanaradio unisabana cordobamarentes labelurl labelurl; j : 1368. Sim : 0.2830968; No similar. 
 rt uniandinosiempr felicitaciones nuevos profesionales admonuniandes economiauandes egobuniandes ho; j : 1369. Sim : 0.44364464; No similar. 
 rt facisouniandes feliz viernes envie articulos convocatoria revista historiacritica historia consu; j : 1370. Sim : 0.26280677; No similar. 
 salud debes saber acerca esguinces tobillo saludaldia cliunisabana unisabanaradio labelurl  ; j : 1371. Sim : 0.13858257; No similar. 
 rt comsabana tasconencomsabana asi mtascon losdelvolcan maestriacomdgt unisabana videonoticiacomsab; j : 1372. Sim : 0.33159527; No similar. 
 rt cmilanoticia nacional mantillaignacio critica posible aprobacion reforma educativa fasttrack lab; j : 1373. Sim : 0.36936727; No similar. 
 rt uniandinosiempr grado proximo jueves homenaje graduandos mediuniandes labelurl  ; j : 1374. Sim : 0.37751603; No similar. 
 rt craiur viniste semana literatura crai salas podras leer apasionarte literatura esper  ; j : 1375. Sim : 0.29453427; No similar. 
 periodismodigital convocatoria becamillenium maestriacomdgt comsabana labelurl  ; j : 1376. Sim : 0.065798074; No similar. 
 rt unisabanaradio iniciativa colombia centifica palabras mineducacion yanethgiha universidadyempres; j : 1377. Sim : 0.30864972; No similar. 
 comsabanacomsabana unisabanaradio reuniondepadres futurosestudiantes unisabana  ; j : 1378. Sim : 0.44088775; No similar. 
 espera termino puedes disfrutar nueva edicion urrevista labelurl labelurl  ; j : 1379. Sim : 0.15538749; No similar. 
 informo oportunamente efectuo implosion bloque 31de eafit salio segun previsto  ; j : 1380. Sim : 0.27218902; No similar. 
 rt mediuniandes hoy desayuno homenaje graduandos 13a promocion mediuniandes fsfbsalud uniandinosiem; j : 1381. Sim : 0.45736042; No similar. 
 equipo karate aporta medalla oro cerrar participacion urosario juegos nacionales ascun labelurl  ; j : 1382. Sim : 0.29339823; No similar. 
 sesquicentenarioun matricula alumnos escuela literatura filosofia 1869 labelurl  ; j : 1383. Sim : 0.4496139; No similar. 
 comienza conversatorio periodistas encuentro papa resolviendo inquietudes dando c labelurl  ; j : 1384. Sim : 0.28788227; No similar. 
 conoce serie grandes maestros fals borda sentipensar universidad nacional labelurl orgulloun via el; j : 1385. Sim : 0.32750633; No similar. 
 campus unisabana cifras futuros estudiantes listos comenzar vida universitaria labelurl  ; j : 1386. Sim : 0.54510456; Baja. 
 especial grandes maestros elespectador fals borda sentipensar universidad nacional labelurl ignacio; j : 1387. Sim : 0.40121165; No similar. 
 descubre espacio dedicado reflexion implicaciones eticas proyectos ciencias sociales labelurl  ; j : 1388. Sim : 0.45143223; No similar. 
 observatorio queremos mostrar ciudadanos situacion antioquia respecto deforestacion labelurl  ; j : 1389. Sim : 0.47452015; No similar. 
 conoce conferencistas encuentro lideres emprendedores 2017 labelurl labelurl  ; j : 1390. Sim : 0.34081686; No similar. 
 hoyenelrosario new and reemerging infectious diseases richard cash harvard labelurl labelurl  ; j : 1391. Sim : 0.26138723; No similar. 
 nunca olvides sonreir risa terapia une familia articulo via lafamiliainfo actualidad labelurl  ; j : 1392. Sim : 0.27198005; No similar. 
 hoyeneafit pierdan catedra empresarial alsec innovacion alimenta inscripciones labelurl  ; j : 1393. Sim : 0.48246166; No similar. 
 apps evitar desercion controlar finanzas u seleccion unisabana elespectador labelurl  ; j : 1394. Sim : 0.47492337; No similar. 
 demandamos justicia aparato judicial consolidado nestor humberto martinez fiscaliacol procedimiento; j : 1395. Sim : 0.5001504; Baja. 
 rt jrestrp gran evento urosarionews ccongcolombia labelurl  ; j : 1396. Sim : 0.02422828; No similar. 
 proximo 28 septiembre catedra pacto global ruta sostenibilidad tercera version labelurl  ; j : 1397. Sim : 0.28864834; No similar. 
 rt compasurbano hace cuanto vas evento cultural hoy damos 5 oportunidades hacerlo afmedellin cement; j : 1398. Sim : 0.28327152; No similar. 
 buscamos jovenes voluntarios visita papa francisco direccioncentraldeestudiantes labelurl  ; j : 1399. Sim : 0.5261495; Baja. 
 haz opinion cuente evalua desempeno profesores labelurl labelurl  ; j : 1400. Sim : 0.49695972; No similar. 
 entrevistascampus sabias profesor carlos gaviria cerca ganar oscar gastronomico  ; j : 1401. Sim : 0.44504124; No similar. 
 rt uniandesderecho convocatoria presentar articulos revista derechopublico labelurl uniandes labelu; j : 1402. Sim : 0.3131692; No similar. 
 rt craiur apertura tercer piso crai nuevos espacios crear aprender esperamos labelurl  ; j : 1403. Sim : 0.14450048; No similar. 
 digital analogico especies diferentes tasconencomsabana maestriacomdgt labelurl  ; j : 1404. Sim : 0.21096101; No similar. 
 rt usingenieria despues fracasar muchas veces llega grandes resultados edgar helou google cloud lab; j : 1405. Sim : 0.32204235; No similar. 
 pais exceso normas prioridad debe ir personas mas responsabilidades jorge giraldo policiaparalapaz ; j : 1406. Sim : 0.4786073; No similar. 
 hoyeneafit viven ceremonias grado programas pregrado recuerden pueden seguirlas labelurl  ; j : 1407. Sim : 0.35502848; No similar. 
 razon posicion presidente trump cambio climatico labelurl labelurl  ; j : 1408. Sim : 0.39030984; No similar. 
 rt ctpuniandes asi feria oportunidad desarrollar metas u video labelurl labelurl  ; j : 1409. Sim : 0.36897448; No similar. 
 patente invencion reafirma compromiso eafit udea innovacion sociedad labelurl  ; j : 1410. Sim : 0.37254888; No similar. 
 rt comestrategicam postgrado unisabana comsabana comprenderan clave conocer entorno toma ht  ; j : 1411. Sim : 0.3099425; No similar. 
 rt claralopezobre cesargaviriat primer proceso hace conforme reglas corte penal debateplebiscitour ; j : 1412. Sim : 0.0054396754; No similar. 
 2006 quieroestudiar ayudado hacer realidad suenos 1853 beneficiarios orgullouniandes labelurl  ; j : 1413. Sim : 0.31517518; No similar. 
 preguntas balance social vigencia 2016 uncolombia aqui puedes hacerlas labelurl  ; j : 1414. Sim : 0.317239; No similar. 
 asi vivimos grados mas recientes egresados si participa actividad labelurl  ; j : 1415. Sim : 0.44305104; No similar. 
 ricitos2008 gracias comentario invitamos disfrutar mas articulos urrevista labelurl  ; j : 1416. Sim : 0.35533786; No similar. 
 grandes maestros yu takeuchi papa matematicas uncolombia labelurl via elespectador labelurl  ; j : 1417. Sim : 0.41393384; No similar. 
