Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5156634; Baja. 
 fin restablecer movilidad coninsa ramon h trabaja movilizacion vehiculo material quedo via 8  ; j : 2584. Sim : 0.37687752; No similar. 
 interviene juan diego alvarez asesor minsaludcol foroungasscol labelurl  ; j : 2585. Sim : 0.38291526; No similar. 
 ricardo silva hablo revistasemana historia familiar une pais libro pbnc labelurl  ; j : 2586. Sim : 0.41416317; No similar. 
 hoyeneafit desafios reinsercion posconflicto empleo educacion reintegracion social labelurl  ; j : 2587. Sim : 0.43945065; No similar. 
 problema investigaciones mostramos publico resultados salen publicaciones academicas t paffenholz  ; j : 2588. Sim : 0.18676835; No similar. 
 rt facisouniandes lenguasnativas memoria abuelo sabedor miru puu voz tukano vaupes margarita becerr; j : 2589. Sim : 0.22062138; No similar. 
 dr carlosholmestru invita primer debateplebiscitour 18 agosto ur labelurl labelurl  ; j : 2590. Sim : 0.37634987; No similar. 
 forofinconflicto necesidades regiones prioridad implementacion acuerdos labelurl pnudcolombia  ; j : 2591. Sim : 0.32108355; No similar. 
 rt juanramonmv urosario semifinalista concurso corte penal internacional labelurl  ; j : 2592. Sim : 0.05989024; No similar. 
 rt juancmartinez recibiendo bonito delicioso presente unisabana diadelprofesor labelurl  ; j : 2593. Sim : 0.19821136; No similar. 
 hoy 300 pm pierdas nuevo capitulo lapazenfoco institucionaltv untelevision labelurl  ; j : 2594. Sim : 0.2939135; No similar. 
 rt francisccardona columna ciro parra decano facultad educacion unisabana ser pilo paga verdad labe; j : 2595. Sim : 0.5221345; Baja. 
 seguridad paz cerrar ciclos violencia construirla consolidarla general edoherrerab beneficiosdelapa; j : 2596. Sim : 0.27045357; No similar. 
 existen actividades posconflicto pueden servir recuperar zonas afectadas explotacion labelurl  ; j : 2597. Sim : 0.09487536; No similar. 
 hoy viernes encuentroporlaexcelencia momento reunirnos estudiantes colegios tunja dui labelurl  ; j : 2598. Sim : 0.38803986; No similar. 
 rt fundacionanaas contrabandodecigarrillo cigarrillos ilegales porcentaje cajetillas cucuta mayor c; j : 2599. Sim : 0.26544645; No similar. 
 conoce rol familia proyecto vida hijo universitario labelurl labelurl  ; j : 2600. Sim : 0.15624627; No similar. 
 sido primeros 100 dias donald trump presidente unidos  ; j : 2601. Sim : 0.31693497; No similar. 
 reviva simposio crecimientoverde politica economica realizo universidad 18 19 julio labelurl  ; j : 2602. Sim : 0.57515395; Baja. 
 trabajamos tener espacio dirigido mejorar continuamente educacion jovenes juan luis mejia labelurl ; j : 2603. Sim : 0.5425817; Baja. 
 felicitamos abogados dia diadelabogado abogadourosario egresadosur labelurl labelurl  ; j : 2604. Sim : 0.20803055; No similar. 
 noticiaun hoy 900 pm pregunta yamid entrevista mantillaignacio rector uncolombia labelurl  ; j : 2605. Sim : 0.4782001; No similar. 
 investigacionun expertos uncolombia desarrollan prototipo simula vuelo murcielagos via labelurl  ; j : 2606. Sim : 0.13965417; No similar. 
 proteccion derechos ninos ninas adolescentes prioridad eafit unicef  ; j : 2607. Sim : 0.4026511; No similar. 
 usted ahi pierde afan reviente ahi podemos ver errores negociacion entendiendo ser generosos  ; j : 2608. Sim : 0.34763378; No similar. 
 rt admonuniandes luego simulacro uniandes retomamos proyeccion conversatorio elrioqueserobaron espe; j : 2609. Sim : 0.36397493; No similar. 
 rector pablo navas invita comunidad uniandina marchar hoy paz colombia labelurl labelurl  ; j : 2610. Sim : 0.64725065; Baja. 
 hoy oportunidad construir acuerdo colombianos carlosholmestru lapazesposible  ; j : 2611. Sim : 0.4100187; No similar. 
 noticiaun identidad nacional forja interior museos mmuseologia labelurl via unimedios  ; j : 2612. Sim : 0.216282; No similar. 
 rt comestrategicam profesional comunicacion influye estrategia compania rector unav comestrategicam; j : 2613. Sim : 0.41217613; No similar. 
 docentes organizacion gerencia negocios internacionales analizan campus global situacion venezuela ; j : 2614. Sim : 0.42581135; No similar. 
 importancia financiar adecuadamente investigaciones pais noche dialogo mayor labelurl  ; j : 2615. Sim : 0.37109098; No similar. 
 rt pnudcolombia inicia seminarion internacional desminado humanitario descontaminacolombia daicma c; j : 2616. Sim : 0.44756055; No similar. 
 tiempo elaborar horarios olvide portugues opciones graduarse labelurl  ; j : 2617. Sim : 0.25392097; No similar. 
 rt capoliticoeafit entender fenomeno nuevos populismos esperamos proximo 18 abril labelurl  ; j : 2618. Sim : 0.50317943; Baja. 
 rt behrentz cada joven acceso educacion publica calidad razon menos guerra labelurl labelurl  ; j : 2619. Sim : 0.3638435; No similar. 
 rt hablemosdepazur farc pueden llegar 350mil votos necesarios obtener curul senado todavia sabemos ; j : 2620. Sim : 0.44344413; No similar. 
 listo trueque literario esperamos partir 1000 be labelurl  ; j : 2621. Sim : 0.43458948; No similar. 
 rt oliverrubiom eafit labelurl  ; j : 2622. Sim : 0.37994435; No similar. 
 sistema sitp diseno mal bogota casi limite quedarse transporte publico enriquepenalosa  ; j : 2623. Sim : 0.40443844; No similar. 
 rt mesaambiental mesa trabajo ciudadana calidaddelaire areametropol minambienteco contraloriamed ru; j : 2624. Sim : 0.26093537; No similar. 
 momento escuchamos intervencion mwassermannl encuentromedios comunicacion universitarios labelurl  ; j : 2625. Sim : 0.45547578; No similar. 
 cuales retos adultos generar mejores condiciones infancia pais vealo hoy lapazenfoco institucionalt; j : 2626. Sim : 0.28052768; No similar. 
 rt admonuniandes montateenelcambio vota uniandes labelurl rt sumate lahoradelplaneta wwfcolombia in; j : 2627. Sim : 0.15099506; No similar. 
 paz reduciria riesgo pais inkamattila directora adjunta pnudcolombia instalacion foro beneficiosdel; j : 2628. Sim : 0.46027726; No similar. 
 rector jrestrp habla tematica principal foroungasscol participa labelurl labelurl  ; j : 2629. Sim : 0.22205378; No similar. 
 noticiaun trabaja construccion social paz arauca orgulloun labelurl via unimedios  ; j : 2630. Sim : 0.41696373; No similar. 
 rt educaunisabana doctor javier bermudez director maestria direccion instituciones educativas prese; j : 2631. Sim : 0.45773146; No similar. 
 cometas campus labelurl  ; j : 2632. Sim : 0.12352965; No similar. 
 analisis posverdad labelurl labelurl  ; j : 2633. Sim : 0.1557672; No similar. 
 noticiaun naturaleza patrimonio atractivos impulsan turismo regional labelurl  ; j : 2634. Sim : 0.07116124; No similar. 
 programateun martes 15 foro innovacion rural agropecuaria vriun forossemana cundinamarcagob labelur; j : 2635. Sim : 0.32759786; No similar. 
 rt cerosetenta devengoecheaa entrevistando joan scott congreso internacional historia mujeres unian; j : 2636. Sim : 0.27243763; No similar. 
 sabes pasando materia ambiental hoy nuevo capitulo lapazenfoco 300 pm institucionaltv untelevision ; j : 2637. Sim : 0.27482966; No similar. 
 comunidadun participa jornada sensibilizacion ambiental realizara jueves 17 noviembre labelurl  ; j : 2638. Sim : 0.31448895; No similar. 
 proteger ninos pornografia infantil jcdiazbohorquez via eltiempoblogs labelurl labelurl  ; j : 2639. Sim : 0.29996738; No similar. 
 presentacion libro decision laparoscopia introduccion robotica urosario labelurl  ; j : 2640. Sim : 0.37068456; No similar. 
 sergio escobar director acimedellin invita participar lacealames2016 lacealames16 labelurl  ; j : 2641. Sim : 0.24512738; No similar. 
 rt urosarioradio damos inicio echur conversandoconjosemanuel jrestrp conectate labelurl  ; j : 2642. Sim : 0.25377867; No similar. 
 semana eafit entregara primer reconocimiento egresados inspiran esperamos jueves partir labelurl  ; j : 2643. Sim : 0.3687416; No similar. 
 cine solo fin mundo just fin du monde xavier dolan hoy 300 530 pm agendauniandes labelurl  ; j : 2644. Sim : 0.39559746; No similar. 
 hoy launcuenta partir 1000 be transmision directo labelurl mantillaignacio labelurl  ; j : 2645. Sim : 0.4749407; No similar. 
 comunidadun participa hoy jornada recoleccion residuos posconsumo ahorraun labelurl labelurl  ; j : 2646. Sim : 0.23606835; No similar. 
 rt cideruniandes diamundialdelrefugiado sabias segun datos acnur colombia sigue siendo pais mas des; j : 2647. Sim : 0.43748793; No similar. 
 rank time higher education america latina ubica 5ta universidad region latamrankings labelurl  ; j : 2648. Sim : 0.47249207; No similar. 
 rt apgguzman unisabana ibague periodistas seminarios formacion cara visita pontifexes labelurl  ; j : 2649. Sim : 0.29258984; No similar. 
 trump frente mexico silencio america latina labelurl labelurl  ; j : 2650. Sim : 0.39971498; No similar. 
 rt lilianagc3 profesor mario tascon mtascon habla diadelperiodista creatividad tendencias periodism; j : 2651. Sim : 0.27595365; No similar. 
 urbameafit invita conferencia reflexiones practicas arquitectura espacio publico ecuador labelurl  ; j : 2652. Sim : 0.31384447; No similar. 
 rt uniandesderecho proximo jueves 5 instalaciones uniandes viernes 6 mayo uncolombia labelurl label; j : 2653. Sim : 0.3630226; No similar. 
 sosporelaire desarrolla principales universidades ciudad invitamos vincularse labelurl  ; j : 2654. Sim : 0.27449048; No similar. 
 dagrdmedellin eafit invitan participar capacitacion teorica practica evaluacion edificaciones label; j : 2655. Sim : 0.39931124; No similar. 
 colombia arquitectura institucional asumir retos plantea ungass2016 fabiola castillo foroungasscol ; j : 2656. Sim : 0.31241468; No similar. 
 programese asista actividades 100 pm diapaiz labelurl labelurl  ; j : 2657. Sim : 0.30245867; No similar. 
 corrupcion mal insufrible conozca analisis alberto simpser experto temas corrupcion labelurl  ; j : 2658. Sim : 0.40088806; No similar. 
 eafit recibe premio lorenzo codazzi ingenieriasci aportes sgcol labelurl labelurl  ; j : 2659. Sim : 0.27576894; No similar. 
 jurisdiccion especial paz componente vital hacer politica colombia antonionavarro lapazenfoco label; j : 2660. Sim : 0.41489205; No similar. 
 inter deberia pagar navidad columna publicada eltiempo labelurl  ; j : 2661. Sim : 0.39217678; No similar. 
 cambio climatica va ahi pensar futuro josephestiglitz elfuturodecolombia  ; j : 2662. Sim : 0.26147383; No similar. 
 hoy 730 pm auditoriodeleondegreiff v festival internacional musica sacra info labelurl  ; j : 2663. Sim : 0.43049008; No similar. 
 codigo debe acompanado verdadero cambio cultura ciudadana juan luis mejia policiaparalapaz labelurl; j : 2664. Sim : 0.6213206; Baja. 
 pornografia infantil mas 13000 sitios web sido cerrados 5 anos estudio ifaunisabana labelurl via no; j : 2665. Sim : 0.30435002; No similar. 
 juegos experimentacion puerta conocimiento matematico uninoseafit labelurl labelurl  ; j : 2666. Sim : 0.3191326; No similar. 
 ahora nueva etapa debe considerarse parte mismo proceso carlosholmestru lapazesposible  ; j : 2667. Sim : 0.25866148; No similar. 
 presidente santos participa inauguracion hospital universitario transmision directo labelurl 1200 m; j : 2668. Sim : 0.53511405; Baja. 
 rt obsdemocracia menos 1 cada 3 colombianos hombres mujeres confian justicia jbedoyalima revictimiz; j : 2669. Sim : 0.12093292; No similar. 
 minutos empezaremos disfrutar nueva cara plazoletaparatodos patrimoniobta bogotaestadecumple labelu; j : 2670. Sim : 0.25437412; No similar. 
 ciclo conferencias artes do miradas fotografia francesa contemporanea entrada libre labelurl  ; j : 2671. Sim : 0.34146154; No similar. 
 universidades medellin unieron darle nuevo aire ciudad sosporelaire labelurl  ; j : 2672. Sim : 0.41858864; No similar. 
 comunidadun continua poniendo practica tip ahorro energia conectate planeta ahorraun labelurl  ; j : 2673. Sim : 0.3192301; No similar. 
 conoce ponentes acompanaran joseph stiglitz conferencia elfuturodecolombia labelurl labelurl  ; j : 2674. Sim : 0.1752799; No similar. 
 empresas privadas participan catedra pacto global 4 agosto eafit alcalde ficogutierrez labelurl  ; j : 2675. Sim : 0.38773456; No similar. 
 atencion habra cierre avenida vegas call 4 sur 12 sur proximo fin semana  ; j : 2676. Sim : 0.50726175; Baja. 
 politica educacion genera innovacion importante desarrollo humano sostenible pais  ; j : 2677. Sim : 0.4270922; No similar. 
 rt emprenovation inguniandes admonuniandes admisionuandes uniandesicya industrialandes discuniandes; j : 2678. Sim : 0.11451123; No similar. 
 generar conciencia colectiva compromiso ambiental objetivo tercera edicion ciclosiete labelurl  ; j : 2679. Sim : 0.18174216; No similar. 
 noticiaun programa colombia realiza jornadas salud zonas indigenas unparatodos labelurl  ; j : 2680. Sim : 0.3696102; No similar. 
 conectate almuerzo 20 presentacion centro innovacion tecnologia educacion 6 marzo 1200 m labelurl  ; j : 2681. Sim : 0.55616647; Baja. 
 rt psicosabana1 invitamos participes psicosabana 2016 pos conflicto inteligencia artificial temas t; j : 2682. Sim : 0.15433076; No similar. 
 farc hacer politica mismos terminos resto ciudadanosrafanietoloaiza lospresidenciables2018  ; j : 2683. Sim : 0.4475929; No similar. 
 representante camaracolombia angelamrobledo atencion psicosocial posconflicto labelurl  ; j : 2684. Sim : 0.13149282; No similar. 
 todas empresas deben preocupar elemento diferenciador frente competencia cipriano lopez labelurl  ; j : 2685. Sim : 0.10692141; No similar. 
 disyuntiva macroeconomica america latina sera temas analisis lacealames16 proxima semana labelurl  ; j : 2686. Sim : 0.549837; Baja. 
 proximo 25 agosto trae residuos posconsumo plaza central unbogota activa conciencia comunidadun lab; j : 2687. Sim : 0.3288909; No similar. 
 eafit nueva patente 18 inventos profesores investigadores universidad labelurl  ; j : 2688. Sim : 0.32851794; No similar. 
 rt conexionista bienvenidos comsabana unisabana estudiantes diseno unisgt placer compartir ustedes ; j : 2689. Sim : 0.33920866; No similar. 
 rt jrestrp tendencia bogota evento nueva politica drogas colombia urosarionews labelurl  ; j : 2690. Sim : 0.53790903; Baja. 
 noticiaun inicia hospitalizacion cirugia hospital labelurl orgulloun via unimedios labelurl  ; j : 2691. Sim : 0.31833577; No similar. 
 problema calidad aire economico cambiar condiciones aire cambiar habitos labelurl  ; j : 2692. Sim : 0.15081125; No similar. 
 total 158 bicicletas regresa bicirrun unbogota cuidado campus somosuncampus labelurl  ; j : 2693. Sim : 0.1909646; No similar. 
 estebanpalacio saludos esteban inmediato enviaremos reporte situacion presento feliz dia  ; j : 2694. Sim : 0.51115716; Baja. 
 programateun ciclo conferencias artes arquitecto juan b echeverry entrada libre labelurl  ; j : 2695. Sim : 0.34453076; No similar. 
 cerca 2 millones personas viviran 2050 zona norte cundinamarca obduliovp foro labelurl  ; j : 2696. Sim : 0.28477797; No similar. 
 rt fnpiorg eafit recibira rosental archcomix festivalgabo labelurl labelurl labelurl  ; j : 2697. Sim : 0.27301747; No similar. 
 hoyeneafit estudiantes especializacion finanzas eafitbogota recorren campus medellin labelurl  ; j : 2698. Sim : 0.5354281; Baja. 
 ahora sociedad necesita lideres momento vive pais jorge h nieto director policia nacional  ; j : 2699. Sim : 0.47118565; No similar. 
 eafit guia vision ciudad envigado urbameafit labelurl labelurl  ; j : 2700. Sim : 0.4692084; No similar. 
 gracias unisabana37anos labelurl  ; j : 2701. Sim : 0.037302192; No similar. 
 rt educaunisabana finaliza ceremonia gradofelicitaciones nuevos magisters pedagogia unisabana label; j : 2702. Sim : 0.3478311; No similar. 
 si podemos concluir acuerdo cercania ciudadania requeria frankpearl lapazesposible  ; j : 2703. Sim : 0.41045588; No similar. 
 manana 300 pm rector estara entrevistascampus facebook live carteleras digitales vide labelurl  ; j : 2704. Sim : 0.59228927; Baja. 
