Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores santos francisco educacion cambio 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.49921998; No similar. 
 visita guiada jardinbotanicob biologo dia labelurl labelurl  ; j : 1319. Sim : 0.33183494; No similar. 
 rt obsdemocracia diadelamujer mujeres deben ganar menos hombres mismo trabajo mas discriminacion la; j : 1320. Sim : 0.48584872; No similar. 
 participa conoce trabajos mas relevantes grupos investigacion materia labelurl labelurl  ; j : 1321. Sim : 0.31200868; No similar. 
 rt blumedellin alaire catalina rocha estudiante comunicacion social eafit cuenta experiencia period; j : 1322. Sim : 0.6078005; Baja. 
 eafit gemwrld hablan riesgo sismico colombia labelurl labelurl  ; j : 1323. Sim : 0.48682413; No similar. 
 termina evento sigue despues plebiscito gracias seguir minuto minuto transmision vivo  ; j : 1324. Sim : 0.15731235; No similar. 
 manuel rodriguez becerra profesor emerito labelurl labelurl  ; j : 1325. Sim : 0.44435933; No similar. 
 gustaria crear propia empresa proximo miercoles podran aprender hacerlo muestra emprender labelurl ; j : 1326. Sim : 0.3314597; No similar. 
 tener tranquilidad tener verdad cumplir compromisos jeremias torres labelurl  ; j : 1327. Sim : 0.23124161; No similar. 
 rt corpovisionario invitamos conferencia inaugural diplomado culturaciudadana antanasmockus 24 octu; j : 1328. Sim : 0.06645101; No similar. 
 rt icetex recuerda 5 febrero plazo solicitar credito tueliges conoce aqui labelurl  ; j : 1329. Sim : 0.2334049; No similar. 
 conoce mas fase implementacion acuerdos farc gobierno nacional nuevo capitu labelurl  ; j : 1330. Sim : 0.44705993; No similar. 
 asi asumen futuros doctor reto investigar diferentes universidades pais via colciencias labelurl  ; j : 1331. Sim : 0.53643537; Baja. 
 consejos practicos lograr vida mas sencilla mas feliz articulo domingo via lafamiliainfo labelurl  ; j : 1332. Sim : 0.43142727; No similar. 
 paraleer cuantos cuantos sido cuantos podran ser labelurl articulo labelurl  ; j : 1333. Sim : 0.47863454; No similar. 
 hoy 1200 m dia despues plebiscito conversatorio profesores estudiantes labelurl labelurl  ; j : 1334. Sim : 0.61041224; Baja. 
 acuerdo puede ser implementado situacion politica atravesando carlos velandia  ; j : 1335. Sim : 0.46947688; No similar. 
 felicitaciones upbcolombia continuar camino alta calidad educativa pais labelurl  ; j : 1336. Sim : 0.4575316; No similar. 
 pierdas simposio promocion condicion fisica estilos vida rosario labelurl labelurl  ; j : 1337. Sim : 0.48741573; No similar. 
 unperiodico articulo minibus disenado colombia rodara ee uu europa labelurl unimedios labelurl  ; j : 1338. Sim : 0.5036673; Baja. 
 felizsabado diadelmedico unisabana saludo directivos profesores graduados futuros profesion labelur; j : 1339. Sim : 0.6790312; Media. 
 buena forma empezar ano intercambiar ideas conocimiento colegas situnisabana labelurl  ; j : 1340. Sim : 0.40438038; No similar. 
 ecotoxicologia frente efectos cambio climatico labelurl labelurl  ; j : 1341. Sim : 0.24079274; No similar. 
 innovacion infancia educacion vanguardia educacion inicial evelyn diaz posada profesora educaunisab; j : 1342. Sim : 0.69337916; Media. 
 inversion educacion as absolutamente necesaria cerrar brecha conocimiento josephestiglitz labelurl ; j : 1343. Sim : 0.57535833; Baja. 
 conoce grandes exposiciones artisticas lugar universidad dias labelurl  ; j : 1344. Sim : 0.41151088; No similar. 
 certezas juridicas pueden ser camino llegar acuerdo politico fiscal nestor humberto martinez fiscal; j : 1345. Sim : 0.59684587; Baja. 
 rt jrestrp gran responsabilidad gquinter decano urosarionews nueva comision transformacion educacio; j : 1346. Sim : 0.51232666; Baja. 
 hoy educaunisabana recibe 94 profesores mineducacion rutadeformacion inician formacion posgrado lab; j : 1347. Sim : 0.45363942; No similar. 
 alumnisabana red graduados reuniondepadres futurosestudiantes 20171 labelurl  ; j : 1348. Sim : 0.40390217; No similar. 
 si gustan ciencias salud ven conoce carreras hospital simulado edificio h labelurl  ; j : 1349. Sim : 0.23385786; No similar. 
 comunidadun balance social 2015 preguntas envialas ht launcuenta transmision labelurl labelurl  ; j : 1350. Sim : 0.350112; No similar. 
 asia universidad rosario formando lazos educativos conoce mas labelurl labelurl  ; j : 1351. Sim : 0.50755113; Baja. 
 rt fboteroj inscribanse carrera senek recaudo va financiar beca uniandes labelurl labelurl  ; j : 1352. Sim : 0.1594761; No similar. 
 rt cementosargos estrategia permite generar oportunidades crecimiento proveedores juan calle eafit ; j : 1353. Sim : 0.31671366; No similar. 
 charla francisco manrique reconocido empresario sector construccion lideres trascienden labelurl  ; j : 1354. Sim : 0.53816324; Baja. 
 panorama campus sabado reuniondepadres futurosestudiantes unisabana  ; j : 1355. Sim : 0.4543285; No similar. 
 uncolombia extremo educacion superior balance social vigencia 2016 launcuenta labelurl  ; j : 1356. Sim : 0.4472608; No similar. 
 carlos arevalo profesor maestriaderintl habla reunion uribe santos envivo eltiempo labelurl  ; j : 1357. Sim : 0.5647688; Baja. 
 rt uniandinosiempr bienvenidos casa espero mejores anos vida rector uniandes miprimerdiaenuniandes ; j : 1358. Sim : 0.4271431; No similar. 
 minutos descubriremos tan facil ser artista independiente colombia dialogomayortv canalunoco labelu; j : 1359. Sim : 0.37230483; No similar. 
 rt elpulso congreso internacional salud tic 30 eafit mayor informacion comunicarse 35305852 salud20; j : 1360. Sim : 0.28957817; No similar. 
 vivo fsfbsalud afecta mala calidad aire salud labelurl mediuniandes  ; j : 1361. Sim : 0.22832218; No similar. 
 rt andresagudelo00 estrenando tren unisabana comodo eficiente economico recomendado tremenda inicia; j : 1362. Sim : 0.31571475; No similar. 
 articulo unperiodico calculadora indica compensar contaminacion co2 labelurl via labelurl  ; j : 1363. Sim : 0.33864915; No similar. 
 futuros serpilopaga aprendiendo experiencia usuario robotica usingenieria labelurl  ; j : 1364. Sim : 0.3663469; No similar. 
 rt aniromerowills profesor juan carlos cuervo cuerforce papas crear ambiente confianza hijos labelu; j : 1365. Sim : 0.39444864; No similar. 
 rt cnneprensa empieza fuerzadelmilenio uniandes gfrias charla emprendedores colombianos innovacion ; j : 1366. Sim : 0.26970884; No similar. 
 dgomezco gracias comentario seguimos trabajando ser escenario grandes debate nacionales  ; j : 1367. Sim : 0.27155185; No similar. 
 rt derechousabana debe saber acuerdo paz unisabanaradio unisabana cordobamarentes labelurl labelurl; j : 1368. Sim : 0.30323926; No similar. 
 rt uniandinosiempr felicitaciones nuevos profesionales admonuniandes economiauandes egobuniandes ho; j : 1369. Sim : 0.4412796; No similar. 
 rt facisouniandes feliz viernes envie articulos convocatoria revista historiacritica historia consu; j : 1370. Sim : 0.28874874; No similar. 
 salud debes saber acerca esguinces tobillo saludaldia cliunisabana unisabanaradio labelurl  ; j : 1371. Sim : 0.17090026; No similar. 
 rt comsabana tasconencomsabana asi mtascon losdelvolcan maestriacomdgt unisabana videonoticiacomsab; j : 1372. Sim : 0.31387198; No similar. 
 rt cmilanoticia nacional mantillaignacio critica posible aprobacion reforma educativa fasttrack lab; j : 1373. Sim : 0.41475374; No similar. 
 rt uniandinosiempr grado proximo jueves homenaje graduandos mediuniandes labelurl  ; j : 1374. Sim : 0.39393345; No similar. 
 rt craiur viniste semana literatura crai salas podras leer apasionarte literatura esper  ; j : 1375. Sim : 0.29470685; No similar. 
 periodismodigital convocatoria becamillenium maestriacomdgt comsabana labelurl  ; j : 1376. Sim : 0.06338756; No similar. 
 rt unisabanaradio iniciativa colombia centifica palabras mineducacion yanethgiha universidadyempres; j : 1377. Sim : 0.30598667; No similar. 
 comsabanacomsabana unisabanaradio reuniondepadres futurosestudiantes unisabana  ; j : 1378. Sim : 0.42913112; No similar. 
 espera termino puedes disfrutar nueva edicion urrevista labelurl labelurl  ; j : 1379. Sim : 0.1745866; No similar. 
 informo oportunamente efectuo implosion bloque 31de eafit salio segun previsto  ; j : 1380. Sim : 0.29068553; No similar. 
 rt mediuniandes hoy desayuno homenaje graduandos 13a promocion mediuniandes fsfbsalud uniandinosiem; j : 1381. Sim : 0.4686049; No similar. 
 equipo karate aporta medalla oro cerrar participacion urosario juegos nacionales ascun labelurl  ; j : 1382. Sim : 0.29401317; No similar. 
 sesquicentenarioun matricula alumnos escuela literatura filosofia 1869 labelurl  ; j : 1383. Sim : 0.4761596; No similar. 
 comienza conversatorio periodistas encuentro papa resolviendo inquietudes dando c labelurl  ; j : 1384. Sim : 0.27628335; No similar. 
 conoce serie grandes maestros fals borda sentipensar universidad nacional labelurl orgulloun via el; j : 1385. Sim : 0.32352048; No similar. 
 campus unisabana cifras futuros estudiantes listos comenzar vida universitaria labelurl  ; j : 1386. Sim : 0.51776767; Baja. 
 especial grandes maestros elespectador fals borda sentipensar universidad nacional labelurl ignacio; j : 1387. Sim : 0.3984618; No similar. 
 descubre espacio dedicado reflexion implicaciones eticas proyectos ciencias sociales labelurl  ; j : 1388. Sim : 0.4655488; No similar. 
 observatorio queremos mostrar ciudadanos situacion antioquia respecto deforestacion labelurl  ; j : 1389. Sim : 0.49732804; No similar. 
 conoce conferencistas encuentro lideres emprendedores 2017 labelurl labelurl  ; j : 1390. Sim : 0.32517907; No similar. 
 hoyenelrosario new and reemerging infectious diseases richard cash harvard labelurl labelurl  ; j : 1391. Sim : 0.2811412; No similar. 
 nunca olvides sonreir risa terapia une familia articulo via lafamiliainfo actualidad labelurl  ; j : 1392. Sim : 0.29423165; No similar. 
 hoyeneafit pierdan catedra empresarial alsec innovacion alimenta inscripciones labelurl  ; j : 1393. Sim : 0.5002295; Baja. 
 apps evitar desercion controlar finanzas u seleccion unisabana elespectador labelurl  ; j : 1394. Sim : 0.4843597; No similar. 
 demandamos justicia aparato judicial consolidado nestor humberto martinez fiscaliacol procedimiento; j : 1395. Sim : 0.51248485; Baja. 
 rt jrestrp gran evento urosarionews ccongcolombia labelurl  ; j : 1396. Sim : -0.011272054; No similar. 
 proximo 28 septiembre catedra pacto global ruta sostenibilidad tercera version labelurl  ; j : 1397. Sim : 0.34444308; No similar. 
 rt compasurbano hace cuanto vas evento cultural hoy damos 5 oportunidades hacerlo afmedellin cement; j : 1398. Sim : 0.31074566; No similar. 
 buscamos jovenes voluntarios visita papa francisco direccioncentraldeestudiantes labelurl  ; j : 1399. Sim : 0.51089823; Baja. 
 haz opinion cuente evalua desempeno profesores labelurl labelurl  ; j : 1400. Sim : 0.5287988; Baja. 
 entrevistascampus sabias profesor carlos gaviria cerca ganar oscar gastronomico  ; j : 1401. Sim : 0.44601452; No similar. 
 rt uniandesderecho convocatoria presentar articulos revista derechopublico labelurl uniandes labelu; j : 1402. Sim : 0.319055; No similar. 
 rt craiur apertura tercer piso crai nuevos espacios crear aprender esperamos labelurl  ; j : 1403. Sim : 0.14665511; No similar. 
 digital analogico especies diferentes tasconencomsabana maestriacomdgt labelurl  ; j : 1404. Sim : 0.19275564; No similar. 
 rt usingenieria despues fracasar muchas veces llega grandes resultados edgar helou google cloud lab; j : 1405. Sim : 0.3092872; No similar. 
 pais exceso normas prioridad debe ir personas mas responsabilidades jorge giraldo policiaparalapaz ; j : 1406. Sim : 0.5278052; Baja. 
 hoyeneafit viven ceremonias grado programas pregrado recuerden pueden seguirlas labelurl  ; j : 1407. Sim : 0.3633408; No similar. 
 razon posicion presidente trump cambio climatico labelurl labelurl  ; j : 1408. Sim : 0.45937657; No similar. 
 rt ctpuniandes asi feria oportunidad desarrollar metas u video labelurl labelurl  ; j : 1409. Sim : 0.37742597; No similar. 
 patente invencion reafirma compromiso eafit udea innovacion sociedad labelurl  ; j : 1410. Sim : 0.40682477; No similar. 
 rt comestrategicam postgrado unisabana comsabana comprenderan clave conocer entorno toma ht  ; j : 1411. Sim : 0.3087326; No similar. 
 rt claralopezobre cesargaviriat primer proceso hace conforme reglas corte penal debateplebiscitour ; j : 1412. Sim : 0.05045671; No similar. 
 2006 quieroestudiar ayudado hacer realidad suenos 1853 beneficiarios orgullouniandes labelurl  ; j : 1413. Sim : 0.33964765; No similar. 
 preguntas balance social vigencia 2016 uncolombia aqui puedes hacerlas labelurl  ; j : 1414. Sim : 0.35348865; No similar. 
 asi vivimos grados mas recientes egresados si participa actividad labelurl  ; j : 1415. Sim : 0.43316194; No similar. 
 ricitos2008 gracias comentario invitamos disfrutar mas articulos urrevista labelurl  ; j : 1416. Sim : 0.37019348; No similar. 
 grandes maestros yu takeuchi papa matematicas uncolombia labelurl via elespectador labelurl  ; j : 1417. Sim : 0.4348987; No similar. 
 turno ayudar familias mocoa unete donacion alimentos perecederos labelurl  ; j : 1418. Sim : 0.38170767; No similar. 
 noticiaun empaques preservar frutas abren paso mercado exportador orgulloun labelurl vi labelurl  ; j : 1419. Sim : 0.107788764; No similar. 
 rt eicea movilidad estudiantes lasabanaabroad unisabana reuniondepadres futurosestudiantes labelurl; j : 1420. Sim : 0.45423076; No similar. 
 alegrebengali buenos dias situacion puede dirigir comunicacion correo cpiedra8eafiteduco  ; j : 1421. Sim : 0.51133513; Baja. 
 rt bienestarsabana compartimos poema hernanolano profesor fac filosofia ciencias humana ganador 1er; j : 1422. Sim : 0.33325315; No similar. 
 noticiaun hallazgos nobel fisica amplian campo estudio investigacionun labelurl via unimedios  ; j : 1423. Sim : 0.42676583; No similar. 
 hoyeneafit pueden conocer 500 pm 10 ideas negocio estudiantes eafitenses practica auditor labelurl ; j : 1424. Sim : 0.34142646; No similar. 
 investigacion 350 alumnos participaron jornada academica maestria pedagogia educaunisabana labelurl; j : 1425. Sim : 0.59229004; Baja. 
 planteamiento expresidente quiere ayudar salvar acuerdo alvaro uribe mas confrontado proceso  ; j : 1426. Sim : 0.30767784; No similar. 
 rt isvimed convenio eafit cualificamos 13 lideres temas sociales administrativos contables lleven m; j : 1427. Sim : 0.4723198; No similar. 
 rt cpoliticasus invitamos leer columna director ciencias politicas unisabana elespectador letra men; j : 1428. Sim : 0.5303487; Baja. 
 correco gracias apoyar iniciativa uniandes tener beca deportistas corre apoya labelurl mepongoloste; j : 1429. Sim : 0.2397781; No similar. 
 rt lasabanaabroad siga vivo ii taller estudiantes doctorado dictado victoriauninews alianza unisaba; j : 1430. Sim : 0.49435607; No similar. 
 alumnisabana chile listos encontrarnos contigo santiago chile 18 noviembre espera labelurl  ; j : 1431. Sim : 0.314458; No similar. 
 lugar propicio compartir opiniones debatir par sala profesores participe labelurl  ; j : 1432. Sim : 0.24598193; No similar. 
 respeto derechos aprende tambien calle antanasmockus culturaciudadana corpovisionario labelurl  ; j : 1433. Sim : 0.3166525; No similar. 
 puedes disfrutar contenidos edicion mayo urrevista labelurl labelurl  ; j : 1434. Sim : 0.22354724; No similar. 
 robotica programacion aplicaciones emprendimiento ingenieriainformatica usingenieria futurosestudia; j : 1435. Sim : 0.46346754; No similar. 
 icetex quieres ingresar universidad conoce siete opciones credito tueliges financiar carrera  ; j : 1436. Sim : 0.42674896; No similar. 
 santiago creo aplicativo organizar finanzas negocio familiar gano beca pregrado labelurl  ; j : 1437. Sim : 0.47345173; No similar. 
