Modulo nnlm-es-dim128-with-normalization-2
Topicos : andrespardoa colombia analisis portafolioco sistema bancorepublica invitamos tasa hoy corficolombiana inflacion economia via 
 andrespardoa decline in gdp growth or more pressure on external accountsbeyond our baseline scenari; j : 1. Sim : 0.3442866; No similar. 
 integrantes equipoporvenir2019 comparten objetivos ano gracias medios hoy n labelurl  ; j : 1688. Sim : 0.25363737; No similar. 
 secreto exito negocios detectar hacia va mundo llegar ahi primero bill gate  ; j : 1689. Sim : 0.3392674; No similar. 
 andrespardoa creo economia va crecer cerca 3 ciento ano meisel bancorepublica  ; j : 1690. Sim : 0.57463163; Baja. 
 fondosdepension personas jovenes ahorran carro vivienda ahorran viajar tener nuevas experienci  ; j : 1691. Sim : 0.19509706; No similar. 
 andrespardoa colombia produccion cafe enero crece 15 via portafolioco labelurl  ; j : 1692. Sim : 0.64594513; Baja. 
 tipfinanciero crea vinculos humanos gente entorno asi conseguiras negocios duraderos relaciones pro; j : 1693. Sim : 0.29837605; No similar. 
 andrespardoa precios golfo mexico violencia irak subio precio gasolina colombia minminas labelurl  ; j : 1694. Sim : 0.55263114; Baja. 
 asi publico analisis hoy portafolioco paciencia muda andrespardoa labelurl labelurl  ; j : 1695. Sim : 0.55307925; Baja. 
 musica grupo elegidos vallenato impone ritmo sabor caribeno cierre ceremonia n labelurl  ; j : 1696. Sim : 0.33088946; No similar. 
 sinforosomutis1 pensionsalario ivanduque colpensiones fondosdepension hola sinforosa favor comunica; j : 1697. Sim : 0.363869; No similar. 
 andrespardoa inflacion consumidor mayo encima esperado convergido mas rapido previsto 3  ; j : 1698. Sim : 0.40652108; No similar. 
 impulso limitado columna analisis director ejecutivo andrespardoa portafolioco labelurl  ; j : 1699. Sim : 0.38381922; No similar. 
 andrespardoa colombia fmi reviso pronostico crecimiento pib 2014 43 45 superior 23 america latina  ; j : 1700. Sim : 0.6213451; Baja. 
 eventosclavedelajornadademanananeeuu 0845 indicador pmi servicios manufactura octnzona euro 03 labe; j : 1701. Sim : 0.3083866; No similar. 
 16 23 dic miteatrocolon circolombia urban opera circo fusiona sonidos urbanos acrobacias labelurl  ; j : 1702. Sim : 0.05545349; No similar. 
 andrespardoa inflacion podria subir 2 puntos reforma tributaria entrevista redmasnoticias zuluagaca; j : 1703. Sim : 0.5394614; Baja. 
 portafolioco economia solidaria alternativa desarrollo social economico labelurl labelurl  ; j : 1704. Sim : 0.47629663; No similar. 
 andrespardoa analisis destorcida mercado bonos especulativos eeuu impacto economia pais labelurl  ; j : 1705. Sim : 0.6284191; Baja. 
 andrespardoa colombia esperar adelante bancorepublica esperamos eleve tasa referencia 475 fin ano h; j : 1706. Sim : 0.6443201; Baja. 
 eventosclavedelajornadademananan eeuu 730 inflacionninformediariodemercado  ; j : 1707. Sim : 0.32059613; No similar. 
 zona euro presento primer trimestre crecimiento producto interno bruto pib 04 disminuyendo labelurl; j : 1708. Sim : 0.36722484; No similar. 
 bancorepublica presenta manana 4 mayo sucursal quibdo libro estudios sociales pacifico colo labelur; j : 1709. Sim : 0.44085267; No similar. 
 andrespardoa colombia tasa emisor debe subir 5 ciento consideran analistas labelurl via eltiempo  ; j : 1710. Sim : 0.551297; Baja. 
 cuatro bancos nacionales desarrollo activos promocion fondos capital privado deuda labelurl  ; j : 1711. Sim : 0.3561438; No similar. 
 andrespardoa manana esperen analisis peligros inflacion baja negativa puede hacer europa evit  ; j : 1712. Sim : 0.5512967; Baja. 
 portafolioco misfinanzas debe saber entrevista labelurl labelurl  ; j : 1713. Sim : 0.16942462; No similar. 
 andrespardoa colombia 5ajuste d colombia indices d jpmorgan particular q cambio ultimo mes frecuenc; j : 1714. Sim : 0.5901273; Baja. 
 sicolombialeganaabrasilyo llevo familia rusia labelurl  ; j : 1715. Sim : 0.28762034; No similar. 
 andrespardoa entrevista bluradioco decision bancorepublica elevar tasa inter 375 audio http  ; j : 1716. Sim : 0.5937865; Baja. 
 andrespardoa luego dato pib 2do trimestre esperamos bancorepublica mantenga tasa inter 45 mes  ; j : 1717. Sim : 0.5575941; Baja. 
 andrespardoa colombia relevante hoy salga alto dato marzo efectos calendario produccion industrial ; j : 1718. Sim : 0.49610466; No similar. 
 portafolioco mejor candidato siempre mejor hoja vida labelurl labelurl  ; j : 1719. Sim : 0.14390872; No similar. 
 suficiente analisis corficolombiana portafolioco andrespardoa perspectiva fiscal local labelurl  ; j : 1720. Sim : 0.5041275; Baja. 
 mloreguti presidente corficolombiana hablando politicas regulacion pymes labelurl  ; j : 1721. Sim : 0.5019569; Baja. 
 andrespardoa escribimos informe anual publicado 5 diciembre 2013 labelurl labelurl  ; j : 1722. Sim : 0.2941624; No similar. 
 preparando mayor recorte analisis director ejecutivo andrespardoa portafolioco labelurl  ; j : 1723. Sim : 0.30258924; No similar. 
 top 3 impacto economicoconfianza inversores alemanes continuo deteriorandose juniotheresa may busc ; j : 1724. Sim : 0.20988794; No similar. 
 siempresepuede darle sabor unico dias atrevete aprende hacer pizza carne frijol labelurl  ; j : 1725. Sim : 0.37231353; No similar. 
 reportesdelemisor encuesta percepcion riesgos sistema financiero identifica perspectiva di labelurl; j : 1726. Sim : 0.43378934; No similar. 
 top 3 impacto economicoventas minoristas zona euro aumentan menos esperadodeficit comercial labelur; j : 1727. Sim : 0.21681874; No similar. 
 gran lider puede ayudar descubrir potencial si mismos bo bennet  ; j : 1728. Sim : 0.18463877; No similar. 
 eventosclavedelajornadademananan eeuu 700 aplicaciones hipoteca mban eeuu 1030 inventarios c labelu; j : 1729. Sim : 0.43361872; No similar. 
 razones pausa analisis corficolombiana portafolioco andrespardoa bancorepublica labelurl  ; j : 1730. Sim : 0.5581488; Baja. 
 mauricio reina vez comparte perspectivas acerca movimientos economicos futbol mundial labelurl  ; j : 1731. Sim : 0.25292206; No similar. 
 andrespardoa razon peso 2 decision bancorepublica posible q proyeccion inflacion 2017 equipo tecnic; j : 1732. Sim : 0.6335434; Baja. 
 reportesdelemisor analisis endeudamiento hogares adquirido mayor relevancia anos recientes co label; j : 1733. Sim : 0.3425242; No similar. 
 invitamos analistas mercado financiero formulen preguntas rueda prensa tras r labelurl  ; j : 1734. Sim : 0.24706598; No similar. 
 andrespardoa colombia nueva encuesta infometrika 1ra vuelta santos 313 zuluaga 296 2da vuelta santo; j : 1735. Sim : 0.37227577; No similar. 
 andrespardoa banco central colombia sube tasa inter 025 puntos 375 terra peru labelurl comentarios ; j : 1736. Sim : 0.61829674; Baja. 
 andrespardoa brasil tecnicamente economia entro recesion despues contracciones trimestrales 1er 2do; j : 1737. Sim : 0.6316632; Baja. 
 ajustes pendientes articulo analisis director ejecutivo andrespardoa portafolioco labelurl  ; j : 1738. Sim : 0.3780448; No similar. 
 andrespardoa colombia personal ocupado comercio minorista aumento 3 nov13 contratacion personal per; j : 1739. Sim : 0.38336995; No similar. 
 bandrespardoa finales d 2013 expectativa q moodys subiria calificacion colombia 2do semestre ver pa; j : 1740. Sim : 0.56101817; Baja. 
 andrespardoa crecimiento economia 1er trimestre significativamente superior esperado acelero respec; j : 1741. Sim : 0.42974606; No similar. 
 reportesdelemisor monitorear condiciones liquidez mercados financieros clave identificar labelurl  ; j : 1742. Sim : 0.2723358; No similar. 
 rubendario0122 hola rubendario0122 gracias comunicarte necesario revise movimientos cuent labelurl ; j : 1743. Sim : 0.29886538; No similar. 
 juanamaya23 elespectador eltiempo lasillavacia lapullaoficial hola juanamaya23 comunicaremos intern; j : 1744. Sim : 0.33165193; No similar. 
 adelanto preparado dreamers storylandconaval labelurl  ; j : 1745. Sim : 0.10508341; No similar. 
 raulmorales liquidez mercados oma trinidad banca central conocida caso bancorepublica revistamoneta; j : 1746. Sim : 0.45925927; No similar. 
 andrespardoa analisis nuevos datos economicos q podrian sustentar estabilidad tasa bancorepublica v; j : 1747. Sim : 0.6863851; Media. 
 inicio cobertura canacol energy bvc cnec depende julio 9 2018 recomendacion compra precio objet lab; j : 1748. Sim : 0.33193347; No similar. 
 camisa fuerza columna analisis director ejecutivo andrespardoa portafolioco labelurl  ; j : 1749. Sim : 0.33724725; No similar. 
 andrespardoa decision bancorepublica mayoria 4 votos bajar tasa inter 575 3 bajar 6 linea n  ; j : 1750. Sim : 0.49838796; No similar. 
 reduccion tasas intervencion transmitido tasas hipotecarias comerciales c labelurl  ; j : 1751. Sim : 0.48961487; No similar. 
 fuerza debilitante columna opinion director ejecutivo andrespardoa portafolioco labelurl  ; j : 1752. Sim : 0.34316048; No similar. 
 magia base estadistica analisis corficolombiana portafolioco andrespardoa labelurl  ; j : 1753. Sim : 0.6045209; Baja. 
 lunes festivo cuentanos sera plan like cine familianrt montar bici  ; j : 1754. Sim : 0.18532361; No similar. 
 joseilopez dato presentacion ayer si bien china venido desacelerando importante poner crecimiento c; j : 1755. Sim : 0.31482047; No similar. 
 andrespardoa colombia uso capacidad productiva cercano pleno empleo bancorepublica decir brecha pro; j : 1756. Sim : 0.56065136; Baja. 
 banrepcultural informamos dadas marchas programadas ciudad espac labelurl  ; j : 1757. Sim : 0.07512924; No similar. 
 andrespardoa corficolombianaun buen emergenteanalisis corficolombiana portafolioco andrespardoa jul; j : 1758. Sim : 0.4251704; No similar. 
 andrespardoa colombia tesoreria necesita comprar dolares niveles viceministro hacienda andrescobara; j : 1759. Sim : 0.67370075; Media. 
 controlar deudas haz lista ordenalas funcion tasa inter  ; j : 1760. Sim : 0.46399027; No similar. 
 mariovalencia01 presupuesto 2018 recorto 16 billones sectores estrategicos subirlo 42 billones poli; j : 1761. Sim : 0.32570264; No similar. 
 economia encuentra cancha entendamoselmundialbdb rusia arabia saudita mira video labelurl  ; j : 1762. Sim : 0.49304458; No similar. 
 andrespardoa colombia 10 mas dolares entrando economia salen sigue siendo norma incluso turbulencia; j : 1763. Sim : 0.5696695; Baja. 
 mas 4600 danzantes estaran adornando call valledupar color musica tradicion alegria hace labelurl  ; j : 1764. Sim : 0.36435428; No similar. 
 vengan vivan nuevas experiencias zona vip participen premios storylandconaval esperamos labelurl  ; j : 1765. Sim : 0.20437546; No similar. 
 top 3 impacto economicoopep habria acordado aumentar suministros petroleoinflacion basica japon ma ; j : 1766. Sim : 0.33906242; No similar. 
 andrespardoa tasa d inter d bancorepublica debe subir nivel neutral q menos 475 vs actual 425 anali; j : 1767. Sim : 0.5734632; Baja. 
 vez acordada metodologia negociacion luego largas conversaciones debate fundamentados determ labelu; j : 1768. Sim : 0.3040882; No similar. 
 andrespardoa gerente bancorepublica dice equipo tecnico reviso estimaciones pib potencial concluyo ; j : 1769. Sim : 0.45264208; No similar. 
 exito empresa consiste tener capacidad redefinir constantemente reglas juego labelurl  ; j : 1770. Sim : 0.25412527; No similar. 
 juansbg si aun quedan dudas invitamos registrar peticion sistema atencion ciudadano labelurl  ; j : 1771. Sim : 0.4527392; No similar. 
 andrespardoa analisis portafolioco politica monetaria local tasas estables febrero varios recortes ; j : 1772. Sim : 0.5585611; Baja. 
 top 3 impacto economicoactividad economica zona euro julio desacelero levementeactividad economi la; j : 1773. Sim : 0.27927384; No similar. 
 andrespardoa colombia gobierno ampliaria base impuesto patrimonio labelurl via portafolioco anticip; j : 1774. Sim : 0.61931646; Baja. 
 top 3 impacto economicoventas vivienda usada eeuu aumentaronactividad economica mexico mejoro leve ; j : 1775. Sim : 0.43553188; No similar. 
 andrespardoa eeuu 6 temas atentos reunion feed hoy watch labelurl via ft  ; j : 1776. Sim : 0.61981314; Baja. 
 descubre todas perspectivas economicas mauricio reina frente economia global si quieres conocer lab; j : 1777. Sim : 0.4198455; No similar. 
 descubre todas perspectivas economicas mauricio reina frente economia global si quieres conocer mas; j : 1778. Sim : 0.44258863; No similar. 
 andrespardoa cepal forecast 2014 colombia gdp growth of 50 pct vs previous forecast of 45 pct reute; j : 1779. Sim : 0.4948161; No similar. 
 primera ministra reino unido theresa may cancelo votacion parlamentaria acuerdo brexit pre labelurl; j : 1780. Sim : 0.30207172; No similar. 
 eventosclavedelajornadademananan eeuu 830 peticiones desempleon china 2100 produccion industrial la; j : 1781. Sim : 0.35995218; No similar. 
 enero2017 enero 2018 consenso frente pronostico crecimiento pib ano bajo 5 pb labelurl  ; j : 1782. Sim : 0.36699912; No similar. 
 andrespardoa esperamos q banco central europeo otorgue mas estimulolo fortalece peso colombiano ana; j : 1783. Sim : 0.56690073; Baja. 
 andrespardoa porquenosubirtasas 2c expectativas inversion segun encuesta empresarial emee banrep ca; j : 1784. Sim : 0.55396146; Baja. 
 exito simplemente aplicacion diaria disciplina jim rohn labelurl  ; j : 1785. Sim : 0.49702; No similar. 
 eventosclavedelajornadaneeuu 730 inicios construccion ago n eeuu 730 balanza comercial 2t labelurl ; j : 1786. Sim : 0.50429386; Baja. 
 andrespardoa sondeocolombia mantendria estable tasa abril soplan vientos alcistas via reuters bocan; j : 1787. Sim : 0.5054368; Baja. 
 estan corriendo ninos furos atletas colombia corres yocorropor labelurl  ; j : 1788. Sim : 0.3283431; No similar. 
 480 anos n57 transacciones financieras pais n3 ciudades mas cerca nueva york ciudad mexico sao labe; j : 1789. Sim : 0.54459935; Baja. 
 andrespardoa proyecciones fiscales evidencian urgencia reforma tributaria q finalice 2014lo adverti; j : 1790. Sim : 0.5156815; Baja. 
 andrespardoa eeuu crece divergencia opiniones dentro feed frente senda inflacion labelurl via wsjec; j : 1791. Sim : 0.59117204; Baja. 
 andrespardoa analisis razon esperamos tasas bonos tesoro mantengan bajas 2016 labelurl  ; j : 1792. Sim : 0.5751505; Baja. 
 encontramos conversatorio porvenir kapital acerca economia politica actual pais nuest labelurl  ; j : 1793. Sim : 0.5891619; Baja. 
 top 3 impacto economicolos pedidos industriales alemanes crecen mas esperado mayomiembros bce v lab; j : 1794. Sim : 0.34659162; No similar. 
 top 3 impacto economico banco inglaterra preve alza tasas inflacion china desacelero enero labelurl; j : 1795. Sim : 0.52544403; Baja. 
 encontramos conversatorio porvenir kapital acerca economia politica actual pais nu labelurl  ; j : 1796. Sim : 0.5921744; Baja. 
 andrespardoa colombia panorama dividido dolar debajo 1900 pesos labelurl via vanguardiacom  ; j : 1797. Sim : 0.5603744; Baja. 
 andino esperandolos vengan reclamen boletos dorados participen boletas bieberconaval  ; j : 1798. Sim : 0.17204572; No similar. 
 andrespardoa analisis expectativa mas alcista senda inflacion tasas inter colombia 2016 labelurl  ; j : 1799. Sim : 0.7427312; Media. 
 lisa schineller comenta contexto cambios gobierno varios paises region do retos im labelurl  ; j : 1800. Sim : 0.34172806; No similar. 
 andrespardoa colombia produccion industrial crecio 2 mayo 25 corrido ano malo personal ocupado sect; j : 1801. Sim : 0.46440333; No similar. 
 blisa schineller comenta contexto cambios gobierno varios paises region do retos im labelurl  ; j : 1802. Sim : 0.35313725; No similar. 
 vanessa13178368 supersalud felipearias71 epssura hola vanessa realizaste proceso pension invalidez ; j : 1803. Sim : 0.4646317; No similar. 
 bandrespardoa argentina peso cayendo fuertemente ft argentinas disappear reserve labelurl via fastf; j : 1804. Sim : 0.343741; No similar. 
 sabiasque nevera electrodomestico utiliza mayor energia mantener consumo minimo recuerda labelurl  ; j : 1805. Sim : 0.3485789; No similar. 
 eventosclavedelajornadanjapon 0000 indice confianza consumidor agoneeuu 730 revision cre labelurl  ; j : 1806. Sim : 0.5150881; Baja. 
