Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido atentos quedamos 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.10214474; No similar. 
 hoy bogota seminariodeeconomia 498 esperamos labelurl labelurl  ; j : 2995. Sim : 0.26267684; No similar. 
 hoy bogota seminariodeeconomia 497 esperamos labelurl labelurl  ; j : 2996. Sim : 0.17664942; No similar. 
 diegodrbta cuentanos banco presentas inconveniente  ; j : 2997. Sim : 0.33438045; No similar. 
 joaopenagos sfcsupervisor super hola joaopenagos gracias escribirnos favor cuentanos mas detalles l; j : 2998. Sim : 0.63991463; Baja. 
 dacabe2 hola daniel permitenos ayudarte amplianos favor informacion acerca ocurrido mensaje inter l; j : 2999. Sim : 0.6387003; Baja. 
 jleyva08 bancocajasocial hola edward amplianos favor informacion ocurrido dm poder rev labelurl  ; j : 3000. Sim : 0.50162363; Baja. 
 mayraj30 hola mayra favor cuentanos via dm caso datos personales poderte colaborar pendientes salud; j : 3001. Sim : 0.68768215; Media. 
 hola jflamprea queremos ayudarte favor compartenos numero cedula mensaje directo rev labelurl  ; j : 3002. Sim : 0.6151698; Baja. 
 supersalud vanessa13178368 felipearias71 epssura comunicamos mensaje interno ustedes  ; j : 3003. Sim : 0.3504905; No similar. 
 unsabinero mario respondimos dm quedamos atentos informacion requerida saludos  ; j : 3004. Sim : 0.6210458; Baja. 
 weycast hola weycast favor siguenos podernos comunicar mensaje directo contigo modo poder resolver ; j : 3005. Sim : 0.67697644; Media. 
 galloorlando hola gracias escribirnos favor envianos datos mensaje hacer reporte inquietud saludos ; j : 3006. Sim : 0.73744583; Media. 
 eagocode hola eagocode gusto saludarte indicanos mensaje directo numero cedula poder ayudart labelu; j : 3007. Sim : 0.5004421; Baja. 
 pablocogollo hola pablo permitenos ayudarte revisar caso area encargada amplianos favor det labelur; j : 3008. Sim : 0.4826612; No similar. 
 tiquirubio hola javier permitenos ayudarte amplianos favor informacion ocurrido dm rev labelurl  ; j : 3009. Sim : 0.5700488; Baja. 
 juantbh hola juan amplianos favor informacion acerca ocurrido dm alli solicitaremos dato labelurl  ; j : 3010. Sim : 0.6063273; Baja. 
 al3xloaiza hola alexander gracias escribirnos ampianos favor dm informacion ocurrido quedamos atent; j : 3011. Sim : 0.77254134; Media. 
 ivanlombana hola ivan cuentanos detalle caso dm validarlo area encargada quedamos atentos  ; j : 3012. Sim : 0.744594; Media. 
 reportesdelemisor minutos siga transmision directo presentacion reporte estabilidad fi labelurl  ; j : 3013. Sim : 0.513567; Baja. 
 acerojaime bancosaval hola jaime permitenos ayudarte escribenos favor dm alli pediremos dato labelu; j : 3014. Sim : 0.5303779; Baja. 
 anacathe sfcsupervisor hola ana cathe permitenos ayudarte amplianos favor informacion acerca ocurri; j : 3015. Sim : 0.471718; No similar. 
 juanda1996 bancodebogota hola juan david gracias comentarios positivos feliz tarde  ; j : 3016. Sim : 0.56725055; Baja. 
 caroquim sfcsupervisor hola caroquim gracias escribirnos respondimos consulta mensaje directo feliz; j : 3017. Sim : 0.6720029; Media. 
 nguillot colpensiones sfcsupervisor hola nicolas envianos datos mensaje directo forma podre labelur; j : 3018. Sim : 0.5622092; Baja. 
 inmortal24 hola favor cuentanos via dm mas detalles sucedido poder atender solicitud saludo labelur; j : 3019. Sim : 0.6842685; Media. 
 riesgos fracking ecosistemas degradacion habitat altos riesgos deforestacion labelurl  ; j : 3020. Sim : 0.17049259; No similar. 
 darlynmusic4 darlyn indicamos tambien podemos escalar caso area encargada quedamos atentos dm si as; j : 3021. Sim : 0.5930692; Baja. 
 vktrhgo gracias contarnos sucedido dm dejanos punto ocurrio inconveniente datos hacer reporte  ; j : 3022. Sim : 0.61532104; Baja. 
 vagon2 buenas tardes favor indicanos ocurrio situacion comentas horario quedamos atentos  ; j : 3023. Sim : 0.6052212; Baja. 
 pipiule sfcsupervisor hola carlos atendimos requerimiento dm favor informanos respecto quedamos ate; j : 3024. Sim : 0.7194461; Media. 
 yeyojimeneza sfcsupervisor hola yeyojimeneza gusto saludarte indicanos mensaje directo numero ce la; j : 3025. Sim : 0.56810844; Baja. 
 puntosalaire hola respondimos mensaje dm  ; j : 3026. Sim : 0.55649865; Baja. 
 anyicastel comunicamos interno contigo  ; j : 3027. Sim : 0.3280014; No similar. 
 guarapero comunicamos interno contigo  ; j : 3028. Sim : 0.32535183; No similar. 
 elsyjane21 escrito mensaje directo  ; j : 3029. Sim : 0.48016945; No similar. 
 hola golf991 respondido mensaje directo  ; j : 3030. Sim : 0.6203051; Baja. 
 baila hit vallenato labelurl hitsdelolvido labelurl  ; j : 3031. Sim : 0.10392658; No similar. 
 dannyduranv hola escribimos mensaje directo  ; j : 3032. Sim : 0.5555525; Baja. 
 carolinarga gusto carolina ayudarte  ; j : 3033. Sim : 0.3596931; No similar. 
 puli89 quedamos atentos andres  ; j : 3034. Sim : 0.480071; No similar. 
 danielbar anagabrielrl hola gracias avisarnos compartimos enlace labelurl  ; j : 3035. Sim : 0.45637217; No similar. 
 ccnarvaez hola camilo cuentanos caso  ; j : 3036. Sim : 0.4449618; No similar. 
 alvarogonzalezu sfcsupervisor alvaro atenderte  ; j : 3037. Sim : 0.3232606; No similar. 
 hola davidgarzongarc escrito respuesta caso  ; j : 3038. Sim : 0.5114891; Baja. 
 caro2941 hola carolina cuentanos sucedido  ; j : 3039. Sim : 0.50457186; Baja. 
 flaviorestrepo pfrobledo hola flavio favor envianos datos interno poder validar ocurrio  ; j : 3040. Sim : 0.41781422; No similar. 
 juanpedraza gusto juan servirte  ; j : 3041. Sim : 0.22065315; No similar. 
 marcela36745763 hola marcela independiente colaboradora  ; j : 3042. Sim : 0.25919223; No similar. 
 kalabazaavila cuentanos inconveniente presentas  ; j : 3043. Sim : 0.40754876; No similar. 
 nadaflota cuentanos inconveniente presentas  ; j : 3044. Sim : 0.45530805; No similar. 
 dianamarce1005 cuentanos inconveniente presentas  ; j : 3045. Sim : 0.46183226; No similar. 
 hcmatrix favor envianos datos personales via dm asesores comunicara contigo pendientes saludos  ; j : 3046. Sim : 0.6485743; Baja. 
 cristiangbd2 cuentanos inconveniente presentas  ; j : 3047. Sim : 0.45982462; No similar. 
 lindaenamo cuentanos inconveniente presentaste  ; j : 3048. Sim : 0.40575334; No similar. 
 maryr94 cuentanos inconveniente presentas  ; j : 3049. Sim : 0.5231229; Baja. 
 davensu cuentanos inconveniente presentas  ; j : 3050. Sim : 0.38330862; No similar. 
 inelufdez cuentanos inconveniente presentas  ; j : 3051. Sim : 0.46737057; No similar. 
 shrleyherrerac cuentanos inconveniente presentaste  ; j : 3052. Sim : 0.33782932; No similar. 
 hola jorgramirer podemos ayudarte puntualmente  ; j : 3053. Sim : 0.42412868; No similar. 
 kabp8 cuentanos inconveniente presentaste  ; j : 3054. Sim : 0.4334856; No similar. 
 bingomasred cuentanos inconveniente presentaste  ; j : 3055. Sim : 0.42803836; No similar. 
 vibanez9 hola vanessa podemos ayudarte  ; j : 3056. Sim : 0.3907724; No similar. 
 hola alexfurnieles podemos ayudarte puntualmente  ; j : 3057. Sim : 0.5108866; Baja. 
 hola santiagolopez3 podemos ayudarte puntualmente  ; j : 3058. Sim : 0.4910435; No similar. 
 chory2k hola respondimos mensaje saludos  ; j : 3059. Sim : 0.5340796; Baja. 
 dewittgonzalez hola respondimos dm saludos  ; j : 3060. Sim : 0.41126952; No similar. 
 hola luis28 cuentanos podemos ayudarte  ; j : 3061. Sim : 0.534446; Baja. 
 cejasdiego hola cuentanos podemos ayudarte  ; j : 3062. Sim : 0.50129867; Baja. 
 cuantos diverso llamamos hogarndiamundialdelanaturaleza  ; j : 3063. Sim : 0.05332386; No similar. 
 suareznpatricia sfcsupervisor hola patricia comunicaremos interno contigo alli pediremos datos p la; j : 3064. Sim : 0.5106082; Baja. 
 juankortiz80 hola juankortiz80 podemos ayudar  ; j : 3065. Sim : 0.21551129; No similar. 
 vibanez9 hola cuentanos podemos ayudar  ; j : 3066. Sim : 0.5180436; Baja. 
 anjotana dado respuesta dm  ; j : 3067. Sim : 0.3174469; No similar. 
 qlisandro dado respuesta dm  ; j : 3068. Sim : 0.2533361; No similar. 
 ecorrealaura hola dado respuesta dm  ; j : 3069. Sim : 0.42829204; No similar. 
 hola albemedd lamentamos inconvenientes puedes favor contarnos mas detalles via dm validar gracias ; j : 3070. Sim : 0.6910999; Media. 
 ferdiaze hola fernanda puedes regalar datos mensaje directo conocida quedaremos atentos respuesta  ; j : 3071. Sim : 0.7778406; Media. 
 queremos necesitamos saber causas labelurl  ; j : 3072. Sim : 0.3308666; No similar. 
 sanabriayesid comunicando interno contigo  ; j : 3073. Sim : 0.39900902; No similar. 
 julirdri hola juliana podemos ayudarte  ; j : 3074. Sim : 0.45020545; No similar. 
 galloorlando hola orlando cuentanos caso  ; j : 3075. Sim : 0.43940017; No similar. 
 eorozcodaza cuentanos problema presentando  ; j : 3076. Sim : 0.4249329; No similar. 
 dannydaniel82 hola gracias reporte pasaremos area encargada solucionen pronto falla cajeros saludos; j : 3077. Sim : 0.6068345; Baja. 
 hola fulanozuluaga cuentanos motivo comentario  ; j : 3078. Sim : 0.53356946; Baja. 
 seelejg buenos dias julian gracias escribirnos envianos caso dm tomar medidas necesarias quedamos a; j : 3079. Sim : 0.7334458; Media. 
 criptomonedas cuales riesgos enterese labelurl labelurl  ; j : 3080. Sim : 0.1595559; No similar. 
 arizajimy hola jimyariza gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelurl; j : 3081. Sim : 0.78489023; Media. 
 hola moscosolopera tipo informacion requieres  ; j : 3082. Sim : 0.46384394; No similar. 
 hola alejaem12 felicitaciones ganadores doblesbdb favor escribenos via dm poderte dar detalles  ; j : 3083. Sim : 0.61049956; Baja. 
 delioquintero1 colpensiones fiscaliacol hola delio comunicamos mensaje directo alli dimos respuesta; j : 3084. Sim : 0.6504026; Baja. 
 anovasa albert manejando caso dm area encargada nueva respuesta notificaremos saludos  ; j : 3085. Sim : 0.5316733; Baja. 
 gracias participar carrera observacion labelurl  ; j : 3086. Sim : 0.326993; No similar. 
 intransigencia patronal moda huelgaaviancanlabelurl labelurl  ; j : 3087. Sim : -0.04576529; No similar. 
 galopalo canal electronicos saludos  ; j : 3088. Sim : 0.23278548; No similar. 
 hola yacrcely seguiremos dando lograrlo  ; j : 3089. Sim : 0.34637251; No similar. 
 hola maurorivera14 gracias escribirnos primerafilaco podra colaborarte necesites  ; j : 3090. Sim : 0.34182003; No similar. 
 luchovelez hola luis escribenos favor dm alli pediremos datos adicionales escalar caso labelurl  ; j : 3091. Sim : 0.6081963; Baja. 
 jhosep156 hola gracias escribirnos favor dejanos datos mensaje hacer reporte ocurrido punto  ; j : 3092. Sim : 0.7600007; Media. 
 karitoo83 hola gracias contarnos ocurrido favor dejanos datos mensaje hacer reporte cajeros saludos; j : 3093. Sim : 0.7040676; Media. 
 alejah09 hola gracias informacion imagenes puedes indicarnos dm sede refieres favor quedamos atento; j : 3094. Sim : 0.72524154; Media. 
 nadaflota presentando algun inconveniente  ; j : 3095. Sim : 0.24440944; No similar. 
 2joha2 participe canal stream labelurl labelurl  ; j : 3096. Sim : 0.26315323; No similar. 
 drctvip cuentanos lugar cajero  ; j : 3097. Sim : 0.38209957; No similar. 
 waldehp bancosaval hola waldemir escribenos favor dm validar tema area encargada quedamos atentos  ; j : 3098. Sim : 0.67409104; Media. 
 lilianarstrepo liliana poder colaborarte favor cuentanos dm dia horario comunicaron contigo  ; j : 3099. Sim : 0.54788077; Baja. 
 helerodriguezc sfcsupervisor hola helena permitenos ayudarte escribenos favor dm detalles ocurri la; j : 3100. Sim : 0.5279369; Baja. 
 vivslicious hola vivs permitenos ayudarte amplianos favor informacion acerca ocurrido dm val labelu; j : 3101. Sim : 0.55138934; Baja. 
 martik hola martik indicamos anteriormente favor envianos mensaje directo numero ced labelurl  ; j : 3102. Sim : 0.5286789; Baja. 
 yeisonv23 queremos mejorar experiencia necesitamos ayuda favor cuentanos mas detalles ocurri labelu; j : 3103. Sim : 0.57387334; Baja. 
 noraquis mibobdo hola nora permitenos ayudarte amplianos favor informacion acerca ocurrido dm label; j : 3104. Sim : 0.591042; Baja. 
 chrismosquera chris cuentanos detalle caso dm quedamos atentos  ; j : 3105. Sim : 0.6658282; Baja. 
 hola jhonatanh envianos mensaje directo datos personales verificar informacion sistema quedamos ate; j : 3106. Sim : 0.7498364; Media. 
 jfmorenog sfcsupervisor hola jenny gracias escribirnos amplianos favor informacion acerca ocurri la; j : 3107. Sim : 0.66476274; Baja. 
 ivanzuara sfcsupervisor hola ivan permitenos ayudarte escribenos favor dm detalles sucedido labelur; j : 3108. Sim : 0.60890865; Baja. 
 manuelrovi hola manuelrovi bienvenido canal digital validar cuentas favor escri labelurl  ; j : 3109. Sim : 0.48072717; No similar. 
 natafranm yubertsanchez yubert gracias escribirnos dm caso siendo tramitado saludos  ; j : 3110. Sim : 0.58851755; Baja. 
 juliofedez hola julio permitenos ayudarte envianos favor detalles caso dm revisarlo labelurl  ; j : 3111. Sim : 0.63479966; Baja. 
 colombiainvisi hola colombia invisible amplianos favor detalles sucedido dm alli pediremos labelurl; j : 3112. Sim : 0.58767456; Baja. 
 edrockway sicsuper buenas tardes edrockway sentimos molestias causadas cuentanos si pudiste resolve; j : 3113. Sim : 0.37877586; No similar. 
 carousecher sfcsupervisor hola carolina permitenos ayudarte escribenos favor interno detalles oc la; j : 3114. Sim : 0.5602264; Baja. 
 alexbarretop ddttoantioquia hola alexander permitenos ayudarte amplianos favor detalles sucedido po; j : 3115. Sim : 0.59252; Baja. 
 dimariamc hola dimariamc gracias escribirnos favor escribenos mensaje directo ayudaremos av labelur; j : 3116. Sim : 0.6602736; Baja. 
 e2tovar fiscaliacol bancosaval asobancaria hola e2tovar gracias escribirnos cuentanos favor mas det; j : 3117. Sim : 0.57171416; Baja. 
 hola namsohj lamentamos inconvenientes puedes escribirnos dm contarnos podemos ayudarte saludos  ; j : 3118. Sim : 0.63776684; Baja. 
 icpaoc aymariacandela hola icpaoc queremos ayudarte escribenos mensaje directo indicaremos pasos la; j : 3119. Sim : 0.5516951; Baja. 
 carlosamartin hola carlosamartin gracias escribirnos favor indicanos numero cedula mensaje labelurl; j : 3120. Sim : 0.538877; Baja. 
 lexcoit hola copernicus cuentanos favor si recibiste atencion si envianos favor solicitud po labelu; j : 3121. Sim : 0.58152854; Baja. 
 colombiainvisi hola colombia invisible escribenos favor dm conocer detalle caso validar labelurl  ; j : 3122. Sim : 0.58453655; Baja. 
 pabloa18 hola pablo permitenos ayudarte revisar tema area encargada favor escribenos d labelurl  ; j : 3123. Sim : 0.47112414; No similar. 
 nickocastro hola queremos contarte propuesta puedes comunicarte dm quedamos atentos  ; j : 3124. Sim : 0.61405987; Baja. 
 damos bienvenida asistentes lapuertaalcambio labelurl  ; j : 3125. Sim : 0.297226; No similar. 
 hola roshybarrera29 solicitud curso area encargada daremos solucion menor tiempo posible sfcsupervi; j : 3126. Sim : 0.5106681; Baja. 
 elhombredelasr avalpay hola raul gracias escribirnos revisar caso area encargada ampliano labelurl ; j : 3127. Sim : 0.56916165; Baja. 
 jaimeaecheverri hola jaime amplianos favor detalles necesitas dm alli pediremos dato labelurl  ; j : 3128. Sim : 0.6229587; Baja. 
 amstereo alegra saludarte amstereo envianos mensaje directo consulta podremos resolver todas labelu; j : 3129. Sim : 0.5795045; Baja. 
 angelicazulita invitamos cuentes ocurrio envy datos personales dm pasar caso area encargada  ; j : 3130. Sim : 0.538353; Baja. 
 galvisgpedro larepublicaco hola pedro envianos datos interno revisar caso quedamos atentos  ; j : 3131. Sim : 0.6143475; Baja. 
 tuiteretera hola alejandra comunicamos contigo  ; j : 3132. Sim : 0.5352045; Baja. 
 estacionjav hola estacionjav cuentanos favor mensaje directo mas detalles ocurrido si desea labelur; j : 3133. Sim : 0.6770002; Media. 
 pipiule sfcsupervisor hola carlos acabamos escribirte dm quedamos atentos confirmacion  ; j : 3134. Sim : 0.6120863; Baja. 
 jessicacruza sfcsupervisor alegra saludarte jessicacruza envianos mensaje directo numero ced labelu; j : 3135. Sim : 0.49522325; No similar. 
 willbelt asobancaria hola william permitenos ayudarte escribenos favor dm alli pediremos dat labelu; j : 3136. Sim : 0.49863437; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 505 titulacion colectiva profundizacion fina; j : 3137. Sim : 0.2168294; No similar. 
 dared76holguin hola danny envianos favor solicitud dm recomendamos eliminar cedula tweet labelurl  ; j : 3138. Sim : 0.53517765; Baja. 
 hola torohalexander gustaria conocer motivo comentario saber podemos ayudarte nestormoralesc corfic; j : 3139. Sim : 0.50621027; Baja. 
 carmenmican hola carmen envianos datos contacto dm enviar caso area encargada quedamos atentos  ; j : 3140. Sim : 0.67990124; Media. 
 contamos herramientas resuelvas dudas tributarias financieras aprendas conformar portaf labelurl  ; j : 3141. Sim : 0.3866373; No similar. 
 dianalorena10 hola diana favor envianos datos personales interno gracias felicitaciones  ; j : 3142. Sim : 0.61776996; Baja. 
 julianasinmas hola j amplianos favor informacion sucedido dm revisar inquietud area labelurl  ; j : 3143. Sim : 0.5155896; Baja. 
 rubenlopezs defensoriacol hola rubenlopezs gracias escribirnos cuentanos favor mas detalles ocu lab; j : 3144. Sim : 0.68464875; Media. 
