Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan conferencia 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5276047; Baja. 
 nobel futuro proceso paz opinion juana acosta derechousabana analisisunisabana eltiempo labelurl co; j : 2886. Sim : 0.6273728; Baja. 
 rt uremprende conociendo emprendedores exitosos colombianos encuentrolideres escuelaing labelurl  ; j : 2887. Sim : 0.09881439; No similar. 
 opinion coordinador centro emprendimiento habla importancia cambiar mundo labelurl  ; j : 2888. Sim : 0.23685333; No similar. 
 clasicos piano peterdonohoe eafit medellin labelurl labelurl  ; j : 2889. Sim : 0.4221611; No similar. 
 rt bienestarsabana manana coro participara canto colectivo paz memoria acompananos cantar paz unis ; j : 2890. Sim : 0.42664045; No similar. 
 tunelverdeenv temporada guayacanes rosados eafit  ; j : 2891. Sim : 0.24160756; No similar. 
 asi experiencia estudiantes primer taller periodismo multimedia enterco labelurl  ; j : 2892. Sim : 0.3823413; No similar. 
 milton0131 sttmed buenas tardes si restablecida movilidad ambos altura campus universidad  ; j : 2893. Sim : 0.28833154; No similar. 
 hoyeneafit esperamos conversacion programa stem modelos educacion ctel bloque 38101 1030 labelurl  ; j : 2894. Sim : 0.40970507; No similar. 
 periodistas poder pues discurso publico losperiodistasenunisabana labelurl  ; j : 2895. Sim : 0.315864; No similar. 
 acompananos dialogo constructivo generar propuestas incluyentes democraticas labelurl labelurl  ; j : 2896. Sim : 0.31186903; No similar. 
 lacealames16 economistas discuten papel ciencias economicas lucha pobreza violenci labelurl  ; j : 2897. Sim : 0.3090665; No similar. 
 noticiaun serrania lindosa gran riqueza plantas acuaticas launtransformavidas labelurl  ; j : 2898. Sim : 0.15733875; No similar. 
 comenzo eafit foro fabricato 97 anos tejiendo industria labelurl  ; j : 2899. Sim : 0.47821045; No similar. 
 decano gquinter retos comision transformacion educacion medica labelurl labelurl  ; j : 2900. Sim : 0.5507993; Baja. 
 generacion nuevos colombianos merecen pais paz mindefensa luis carlos villegas lapazesposible  ; j : 2901. Sim : 0.6448645; Baja. 
 programateun jornada internacional design think viernes 11 nov 800 be labelurl  ; j : 2902. Sim : 0.36975464; No similar. 
 rt eltiempo perdiste conferencia alexandramonto tedxunisabana puedes revivirla stream labelurl  ; j : 2903. Sim : 0.27112386; No similar. 
 vivo congreso internacional diversidad empleo publico labelurl labelurl  ; j : 2904. Sim : 0.26559606; No similar. 
 comenzo eafit conferencia guardianes sabiduria ancestral importancia mundo moderno  ; j : 2905. Sim : 0.4754066; No similar. 
 eafit programa aprendizaje activo invita acompanamiento expertos 31 julio bloque 19414 labelurl  ; j : 2906. Sim : 0.24510938; No similar. 
 rt apgguzman villavicencio periodistas region jornada formacion seminariospapaunisabana labelurl  ; j : 2907. Sim : 0.4661408; No similar. 
 campusglobaleafit profesores mauricio velasquez luis gomez diego montoya hablan premios oscar  ; j : 2908. Sim : 0.4612197; No similar. 
 8 grandes ejes recuperar economia ivanduque lospresidenciables2018 labelurl  ; j : 2909. Sim : 0.23298918; No similar. 
 eafit recorrio 2016 lleno satisfacciones labelurl labelurl  ; j : 2910. Sim : 0.37279594; No similar. 
 rt comsabana tercerfiafest comsabana miguel rubio director fiafest esperamos labelurl  ; j : 2911. Sim : 0.23214553; No similar. 
 compartimos ustedes video foro reforma politica participacion ciudadana labelurl labelurl  ; j : 2912. Sim : 0.43597043; No similar. 
 irlanda reconoce apuesta paz colombia temas unperiodico labelurl pierd labelurl  ; j : 2913. Sim : 0.3940404; No similar. 
 hoy comienza forofinconflicto pnudcolombia uncolombia transmision directo labelurl piensapazunal  ; j : 2914. Sim : 0.4090454; No similar. 
 llave griego obra centenaria archivohistori1 labelurl labelurl  ; j : 2915. Sim : 0.07139806; No similar. 
 dia mundial museos universidad eafit inaugura umbral 2017 esperamos 18 mayo partir d labelurl  ; j : 2916. Sim : 0.58156234; Baja. 
 deojoscafe saludos notificaciones realizan noche hoy dia manana debe pendiente correo  ; j : 2917. Sim : 0.5325833; Baja. 
 noticiaun globalizacion migracion cambio climatico causan reaparicion enfermedades medicinaunal lab; j : 2918. Sim : 0.40189868; No similar. 
 graduado inalde nuevo presidente general motor chile peru bolivia labelurl  ; j : 2919. Sim : 0.48810554; No similar. 
 universitario unete plan ingresa labelurl llena encuesta sueno miplaneslaeducacion  ; j : 2920. Sim : 0.37891105; No similar. 
 videoconferencia coach equipos familia ifaunisabana 100 pm reyes rite registrate labelurl  ; j : 2921. Sim : 0.3363152; No similar. 
 nosoypoetica envianos mail correo redessocialesunaleduco  ; j : 2922. Sim : 0.25034836; No similar. 
 jorge haddock habla hoy campusglobal acreditacion internacional aacsb programas negocios labelurl  ; j : 2923. Sim : 0.3944071; No similar. 
 estudiantes profesores olviden plazo 21 abril inscribirse eleccioneseafit labelurl  ; j : 2924. Sim : 0.3385162; No similar. 
 ficogutierrez afirma innovacion ciencia tecnologia meta inversion ciudad alcaldiademed pactoglobal ; j : 2925. Sim : 0.46163514; No similar. 
 estan invitados conferencia cultura ciudadana realizara antanasmockus proximo 24 octubre labelurl  ; j : 2926. Sim : 0.4980802; No similar. 
 hoyeneafit foro nuevo codigo policia necesitan saber norma aula fabricato 730 labelurl  ; j : 2927. Sim : 0.4478925; No similar. 
 manana unbogota recorriendo unal mapa ilustrado colombia campus conferencia labelurl  ; j : 2928. Sim : 0.5890841; Baja. 
 manana esperamos ultimo dia primer festival musica camara arcos eafit esperamos labelurl  ; j : 2929. Sim : 0.630864; Baja. 
 momento evaluar asesor academico labelurl  ; j : 2930. Sim : 0.19256888; No similar. 
 fuerzasmilcol estan guerra estaran paz general edoherrerab beneficiosdelapaz  ; j : 2931. Sim : 0.41260612; No similar. 
 rt unescoquito encuentro senor rector uncolombia mantillaignacio directora general u labelurl  ; j : 2932. Sim : 0.4378039; No similar. 
 jueves pierdan conversatorio liderazgo sostenibilidad organizacion siglo xxi labelurl  ; j : 2933. Sim : 0.47377652; No similar. 
 posible sostenibilidad financiera sistema integrados transporte analisis labelurl labelurl  ; j : 2934. Sim : 0.19446766; No similar. 
 pierdan proximo martes emprendimiento crecimiento verde creando empresas buen futuro labelurl  ; j : 2935. Sim : 0.3193071; No similar. 
 curso herramienta cooperacion tecnologia educacion vicerrector eafit julio acost labelurl  ; j : 2936. Sim : 0.6262894; Baja. 
 pocos minutos comenzar inauguracion hospital universitario transmision labelurl labelurl  ; j : 2937. Sim : 0.45534948; No similar. 
 hoy 1100 be unmanizales inaugura nuevo bloque w campus nubia mantillaignacio uncolombia labelurl  ; j : 2938. Sim : 0.43412697; No similar. 
 noticiaun clicsalud app comparar calificar atencion medica orgulloun labelurl labelurl  ; j : 2939. Sim : 0.22011924; No similar. 
 conoce hoy oportunidades estudio reino unido hora 1000 be 600 pm lugar ar centro convenciones  ; j : 2940. Sim : 0.41408756; No similar. 
 conmemoracion 57anoseafit eafitbogota desarrolla conversacion cultura integrid labelurl  ; j : 2941. Sim : 0.3733643; No similar. 
 rt unomastodosco estudiantes serpilopaga unisabana llegaran mas rapido clase ahorraran dinero mibic; j : 2942. Sim : 0.4233192; No similar. 
 rt pradarodolfo luna madrugandole noche unisabana labelurl  ; j : 2943. Sim : 0.122711696; No similar. 
 aneusiro saludos actividad realizara 800 be 200 pm cambio notifico correo mas informacion 2619500 e; j : 2944. Sim : 0.57009405; Baja. 
 manana recuerden conferencia wade davis guardianes sabiduria ancestral importancia mundo labelurl  ; j : 2945. Sim : 0.5145346; Baja. 
 inscribete asistir nueva sesion debatesun miercoles 9 noviembre labelurl uncolombia sectorsalud  ; j : 2946. Sim : 0.44662768; No similar. 
 pretendemos egresados signo confianza agentes cambio sociedad juan luis m labelurl  ; j : 2947. Sim : 0.4528271; No similar. 
 asi ruedan momento carros estudiantes ingenieriamecanica granprixsabana usingenieria labelurl  ; j : 2948. Sim : 0.3113703; No similar. 
 asi desarrollaron jornadas espacios saludables universidad rosario labelurl labelurl  ; j : 2949. Sim : 0.37858388; No similar. 
 20 21 abril vivira eafit 4to congreso negociacion liderazgo gerenciar conozcan mas labelurl  ; j : 2950. Sim : 0.6022176; Baja. 
 lamentamos fallecimiento dicken castro recordamos video plano logo labelurl metacampusun  ; j : 2951. Sim : 0.15663184; No similar. 
 rigor informacion valor debe seguir transmitiendo periodismo labelurl labelurl  ; j : 2952. Sim : 0.30499992; No similar. 
 mabelmurcia informando novedades invitamos hacer recorrido campuseafit labelurl  ; j : 2953. Sim : 0.19612917; No similar. 
 sabes enfrentar ladrones tiempo llevar vida saludable labelurl labelurl  ; j : 2954. Sim : 0.16616848; No similar. 
 noticiaun perros gatos seres domesticos seres politicos acuerdo investigacion sociedad labelurl  ; j : 2955. Sim : 0.19163547; No similar. 
 manana pierdan partir 200 pm conversatorio blend learn learn mobile learn labelurl  ; j : 2956. Sim : 0.44852054; No similar. 
 momento larepublicaco habla rector uncolombia mantillaignacio labelurl insidelr  ; j : 2957. Sim : 0.4511007; No similar. 
 rector obduliovp da bienvenida estudiantes visitan opencampus2017 inicia jornada labelurl  ; j : 2958. Sim : 0.45209774; No similar. 
 pierdan hoy conferencia jaume carbonell auditorio parque explora falten labelurl  ; j : 2959. Sim : 0.32908902; No similar. 
 sigue trasmision vivo foro justicia paz reto labelurl elretodelajep labelurl  ; j : 2960. Sim : 0.4026648; No similar. 
 alejandromllo saludos medida funcionara normalidad dia universidad invita sumarse labelurl  ; j : 2961. Sim : 0.44396117; No similar. 
 primer panel hoy analizara promesas constitucion evento organizado udea eafit  ; j : 2962. Sim : 0.48812944; No similar. 
 noticiaun quiera saber estara plan estadistico uncolombia labelurl via unimedios  ; j : 2963. Sim : 0.4207735; No similar. 
 vivo pactoglobal eafit labelurl momentos expone ficogutierrez alcaldiademed  ; j : 2964. Sim : 0.23491536; No similar. 
 rt biblioeafit capacitacion base datos pivot universidad eafit jueves 9 febrero 8 11 be inscribase ; j : 2965. Sim : 0.42490134; No similar. 
 esperamos pecha kucha ideas desarrollo sostenible bloque 38 aula 101 ciclosiete labelurl  ; j : 2966. Sim : 0.36520812; No similar. 
 semana pierdan eafit festival internacional poesia medellin esperamos labelurl  ; j : 2967. Sim : 0.5582065; Baja. 
 recuerda opciones movilidad hoy manana dias cuales llevara cabo festival estereo picnic labelurl  ; j : 2968. Sim : 0.4283288; No similar. 
 hoyeneafit continuan actividades 27 festivalinternacionaldepoesia labelurl  ; j : 2969. Sim : 0.35698444; No similar. 
 gracias editoriales eafit fundacion mario escobar velasquez renaceran obras autor antioqueno labelu; j : 2970. Sim : 0.46825343; No similar. 
 comunidadun ahorra energia conectate planeta ahorraun labelurl  ; j : 2971. Sim : 0.30497184; No similar. 
 mejor forma comenzar maestria comestrategicam enclase rector unav labelurl  ; j : 2972. Sim : 0.36758062; No similar. 
 paz seguridad ciudadana nociones hermanas humberto calle jefe equipopazgob beneficiosdelapaz  ; j : 2973. Sim : 0.34175536; No similar. 
 hoy cierre haymedellin17 cargo crewpeligrosos plazoleta estudiante entrada libre ver mas labelurl  ; j : 2974. Sim : 0.37077764; No similar. 
 responsabilidad contribuir construir acuerdo nacional aordonezm lapazesposible  ; j : 2975. Sim : 0.20013186; No similar. 
 rt ifaunisabana profesor cristian conen unisabana estara presente simposio preparatorio visita papa; j : 2976. Sim : 0.5315015; Baja. 
 recuerden manana esperamos leccion inaugural escuela derecho 2017 auditorio 38101 entrada lib label; j : 2977. Sim : 0.6641551; Baja. 
 comunidadun hoy partir 1000 be pierdan transmision directo balance social vigencia 201 labelurl  ; j : 2978. Sim : 0.49236432; No similar. 
 comunidadun pierdas transmision vivo inauguracion hospital universitario 1200 m labelurl  ; j : 2979. Sim : 0.52469665; Baja. 
 recuperar amor perdido cristian conen congresodefamilia ifaunisabana labelurl  ; j : 2980. Sim : 0.1829199; No similar. 
 opinion mega empresas comunicacion quinto poder caso grupo prisa labelurl labelurl  ; j : 2981. Sim : 0.31651065; No similar. 
 joannetton alcaldiademed gracias informacion saludos  ; j : 2982. Sim : 0.34564224; No similar. 
 pierdan manana inauguracion umbral 17 encuentro nuevos talentos arte colombiano centro labelurl  ; j : 2983. Sim : 0.48831415; No similar. 
 noche eafitbogota eafitegresados reunen encuentro egresados hablar integridadeafit labelurl  ; j : 2984. Sim : 0.42343637; No similar. 
 migremos sistema medicion permita tener menos subjetividad natalia ruiz rodgers vicemineducacion la; j : 2985. Sim : 0.4666709; No similar. 
 rt telemedellin llego dia programate manana 1000 be encuentrostm20anos universidad eafi  ; j : 2986. Sim : 0.59610426; Baja. 
 faltan do dias trueque literario libro abierto esperamos jueves 1000 be ver labelurl  ; j : 2987. Sim : 0.5341212; Baja. 
 noticiaun herramienta tecnologica ensenanza calculo labelurl via unimedios labelurl  ; j : 2988. Sim : 0.42478386; No similar. 
 conversatorio vivo paz usted degradacion ambiental 25 abril ml 805b labelurl labelurl  ; j : 2989. Sim : 0.3713448; No similar. 
 intercambio posgrado boston conferencia interesa manana boston university unisanana labelurl  ; j : 2990. Sim : 0.5607618; Baja. 
 urrevista origen desarrollo igualitarismo moderno labelurl labelurl  ; j : 2991. Sim : 0.09688401; No similar. 
 hoyeneafit danza hindu tomo auditorio fundadores vidacultural  ; j : 2992. Sim : 0.37208474; No similar. 
 redessociales socialmedia periodismo comunicaciondigital labelurl  ; j : 2993. Sim : 0.23337486; No similar. 
 eafit invita primer festival musica camara arcos eafit inscribanse 10 julio labelurl  ; j : 2994. Sim : 0.48571277; No similar. 
 rt uniandinosiempr importante saber privilegiados tambien trabajar sido angela oviedo graduanda g  ; j : 2995. Sim : 0.35561085; No similar. 
 noticiaun aprobo estampilla universidad distrital compartira uncolombia launcuenta labelurl via uni; j : 2996. Sim : 0.4949488; No similar. 
 consejo superior estudiantil invita hacer parte encuesta medicion tendencias debateplebiscitour lab; j : 2997. Sim : 0.302826; No similar. 
 opinion publica plebiscito paz analisis juan carlos rodriguezraga labelurl labelurl  ; j : 2998. Sim : 0.56978923; Baja. 
 derecho paz defendido primera obligacion debe tener sociedad juan carlos henao uexternado elretodel; j : 2999. Sim : 0.5008671; Baja. 
 internet medio democratico facilitador discurso luisa isaza flip labelurl  ; j : 3000. Sim : 0.49567616; No similar. 
 hoyeneafit tambien damos bienvenida profesores institucion ano lectivo 2017  ; j : 3001. Sim : 0.600999; Baja. 
 musica cursonuevo historia rock profesor fernando algarra inscripciones abiertas  ; j : 3002. Sim : 0.39624274; No similar. 
 seleccionar 370 postulaciones dificil permitio saber dejamos huella juan luis mejia labelurl  ; j : 3003. Sim : 0.53580487; Baja. 
 viva martes miercoles simposio crecimiento verde politica economica organizado economiauandes label; j : 3004. Sim : 0.52518225; Baja. 
 sociedad requiere personas reconocidas logros esfuerzo juan luis mejia labelurl  ; j : 3005. Sim : 0.44931772; No similar. 
 390 medellinenses podran formarse temas urbanismo seguridad gestion publica participacion labelurl ; j : 3006. Sim : 0.5320985; Baja. 
