Modulo nnlm-es-dim128-with-normalization-2
Topicos : informacion unisabana convocatoria paz mas inscripciones conoce uniandes comunidadun 
 rt admonuniandes isdrs2017 last plenary intersectorial panel academy public sector private sector c; j : 1. Sim : 0.120158084; No similar. 
 rt cancilleriacol uninorteco ucatolicacol uisenlinea icesi eafit medellin colombianos presentan pru; j : 1675. Sim : 0.25709233; No similar. 
 fotografia laboratorio limnologia unamazonia realizan investigaciones relacionadas recursos labelur; j : 1676. Sim : 0.22540505; No similar. 
 mejores deseos dia importante estudiantes ctaunisabana labelurl  ; j : 1677. Sim : 0.23942128; No similar. 
 objetivo elca indagar analizar factor tales pobreza proceso paz impactan labelurl  ; j : 1678. Sim : 0.1741886; No similar. 
 partir manana urosario sera sede nueva edicion fida copnsulta detalles labelurl  ; j : 1679. Sim : 0.40613925; No similar. 
 juanzuluaga10 sttmed saludos encuentra habilitado paso av vegas ambos  ; j : 1680. Sim : 0.3023045; No similar. 
 rt jrestrp felicitaciones urdiplomats sobresaliente presencia harvard hnum 2017 gracias brillo uros; j : 1681. Sim : 0.16044474; No similar. 
 momento biblioeafit inaugura centro datos danecolombiaeafit labelurl  ; j : 1682. Sim : 0.08974945; No similar. 
 conozcamos mas vicerrector general uncolombia pocas palabras video labelurl labelurl  ; j : 1683. Sim : 0.294561; No similar. 
 comunidadun abierta convocatoria 2da fase lab cano museodearteun labelurl labelurl  ; j : 1684. Sim : 0.2750741; No similar. 
 relaciones cuerpo vestido femenino guerra labelurl labelurl  ; j : 1685. Sim : 0.016275426; No similar. 
 vivo eltiempo tedxunisabana creando puentes comunes labelurl  ; j : 1686. Sim : 0.114528276; No similar. 
 habitat3followup cuales nuevos retos nuevas respuestas pierdas inscribete gratis labelurl  ; j : 1687. Sim : 0.205502; No similar. 
 cuerpo vestido femenino relacion guerra labelurl labelurl  ; j : 1688. Sim : 0.07762851; No similar. 
 rt camaraoriente eventoscamara dra mery tamayo directora maestrias economia eafit presenta datos an; j : 1689. Sim : 0.33786222; No similar. 
 rt fulbrightcol consulta todas sesiones informativas becas fulbright postgrado canal youtube labelu; j : 1690. Sim : 0.32800445; No similar. 
 comunidadun vive sostenible alimentarse bien sentirse bien campana cero uso icopor disminucion uso ; j : 1691. Sim : 0.25650302; No similar. 
 visita exposicionun flujos deseantes museodearteun 4 junio labelurl somosun labelurl  ; j : 1692. Sim : 0.26094493; No similar. 
 universidad nacional colombia marcho paz labelurl hayrazonesparalapaz mantillaignacio juanmansantos; j : 1693. Sim : 0.41526437; No similar. 
 felizlunes mas admision posgrados uncolombia mantillaignacio labelurl via elespectador  ; j : 1694. Sim : 0.4199639; No similar. 
 articulo unperiodico casas carton albergarian victimas desastres naturales labelurl unimedios  ; j : 1695. Sim : 0.3259035; No similar. 
 comunidadun inscribete cursos libres fceuamf ofrecidos 20171 info labelurl  ; j : 1696. Sim : 0.44323733; No similar. 
 parte recursos naturales haciendo correcto protegiendo medio ambiente juanmansantos labelurl  ; j : 1697. Sim : 0.08792875; No similar. 
 convocatoria publica otorgar reconocimientos etica lucha corrupcion labelurl labelurl  ; j : 1698. Sim : 0.44133386; No similar. 
 rt ecofineafit convocatoria becas cursar maestria finanzas eafit mas informacion labelurl labelurl ; j : 1699. Sim : 0.48112223; No similar. 
 rt lasabanaabroad conoce becas recursos movilidad unisabana ofrece esperamos manana 1200 be salon l; j : 1700. Sim : 0.528302; Baja. 
 video acreditacion calidad maestrias biologia estadistica uncolombia labelurl fcienciasunalco  ; j : 1701. Sim : 0.45156848; No similar. 
 fin conflicto labelurl pazencolombia unimedios pnudcolombia juanmansantos alejovargasve labelurl  ; j : 1702. Sim : 0.097246796; No similar. 
 becas fundacion ceiba gobernacion cundinamarca estudiantes ultimo ano pregrado inform labelurl  ; j : 1703. Sim : 0.3697847; No similar. 
 espacio encontrar soluciones innovadoras disputas tierras garantizar transicion hacia paz labelurl ; j : 1704. Sim : 0.26179916; No similar. 
 iniciamos nuevo semestre cargados mucha energia buenos propositos labelurl soyrosarista labelurl  ; j : 1705. Sim : 0.2396492; No similar. 
 comunidadun conode informacion ver leer escuchar boletinun labelurl unimedios 985unradio untelevisi; j : 1706. Sim : 0.32201195; No similar. 
 lenguas cultura homenaje olga janeth casas labelurl labelurl  ; j : 1707. Sim : 0.20922129; No similar. 
 actualidad desaceleracion economia mundial articulo ana maria olaya economia eicea labelurl via elt; j : 1708. Sim : 0.39209652; No similar. 
 programateun asistir manana auditorioleondegreiff filarmonibogota sinfonia n3 gustav mahler labelur; j : 1709. Sim : 0.31079662; No similar. 
 gracias ser parte comunidadun 2017 seguiremos compartiendo informacion unparatodos labelurl  ; j : 1710. Sim : 0.36739877; No similar. 
 top 5 mejores jugadas encuentro voleibol uniandes u javeriana labelurl labelurl  ; j : 1711. Sim : 0.22255798; No similar. 
 trump creo plan fiscal campana make america great again plan afectaran economi  ; j : 1712. Sim : 0.17549586; No similar. 
 trata derecho informacion debo cenirme verdad alfonso cadavid labelurl  ; j : 1713. Sim : 0.22813207; No similar. 
 ediazur presencia mineria ilegal devaluacion expectativa proceso paz posibles causas aumento cultiv; j : 1714. Sim : 0.3289235; No similar. 
 fechas debes tener cuenta servicios apoyo financiero labelurl labelurl  ; j : 1715. Sim : 0.23861519; No similar. 
 felizjueves comunidadun hoy nueva edicion boletinun labelurl ver leer escuchar unimedios uncolombia; j : 1716. Sim : 0.29964963; No similar. 
 rt discuniandes puedes consultar memorias 2do foro business process management labelurl labelurl  ; j : 1717. Sim : 0.2384236; No similar. 
 jrrodriguezgil explica paso paso convocatoria serpilopaga labelurl  ; j : 1718. Sim : 0.1597766; No similar. 
 rt deportessabana ingresa selecciones deportivas convocatorias unisabana bienestarsabana comsabana ; j : 1719. Sim : 0.35487735; No similar. 
 generacion solo consume sino modifica va consumir mauricio pino generacionquetransforma labelurl  ; j : 1720. Sim : 0.053330027; No similar. 
 rt egobuniandes politicas publicas deben disenarse acorde causas mecanismos corrupcion contexto alb; j : 1721. Sim : 0.35555202; No similar. 
 noticiaun investigacion movilidad prioridades sede caribe launcuenta labelurl via unimedios  ; j : 1722. Sim : 0.32390374; No similar. 
 rt mariavirginia05 mauriciocard unisabana visita explicando economia pais labelurl  ; j : 1723. Sim : 0.37781718; No similar. 
 urrevista perspectivas retos salud comunidades indigenas colombia labelurl labelurl  ; j : 1724. Sim : 0.2971273; No similar. 
 rt colciencias apoyamos proyectos conduzcan comercializacion productos basados biodiversidad biopor; j : 1725. Sim : 0.22894095; No similar. 
 convocatoria ensayo reconquista ultimos dias participar conoce mas labelurl labelurl  ; j : 1726. Sim : 0.5421092; Baja. 
 rt alcaldiademed cerca barrio 20 julio veni aqui elpremioesparavos tomate foto participa 390 b  ; j : 1727. Sim : 0.24015334; No similar. 
 sebastiandiazlo hola sebastian registro problemas linea podemos ayudarle medio  ; j : 1728. Sim : 0.22916281; No similar. 
 temas inquietan colombianos ocultos detras conflicto armado hubert gehring labelurl  ; j : 1729. Sim : 0.23350516; No similar. 
 parocamionero costado pais 15 billones informe ana maria olaya eicea labelurl via publimetrocol  ; j : 1730. Sim : 0.25931525; No similar. 
 conoces ventajas ventajas ser ib cambridge admision preferencial homologacion materias labelurl  ; j : 1731. Sim : 0.42413482; No similar. 
 rt urosarioradio recuerda puedes seguirnos celular traves spreaker labelurl mundolaboralur  ; j : 1732. Sim : 0.23218696; No similar. 
 estacionsalud estimular adecuadamente cerebro ninos video labelurl untelevision institucionaltv  ; j : 1733. Sim : 0.21482183; No similar. 
 conoce portafolio cursos intersemestrales podras adelantar asignaturas aprovechar tiempo libre labe; j : 1734. Sim : 0.2866202; No similar. 
 consulta detalles convocatoria intercambio labelurl programatuintercambio labelurl  ; j : 1735. Sim : 0.34586868; No similar. 
 rt centromemoriah agendate acuerdos paz constituyente experiencias 90 proceso actual uncolombia lab; j : 1736. Sim : 0.34540126; No similar. 
 rt ctaunisabana sigue webinar robotica educativa ronald gutierrez siguiente enlace labelurl  ; j : 1737. Sim : 0.23048335; No similar. 
 estacionsalud nuevos avances enfrentar esclerosis multiple labelurl untelevision labelurl  ; j : 1738. Sim : 0.19505265; No similar. 
 rt inguniandes mie 27 abril charla informativa maestria ingenieria informacion mine uniandes w 202 ; j : 1739. Sim : 0.41227928; No similar. 
 launtransformavidas toda colombia intercambio saber previene tuberculosis unamazonia video labelurl; j : 1740. Sim : 0.26783216; No similar. 
 escuela ingenieria historia uncolombia labelurl sesquicentenarioun labelurl  ; j : 1741. Sim : 0.28656754; No similar. 
 rt bienestarsabana acerca verano bienestaruniversitario esperalo pronto unisabana labelurl  ; j : 1742. Sim : 0.1270347; No similar. 
 juanandreslond buenas tardes puede conocer informacion incidente hoy siguiente enlace labelurl  ; j : 1743. Sim : 0.29259503; No similar. 
 comunidadun participa ii convocatoria becas fondo colombia biodiversa info labelurl infofaae  ; j : 1744. Sim : 0.55681604; Baja. 
 rt bibliosabana informacion importante unisabana diadelbibliotecologo labelurl  ; j : 1745. Sim : 0.38162315; No similar. 
 eduacion innovacion igualdad manana tedxunisabana stream eltiempo labelurl labelurl  ; j : 1746. Sim : 0.25788373; No similar. 
 sorprendeteun universidad nacional colombia patrimonio colombianos sede tumaco labelurl  ; j : 1747. Sim : 0.14328119; No similar. 
 estan abiertas inscripciones diplomado performance facultadartes info labelurl unparatodos  ; j : 1748. Sim : 0.40475145; No similar. 
 programateun visitar claustro san agustin vacaciones entrada libre info labelurl  ; j : 1749. Sim : 0.36593708; No similar. 
 rt cmilanoticia lunes arranco tren unisabana labelurl labelurl  ; j : 1750. Sim : 0.12512338; No similar. 
 programateun taller abc propiedad intelectual inscripciones aqui labelurl diebun labelurl  ; j : 1751. Sim : 0.4613424; No similar. 
 momento filbogota presenta libro cartas joven ensayista efren giraldo labelurl  ; j : 1752. Sim : 0.16328324; No similar. 
 participe reto innovandes hoy proximo lunes mas informacion labelurl labelurl  ; j : 1753. Sim : 0.32789263; No similar. 
 rt fcheun unete fche celebrar sesquicentenarioun convocatoria labelurl unmedellin labelurl  ; j : 1754. Sim : 0.20605956; No similar. 
 ii convocatoria becas fondo colombia biodiversa estara abierta 25 julio info labelurl infofaae  ; j : 1755. Sim : 0.4882172; No similar. 
 francia becas excelencia eiffel estudios maestria doctorado unisabanainternacional lasabanaabroad l; j : 1756. Sim : 0.25104696; No similar. 
 enviaste fotografias convocatoria unclickdehistoria participa terminos condiciones labelurl  ; j : 1757. Sim : 0.47809437; No similar. 
 vinculate cuidado medio ambiente traves programa voluntariado ambiental info labelurl  ; j : 1758. Sim : 0.30638772; No similar. 
 editorial urrevista convocatoria ensayo reconquista descubre mas labelurl labelurl  ; j : 1759. Sim : 0.3938871; No similar. 
 asi transcurre analisis disputa territorial colombia nicaragua dialogomayortv canalunoco labelurl  ; j : 1760. Sim : 0.36847344; No similar. 
 ustedes agente proceso educativo carl langebaek vicerrector academico soyuniandino bienvenida p lab; j : 1761. Sim : 0.1976912; No similar. 
 noticiaun fosiles marinos atractivo museo paleontologico villa leyva labelurl labelurl  ; j : 1762. Sim : 0.119268484; No similar. 
 carlosjmontesm saludos siguiente enlace encuentra informacion completa labelurl feliz dia  ; j : 1763. Sim : 0.29135248; No similar. 
 rt congresovisible infografia elcolombiano datos cuenta aprobado via fasttrack labelurl  ; j : 1764. Sim : 0.20808747; No similar. 
 rt educaunisabana trabajamos mejorar pronto llegaran buenas noticias unisabana labelurl  ; j : 1765. Sim : 0.23978467; No similar. 
 cambiar violencia traves cultura rodrigo guerrero tedxunisabana stream eltiempo labelurl  ; j : 1766. Sim : 0.27571264; No similar. 
 gatos pardos vision historica contexto juridicopolitico latinoamericano segundo lanzamiento dia b l; j : 1767. Sim : 0.26257613; No similar. 
 colombia haciendo transicion justo economia global crece lentamente josephestiglitz labelurl  ; j : 1768. Sim : 0.18100408; No similar. 
 momento destacar trabajo monitor gracias  ; j : 1769. Sim : 0.13380717; No similar. 
 programateun seminario cid manana 1100 be aud 401 fceunal previa inscripcion labelurl  ; j : 1770. Sim : 0.38131088; No similar. 
 sergiollanoa recibio doctorado unicomplutense obteniendo maxima calificacion sobresaliente cum laud; j : 1771. Sim : 0.17504586; No similar. 
 zaramariamedinazaramariamedina buenos dias 3 4 enero tarde estaran convocatorias autoservicio estud; j : 1772. Sim : 0.3761442; No similar. 
 comunidadun facultadartes abre concurso profesoral 2017 proveer cargos catedra info labelurl  ; j : 1773. Sim : 0.43442222; No similar. 
 rt omargamboa campanas bonitas apoyarlas mepongolostenis dar becas estudiantiles deportistas labelu; j : 1774. Sim : 0.25226077; No similar. 
 video 40 ciudades colombia 22 consulados acogieron examen admision labelurl unparatodos unimedios  ; j : 1775. Sim : 0.38698238; No similar. 
 hashtag lospresidenciables2018 podras compartir preguntas comentarios debate labelurl  ; j : 1776. Sim : 0.29383594; No similar. 
 expresa opinion educacion consulta virtual diles quieres aprender labelurl labelurl  ; j : 1777. Sim : 0.29429603; No similar. 
 comunidadun recuerda puedes enviar preguntas proceso rendicion cuentas labelurl  ; j : 1778. Sim : 0.35344785; No similar. 
 estacionsalud trae recomendaciones expertos adecuada estimulacion cerebro ninos labelurl untelevisi; j : 1779. Sim : 0.30933616; No similar. 
 corounisabana finalista concurso cantale papa dale voto cancion diego claros magda beltran labelurl; j : 1780. Sim : 0.21867362; No similar. 
 rt jeronimorivera charla jocantaro mutantes tan taquillera presentara 2 auditorios unisabanaprogram; j : 1781. Sim : 0.26184028; No similar. 
 rt economiauandes video conversatorio decanos economia ultimos 20 anos 20anosescueladeverano labelu; j : 1782. Sim : 0.2894932; No similar. 
 rt editorialun actualidadun conozca novedades filbogota labelurl labelurl  ; j : 1783. Sim : 0.176677; No similar. 
 mientras campus tarde sol partido futbol unisabana deportessabana bienestarsabana labelurl  ; j : 1784. Sim : 0.25846744; No similar. 
 cada dia hayrazonesparalapaz video labelurl mantillaignacio infopresidencia unimedios untelevision ; j : 1785. Sim : 0.29619762; No similar. 
 talento lab mejor oportunidad prepararte mundo laboral consulta toda informacion participar labelur; j : 1786. Sim : 0.40108746; No similar. 
 hoyeneafit tercer dia inducciones bienvenidos universidad inspira crea transforma labelurl  ; j : 1787. Sim : 0.37655148; No similar. 
 comienzos siguiente decada volumen informacion circula rede quintuplicara jaime h borja mediosdigit; j : 1788. Sim : 0.364071; No similar. 
 pierdas oportunidad compartir ideas inquietudes rector labelurl labelurl  ; j : 1789. Sim : 0.2835586; No similar. 
 noticiaun sede orinoquia realiza induccion 94 alumnos peama unparatodos labelurl via unimedios  ; j : 1790. Sim : 0.30259132; No similar. 
 video destapando olla analisis intervencion bronx reviva transmision evento labelurl  ; j : 1791. Sim : 0.37803832; No similar. 
