Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.34114444; No similar. 
 urosario espacio oportunidades academicas explorar stephanie lavaux vicerrectora soyrosarista label; j : 1258. Sim : 0.36249742; No similar. 
 rt unisabanaradio segun estudio unisabana fundacion stop bully denuncias sexting aumentado 20 delat; j : 1259. Sim : 0.4011197; No similar. 
 periodistas poder pues discurso publico losperiodistasenunisabana labelurl  ; j : 1260. Sim : 0.4353864; No similar. 
 jornada conocer instituciones apoyo experiencias emprendedores labelurl labelurl  ; j : 1261. Sim : 0.42280114; No similar. 
 rio canta cantoporlapaz corounisabana centromemoriah labelurl  ; j : 1262. Sim : 0.08561667; No similar. 
 aulas flotaron ahora vacaciones ninos sempegua quieren ir estudiar labelurl  ; j : 1263. Sim : 0.33574083; No similar. 
 hoy celebramos lanzamiento cifeuniandes formar maestros agentes cambio labelurl labelurl  ; j : 1264. Sim : 0.2524475; No similar. 
 forma parte ensenaxcolombia unete rosaristas comprometidos iniciativa labelurl labelurl  ; j : 1265. Sim : 0.19148393; No similar. 
 4 virtudes papa francisco mundo empresarial jorgeivangomezo profesor inalde via revistadinero label; j : 1266. Sim : 0.35994235; No similar. 
 espacio permite reconocimiento realidades pais mediante creacion cuentos ninos ninas labelurl  ; j : 1267. Sim : 0.6352687; Baja. 
 eafitenses amplio plazo inscripciones eleccioneseafit inscribanse 28 abril labelurl  ; j : 1268. Sim : 0.15764008; No similar. 
 acompanamos comunidadun proceso formativo apoyamos crecimiento intelectual optimo desarrollo fis la; j : 1269. Sim : 0.42131025; No similar. 
 rt gobantioquia gob luisperezg participa encuentro sociedad latinoamericana economia eafit lacealam; j : 1270. Sim : 0.42314935; No similar. 
 induccion usingenieria da bienvenida 200 nuevos estudiantes sersabanavalelapena labelurl  ; j : 1271. Sim : 0.49140856; No similar. 
 the doctoral school in operations management and decision sciences supply chain and decision tool u; j : 1272. Sim : 0.3889917; No similar. 
 rt unisabanaradio orgullosos sentimos pertenecer unisabana sersabanavalelapena labelurl  ; j : 1273. Sim : 0.34005663; No similar. 
 plebiscito justicia paz carcel francisco santos exvicepresidente  ; j : 1274. Sim : 0.38560364; No similar. 
 rt derechousabana conferencia felicidad bienestar personal laboral andresaljure unisabana cordobama; j : 1275. Sim : 0.4425504; No similar. 
 investigacion cientifica mayores deficiencias eticas labelurl labelurl  ; j : 1276. Sim : 0.5547144; Baja. 
 noticiaun nuevas generaciones leen final christine detrez labelurl dreunal labelurl  ; j : 1277. Sim : 0.14023125; No similar. 
 rt ifaunisabana felicidad encuentro casa jose avila martinez colegios fomento congresodefamilia uni; j : 1278. Sim : 0.41734368; No similar. 
 recuperar amor perdido cristian conen congresodefamilia ifaunisabana labelurl  ; j : 1279. Sim : 0.068367474; No similar. 
 opinion ley bancadas estrategia eficaz labelurl labelurl  ; j : 1280. Sim : 0.32650945; No similar. 
 colombia paises mas crecido mundo produccion cientifica labelurl labelurl  ; j : 1281. Sim : 0.58700305; Baja. 
 mariano lozano facultad filosofia ciencias humanas miembro academia colombiana lengua labelurl  ; j : 1282. Sim : 0.5055273; Baja. 
 oportunidades conexion negocios par empresarios beneficios red labelurl  ; j : 1283. Sim : 0.33183113; No similar. 
 feliz dia directivos profesores estudiantes graduados derechousabana diadelabogado labelurl  ; j : 1284. Sim : 0.5852825; Baja. 
 economia romanticismo querer aportar sociedad carlos medina banco l labelurl  ; j : 1285. Sim : 0.3328859; No similar. 
 rt lorealcolombia 30 dias gran final mundial brandstorm2016 paris bstormofficial lorealcolombia lar; j : 1286. Sim : 0.19845763; No similar. 
 conoce plataforma financia proyectos generen felicidad aldiaconelnova labelurl labelurl  ; j : 1287. Sim : 0.11737231; No similar. 
 eafitenses olviden inscribirse asistir manana socializacion programa colombia cientifica  ; j : 1288. Sim : 0.5654378; Baja. 
 referendo adopcion sustituye constitucion transmision reviva charla completa labelurl  ; j : 1289. Sim : 0.35078436; No similar. 
 celebramos lanzamiento facultad educacion cifeuniandes conozcanla labelurl labelurl  ; j : 1290. Sim : 0.320448; No similar. 
 noticiaun proyecto can anuncio incluira predios labelurl yodefiendolaunal somosun  ; j : 1291. Sim : 0.23788522; No similar. 
 plebiscito opinion hernanolano eltiempo dia colombia voto primera vez plebiscito labelurl  ; j : 1292. Sim : 0.33276132; No similar. 
 prosody 101 how to improve your accent urrevista labelurl labelurl  ; j : 1293. Sim : 0.22781602; No similar. 
 comunidadun participa nueva edicion premios innovadores menores 35 info labelurl labelurl  ; j : 1294. Sim : 0.39782944; No similar. 
 rt ivanduque tedxudelrosario haciendo pensar futuro diferente labelurl  ; j : 1295. Sim : 0.09012236; No similar. 
 rt wflorizoone university install train to get staff and students out of traffic congestion labelur; j : 1296. Sim : 0.2726543; No similar. 
 pacho1240 universidad emitido ningun comunicado respecto cualquier novedad comunicara medios instit; j : 1297. Sim : 0.3049617; No similar. 
 debe conocer viene entender actua habla manuel sanchez pontifex labelurl  ; j : 1298. Sim : 0.16558485; No similar. 
 rt isvimed lideres nuevas competencias gracias alianza universidad eafit labelurl labelurl  ; j : 1299. Sim : 0.43509203; No similar. 
 conoce mejores propuestas delegaciones munur16 labelurl labelurl  ; j : 1300. Sim : 0.23527238; No similar. 
 biologo dia pierdas visita guiada jardinbotanicob labelurl labelurl  ; j : 1301. Sim : 0.2908461; No similar. 
 corounisabana bienestarsabana da primer paso cantarle papa labelurl labelurl  ; j : 1302. Sim : 0.053426478; No similar. 
 rt facisouniandes buenos dias invitados presentacion libro arte antropologia estudios encuentros nu; j : 1303. Sim : 0.47093803; No similar. 
 profesores medicinasabana comsabana facultad filosofia ciencias humanas ganadores bi labelurl  ; j : 1304. Sim : 0.5524488; Baja. 
 disponible edicion 112 eleafitense conozcan articulos trae nueva edicion ingresando labelurl  ; j : 1305. Sim : 0.2987242; No similar. 
 especial grandes maestros elespectador takeuchi papa matematicas labelurl ignaciomantilla  ; j : 1306. Sim : 0.39884552; No similar. 
 derecho penal trabajo mirada doble via explora relacion derecho penal laboral libros labelurl  ; j : 1307. Sim : 0.36027914; No similar. 
 noticiaun tour cundinamarca nueva herramienta digital conocer depto labelurl labelurl  ; j : 1308. Sim : 0.24288416; No similar. 
 rt timelinetv hoy acompana set timeline abogado docente eafit david suarez tamayo labelurl  ; j : 1309. Sim : 0.40364024; No similar. 
 comienza reunion formacion voluntarios apoyara logistica visita papa labelurl  ; j : 1310. Sim : 0.42181206; No similar. 
 hoyeneafit ceremonias grado felicitaciones nuevos egresados eafitenses labelurl  ; j : 1311. Sim : 0.41688344; No similar. 
 dementescuriosas espacio aprender divertirse eldiegocamargo labelurl labelurl  ; j : 1312. Sim : 0.17788343; No similar. 
 final conflicto debe fortalecer alianza ciudadania empresa humberto calle jefe equipopazgob benefic; j : 1313. Sim : 0.32307866; No similar. 
 orgulloun reflectores oscar escuela cine tv labelurl abrazoserpiente labelurl  ; j : 1314. Sim : 0.24635555; No similar. 
 aplauso mejores teatro bienestarsabana botas gato ganadores ascun1 labelurl labelurl  ; j : 1315. Sim : 0.18136397; No similar. 
 existe trato diferente hombres mujeres empresas labelurl todossomosmujer labelurl  ; j : 1316. Sim : 0.28240013; No similar. 
 papa pertenece hernanolano pontifex seminariospapaunisabana labelurl  ; j : 1317. Sim : 0.092984684; No similar. 
 graduados tambien comparten experiencias muestraempresarial2017 alumnisabana labelurl  ; j : 1318. Sim : 0.5296806; Baja. 
 visita guiada jardinbotanicob biologo dia labelurl labelurl  ; j : 1319. Sim : 0.32505906; No similar. 
 rt obsdemocracia diadelamujer mujeres deben ganar menos hombres mismo trabajo mas discriminacion la; j : 1320. Sim : 0.50468016; Baja. 
 participa conoce trabajos mas relevantes grupos investigacion materia labelurl labelurl  ; j : 1321. Sim : 0.4051687; No similar. 
 rt blumedellin alaire catalina rocha estudiante comunicacion social eafit cuenta experiencia period; j : 1322. Sim : 0.5854223; Baja. 
 eafit gemwrld hablan riesgo sismico colombia labelurl labelurl  ; j : 1323. Sim : 0.42436194; No similar. 
 termina evento sigue despues plebiscito gracias seguir minuto minuto transmision vivo  ; j : 1324. Sim : 0.08613853; No similar. 
 manuel rodriguez becerra profesor emerito labelurl labelurl  ; j : 1325. Sim : 0.3486984; No similar. 
 gustaria crear propia empresa proximo miercoles podran aprender hacerlo muestra emprender labelurl ; j : 1326. Sim : 0.35769108; No similar. 
 tener tranquilidad tener verdad cumplir compromisos jeremias torres labelurl  ; j : 1327. Sim : 0.170959; No similar. 
 rt corpovisionario invitamos conferencia inaugural diplomado culturaciudadana antanasmockus 24 octu; j : 1328. Sim : 0.13857156; No similar. 
 rt icetex recuerda 5 febrero plazo solicitar credito tueliges conoce aqui labelurl  ; j : 1329. Sim : 0.23415372; No similar. 
 conoce mas fase implementacion acuerdos farc gobierno nacional nuevo capitu labelurl  ; j : 1330. Sim : 0.44148713; No similar. 
 asi asumen futuros doctor reto investigar diferentes universidades pais via colciencias labelurl  ; j : 1331. Sim : 0.5487749; Baja. 
 consejos practicos lograr vida mas sencilla mas feliz articulo domingo via lafamiliainfo labelurl  ; j : 1332. Sim : 0.41857502; No similar. 
 paraleer cuantos cuantos sido cuantos podran ser labelurl articulo labelurl  ; j : 1333. Sim : 0.47432438; No similar. 
 hoy 1200 m dia despues plebiscito conversatorio profesores estudiantes labelurl labelurl  ; j : 1334. Sim : 0.58809435; Baja. 
 acuerdo puede ser implementado situacion politica atravesando carlos velandia  ; j : 1335. Sim : 0.42406854; No similar. 
 felicitaciones upbcolombia continuar camino alta calidad educativa pais labelurl  ; j : 1336. Sim : 0.45203513; No similar. 
 pierdas simposio promocion condicion fisica estilos vida rosario labelurl labelurl  ; j : 1337. Sim : 0.43270412; No similar. 
 unperiodico articulo minibus disenado colombia rodara ee uu europa labelurl unimedios labelurl  ; j : 1338. Sim : 0.4406161; No similar. 
 felizsabado diadelmedico unisabana saludo directivos profesores graduados futuros profesion labelur; j : 1339. Sim : 0.7075723; Media. 
 buena forma empezar ano intercambiar ideas conocimiento colegas situnisabana labelurl  ; j : 1340. Sim : 0.38937667; No similar. 
 ecotoxicologia frente efectos cambio climatico labelurl labelurl  ; j : 1341. Sim : 0.17156056; No similar. 
 innovacion infancia educacion vanguardia educacion inicial evelyn diaz posada profesora educaunisab; j : 1342. Sim : 0.61719733; Baja. 
 inversion educacion as absolutamente necesaria cerrar brecha conocimiento josephestiglitz labelurl ; j : 1343. Sim : 0.5644923; Baja. 
 conoce grandes exposiciones artisticas lugar universidad dias labelurl  ; j : 1344. Sim : 0.44380373; No similar. 
 certezas juridicas pueden ser camino llegar acuerdo politico fiscal nestor humberto martinez fiscal; j : 1345. Sim : 0.50870985; Baja. 
 rt jrestrp gran responsabilidad gquinter decano urosarionews nueva comision transformacion educacio; j : 1346. Sim : 0.4819224; No similar. 
 hoy educaunisabana recibe 94 profesores mineducacion rutadeformacion inician formacion posgrado lab; j : 1347. Sim : 0.50390947; Baja. 
 alumnisabana red graduados reuniondepadres futurosestudiantes 20171 labelurl  ; j : 1348. Sim : 0.42550054; No similar. 
 si gustan ciencias salud ven conoce carreras hospital simulado edificio h labelurl  ; j : 1349. Sim : 0.2643412; No similar. 
 comunidadun balance social 2015 preguntas envialas ht launcuenta transmision labelurl labelurl  ; j : 1350. Sim : 0.35868013; No similar. 
 asia universidad rosario formando lazos educativos conoce mas labelurl labelurl  ; j : 1351. Sim : 0.48822784; No similar. 
 rt fboteroj inscribanse carrera senek recaudo va financiar beca uniandes labelurl labelurl  ; j : 1352. Sim : 0.15752131; No similar. 
 rt cementosargos estrategia permite generar oportunidades crecimiento proveedores juan calle eafit ; j : 1353. Sim : 0.30736473; No similar. 
 charla francisco manrique reconocido empresario sector construccion lideres trascienden labelurl  ; j : 1354. Sim : 0.47424397; No similar. 
 panorama campus sabado reuniondepadres futurosestudiantes unisabana  ; j : 1355. Sim : 0.45323667; No similar. 
 uncolombia extremo educacion superior balance social vigencia 2016 launcuenta labelurl  ; j : 1356. Sim : 0.40895787; No similar. 
 carlos arevalo profesor maestriaderintl habla reunion uribe santos envivo eltiempo labelurl  ; j : 1357. Sim : 0.43000796; No similar. 
 rt uniandinosiempr bienvenidos casa espero mejores anos vida rector uniandes miprimerdiaenuniandes ; j : 1358. Sim : 0.37409896; No similar. 
 minutos descubriremos tan facil ser artista independiente colombia dialogomayortv canalunoco labelu; j : 1359. Sim : 0.39684722; No similar. 
 rt elpulso congreso internacional salud tic 30 eafit mayor informacion comunicarse 35305852 salud20; j : 1360. Sim : 0.33449376; No similar. 
 vivo fsfbsalud afecta mala calidad aire salud labelurl mediuniandes  ; j : 1361. Sim : 0.21638086; No similar. 
 rt andresagudelo00 estrenando tren unisabana comodo eficiente economico recomendado tremenda inicia; j : 1362. Sim : 0.32721063; No similar. 
 articulo unperiodico calculadora indica compensar contaminacion co2 labelurl via labelurl  ; j : 1363. Sim : 0.3003311; No similar. 
 futuros serpilopaga aprendiendo experiencia usuario robotica usingenieria labelurl  ; j : 1364. Sim : 0.4000629; No similar. 
 rt aniromerowills profesor juan carlos cuervo cuerforce papas crear ambiente confianza hijos labelu; j : 1365. Sim : 0.27131918; No similar. 
 rt cnneprensa empieza fuerzadelmilenio uniandes gfrias charla emprendedores colombianos innovacion ; j : 1366. Sim : 0.28919315; No similar. 
 dgomezco gracias comentario seguimos trabajando ser escenario grandes debate nacionales  ; j : 1367. Sim : 0.3260572; No similar. 
 rt derechousabana debe saber acuerdo paz unisabanaradio unisabana cordobamarentes labelurl labelurl; j : 1368. Sim : 0.24999985; No similar. 
 rt uniandinosiempr felicitaciones nuevos profesionales admonuniandes economiauandes egobuniandes ho; j : 1369. Sim : 0.4174819; No similar. 
 rt facisouniandes feliz viernes envie articulos convocatoria revista historiacritica historia consu; j : 1370. Sim : 0.27503833; No similar. 
 salud debes saber acerca esguinces tobillo saludaldia cliunisabana unisabanaradio labelurl  ; j : 1371. Sim : 0.08934301; No similar. 
 rt comsabana tasconencomsabana asi mtascon losdelvolcan maestriacomdgt unisabana videonoticiacomsab; j : 1372. Sim : 0.3017464; No similar. 
 rt cmilanoticia nacional mantillaignacio critica posible aprobacion reforma educativa fasttrack lab; j : 1373. Sim : 0.43342516; No similar. 
 rt uniandinosiempr grado proximo jueves homenaje graduandos mediuniandes labelurl  ; j : 1374. Sim : 0.3898452; No similar. 
 rt craiur viniste semana literatura crai salas podras leer apasionarte literatura esper  ; j : 1375. Sim : 0.2552474; No similar. 
 periodismodigital convocatoria becamillenium maestriacomdgt comsabana labelurl  ; j : 1376. Sim : 0.117681175; No similar. 
 rt unisabanaradio iniciativa colombia centifica palabras mineducacion yanethgiha universidadyempres; j : 1377. Sim : 0.25167853; No similar. 
 comsabanacomsabana unisabanaradio reuniondepadres futurosestudiantes unisabana  ; j : 1378. Sim : 0.40790445; No similar. 
