Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia mas estudiantes paz educacion social cambio investigacion innovacion 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.4654044; No similar. 
 rt obsdemocracia diadelamujer mujeres deben ganar menos hombres mismo trabajo mas discriminacion la; j : 1414. Sim : 0.4927128; No similar. 
 noticiaun naciones unidas firman acuerdo gestion energetica industria onudicolombia labelurl  ; j : 1415. Sim : 0.49876654; No similar. 
 posconflicto frente justicia gobierno administracion wzcsg nuevos imaginarios colombiafrancia u lab; j : 1416. Sim : 0.4629583; No similar. 
 asi desarrollo ceremonia entrega becas capilla bordadita urosarionews labelurl  ; j : 1417. Sim : 0.3883243; No similar. 
 rt educaunisabana inicio conferencia virtual integrar familia escuela reto educadores unete unisaba; j : 1418. Sim : 0.4932716; No similar. 
 ano tercera edicion umbral 17 propone muestra arte cinco jovenes talentos colombianos labelurl  ; j : 1419. Sim : 0.4401897; No similar. 
 trabajo ganadores xxvi concurso mejores trabajos grado pregrado uncolombia labelurl  ; j : 1420. Sim : 0.2733638; No similar. 
 rt senekuniandes ganadores 10k categoria estudiantes dejohuella labelurl  ; j : 1421. Sim : 0.32683936; No similar. 
 rt ifaunisabana consulta revista apuntes familia aqui labelurl edicion especial visita papafrancisc; j : 1422. Sim : 0.4053224; No similar. 
 margarita serje renovada directora antropologia labelurl labelurl  ; j : 1423. Sim : 0.2841778; No similar. 
 graduados tambien comparten experiencias muestraempresarial2017 alumnisabana labelurl  ; j : 1424. Sim : 0.45161647; No similar. 
 feliz dia directivos profesores estudiantes graduados derechousabana diadelabogado labelurl  ; j : 1425. Sim : 0.4661555; No similar. 
 pierdas simposio promocion condicion fisica estilos vida rosario labelurl labelurl  ; j : 1426. Sim : 0.52342683; Baja. 
 nueve virtudes empresa constructora paz labelurl labelurl  ; j : 1427. Sim : 0.26376984; No similar. 
 present comsabana iamcr2017 cartagena comunicacion iamcr2017 labelurl  ; j : 1428. Sim : 0.3788694; No similar. 
 rt unisabanaradio aire goldecamerino vivo labelurl conoce ultimas noticias futbol goldecamerino  ; j : 1429. Sim : 0.26098517; No similar. 
 animense ser inscripciones pregrados eafit estan abiertas 9 junio ver labelurl  ; j : 1430. Sim : 0.33278736; No similar. 
 bogota ciudad mas casos violencia intrafamiliar pais estudio ifaunisabana via eltiempo labelurl  ; j : 1431. Sim : 0.6323323; Baja. 
 fomentando vocacion cientifica jovenes investigadores innovadores 2016 labelurl labelurl  ; j : 1432. Sim : 0.54956067; Baja. 
 alegrebengali buenos dias situacion puede dirigir comunicacion correo cpiedra8eafiteduco  ; j : 1433. Sim : 0.5570283; Baja. 
 apuesta calidad hace carrerra fisioterapia mas joven pais acreditacion fisioterapia labelurl  ; j : 1434. Sim : 0.4861052; No similar. 
 rt unisabanaradio orgullosos sentimos pertenecer unisabana sersabanavalelapena labelurl  ; j : 1435. Sim : 0.31627804; No similar. 
 carlos molano vicepresidente asociacion internacional hidrogeologos latina labelurl labelurl  ; j : 1436. Sim : 0.3828087; No similar. 
 rt ceasiapacifico primer concurso coreano universidad eafit acompananos tarde kpop officialkoica ce; j : 1437. Sim : 0.35065445; No similar. 
 viernes crear innovar aprender profesores unisabana labelurl  ; j : 1438. Sim : 0.3432266; No similar. 
 rt apgguzman muchas gracias detras proyecto siga unisabana obduliovp  ; j : 1439. Sim : 0.26105633; No similar. 
 unradio recibe reconocimiento trabajo traves programas genero secredistmujer bogota labelurl  ; j : 1440. Sim : 0.53839415; Baja. 
 salon lleno escuchar miedos desmovilizados diapaiz labelurl  ; j : 1441. Sim : 0.372242; No similar. 
 asia universidad rosario formando lazos educativos conoce mas labelurl labelurl  ; j : 1442. Sim : 0.4758546; No similar. 
 acerca visita papa francisco necesitamos voluntarios direccioncentralestudiantesunisabanaeduco labe; j : 1443. Sim : 0.2934405; No similar. 
 rt alegp1 crewpeligrosos eafit talento paisa hayfestivalmedellin hiphop labelurl  ; j : 1444. Sim : 0.36396962; No similar. 
 palabras paz 30 tercera entrega diccionario paz labelurl labelurl  ; j : 1445. Sim : 0.37947828; No similar. 
 terminemos dia primer articulo serie grandes maestros elespectador yu takeuchi labelurl  ; j : 1446. Sim : 0.3611061; No similar. 
 obsesion siempre lograr pais igualdad desarrollo economico enrique penalosa labelurl  ; j : 1447. Sim : 0.6921219; Media. 
 generar ideas ver oportunidades opinion oscar alvarez labelurl labelurl  ; j : 1448. Sim : 0.46897763; No similar. 
 elmimori funcionan mismo horario feliz tarde  ; j : 1449. Sim : 0.017322414; No similar. 
 propuesta debe ser construir paz destruir acuerdo habla monica hurtado derechousabana labelurl  ; j : 1450. Sim : 0.30828625; No similar. 
 rt jrestrp gran responsabilidad gquinter decano urosarionews nueva comision transformacion educacio; j : 1451. Sim : 0.5045601; Baja. 
 rt lacucaramacara matrices analiticas formas posibles integrar evaluacion formativa procesos d ense; j : 1452. Sim : 0.43351313; No similar. 
 rt gobantioquia gob luisperezg participa encuentro sociedad latinoamericana economia eafit lacealam; j : 1453. Sim : 0.45358017; No similar. 
 listos comenzar reunion padres futuros estudiantes gracias  ; j : 1454. Sim : 0.3423738; No similar. 
 emprendimiento negocios hospitality management liderazgo eicea reuniondepadres futurosestudiantes  ; j : 1455. Sim : 0.3776171; No similar. 
 tres 10 mejores ecaes derecho uniandinos labelurl labelurl  ; j : 1456. Sim : 0.16641745; No similar. 
 recorrido historia cirugia figura cirujano labelurl labelurl  ; j : 1457. Sim : 0.20794985; No similar. 
 rt derechousabana inscripciones estan abiertas unisabana unisabanaradio fepoderecho julianhuertasc ; j : 1458. Sim : 0.2813903; No similar. 
 rt maccurosario directora maccurosario lanzamientomacc aspectos innovadores nuevo programa pregrado; j : 1459. Sim : 0.19335972; No similar. 
 rt ctpuniandes asi feria oportunidad desarrollar metas u video labelurl labelurl  ; j : 1460. Sim : 0.4148009; No similar. 
 crecimientoverde reune sectores pais desarrollar economia verde hernando jose gomez labelurl  ; j : 1461. Sim : 0.59174275; Baja. 
 rt lacucaramacara inalde alumnos participantes pues participan construccion conocimiento luis carlo; j : 1462. Sim : 0.47098112; No similar. 
 tambien reconocemos huella eafitenses luz maria martinez dejan ciencia tecnologia investigacion lab; j : 1463. Sim : 0.56847775; Baja. 
 inscribase openday posgrados conozca programas usted labelurl labelurl  ; j : 1464. Sim : 0.30204046; No similar. 
 aportar posacuerdo academia pluralidad transformacion ciencia investigacioneafit labelurl  ; j : 1465. Sim : 0.46921322; No similar. 
 rt comsabana tambien futuros alumnos comaudiovisual present encuentroexcelencia unisabana labelurl ; j : 1466. Sim : 0.4065678; No similar. 
 ley amnistia constitucion puede aprender colombia caso salvador participa discusion labelurl  ; j : 1467. Sim : 0.5889517; Baja. 
 asista openday posgrados conozca programas usted labelurl labelurl  ; j : 1468. Sim : 0.2740494; No similar. 
 rt hernanolano voces reconquista unisabana exposicion archivo historico bibliosabana labelurl  ; j : 1469. Sim : 0.55530137; Baja. 
 the doctoral school in operations management and decision sciences supply chain and decision tool u; j : 1470. Sim : 0.3941424; No similar. 
 rt unisabanaradio conoce aprende mundo radial unisabana radio buscando nuevas voces contenidos temp; j : 1471. Sim : 0.30654362; No similar. 
 estan universidades latinoamericanas materia responsabilidad social noche dialogomayortv labelurl  ; j : 1472. Sim : 0.54931134; Baja. 
 forofinconflicto acuerdos paz pueden quedarse papel labelurl pnudcolombia labelurl  ; j : 1473. Sim : 0.3452425; No similar. 
 investigador universidad realizara piloto descontaminar cienaga complejo cenagoso santiago apostol ; j : 1474. Sim : 0.2828823; No similar. 
 sabes aplicar intercambio doble titulacion informate labelurl labelurl  ; j : 1475. Sim : 0.3231184; No similar. 
 noticiaun hallazgos nobel fisica amplian campo estudio investigacionun labelurl via unimedios  ; j : 1476. Sim : 0.4440909; No similar. 
 rt urxunmejorpais dr carlos forero director ascunel desarrollo rural debe incluirse extension logra; j : 1477. Sim : 0.3776456; No similar. 
 felicitamos ganadores concurso soyrosarista mapis777 fuckindreamer bonnyco labelurl  ; j : 1478. Sim : 0.033430822; No similar. 
 nuevos retos nuevas metas deseamos mejor labelurl  ; j : 1479. Sim : 0.22940478; No similar. 
 tercer dia virtualeduca virtualeducaunisabana equipo unisabana ifaunisabana studiumusabana labelurl; j : 1480. Sim : 0.2906763; No similar. 
 participacion plena efectiva victimas debe ser tema importante isabel albaladejo pnudcolombia elret; j : 1481. Sim : 0.30304882; No similar. 
 lideres trascienden oportunidad fortalecer competencias liderazgo labelurl labelurl  ; j : 1482. Sim : 0.39502147; No similar. 
 articulo unperiodico pliosaurio par villa leyva labelurl unimedios labelurl  ; j : 1483. Sim : 0.31907466; No similar. 
 papa pertenece hernanolano pontifex seminariospapaunisabana labelurl  ; j : 1484. Sim : 0.13396345; No similar. 
 rt lunadavid duros uniandes uncolombia participaron maratonmundialprogramacion gran talento labelur; j : 1485. Sim : 0.10206336; No similar. 
 rt alumnisabana pongas limit suenos profesional participa feria empleo alumnisabana labelurl  ; j : 1486. Sim : 0.30841073; No similar. 
 momento vivo experienciaeafitlive pregrado ingenieria diseno producto labelurl  ; j : 1487. Sim : 0.5303967; Baja. 
 recuperar amor perdido cristian conen congresodefamilia ifaunisabana labelurl  ; j : 1488. Sim : 0.16296744; No similar. 
 sabes funciona revision pension sistemapensional colombiano labelurl labelurl  ; j : 1489. Sim : 0.42469826; No similar. 
 objetivo mercadeo aportar satisfacer necesidades personas mauricio bejarano jefe labelurl  ; j : 1490. Sim : 0.27111676; No similar. 
 erika valero kirsty lang hablan momento periodismo eafit haymedellin17 labelurl  ; j : 1491. Sim : 0.40364668; No similar. 
 felicitaciones departamento mercadeo trayectoria prospectiva trabajo dedicacion aportes labelurl  ; j : 1492. Sim : 0.47045368; No similar. 
 club ciencia llegaron tercera version conozca proyecto acerca ciencia jovenes labelurl  ; j : 1493. Sim : 0.3590831; No similar. 
 salud debes saber acerca esguinces tobillo saludaldia cliunisabana unisabanaradio labelurl  ; j : 1494. Sim : 0.1802136; No similar. 
 orgullocomsabana talento audiovisual estudiantes comsabana premiado cesares labelurl  ; j : 1495. Sim : 0.36198142; No similar. 
 rt apgguzman hora arrancamos seminario formacion periodistas cubriran visita pontifexes unisabana l; j : 1496. Sim : 0.4682044; No similar. 
 rt ifaunisabana hora estudiantes unisabana hablan noticiero rcnradio hablando ser voluntarios visit; j : 1497. Sim : 0.38713017; No similar. 
 matematicas computacion miradas desarrollo noche dialogomayortv  ; j : 1498. Sim : 0.54467654; Baja. 
 ayuda internacional habia comprometido plan paz colombia union europea tampoco llegara carlos velan; j : 1499. Sim : 0.51282847; Baja. 
 rt bienestarsabana preparandonos misionsabana cajica hoy plan voluntarios empacar mercados  ; j : 1500. Sim : 0.1821204; No similar. 
 razon posicion presidente trump cambio climatico labelurl labelurl  ; j : 1501. Sim : 0.51507044; Baja. 
 nuevo articulo mantillaignacio impugnar ley beneficia educacion superior labelurl elespectador  ; j : 1502. Sim : 0.51537055; Baja. 
 rt inguniandes peatones van correr 9k uniandes llegar podio crees ganaran carrerademodos semanadela; j : 1503. Sim : 0.030151492; No similar. 
 rt alumnisabana llego dia hoy reuniremos graduados programas administracion eicea encuentrograd  ; j : 1504. Sim : 0.44680277; No similar. 
 proyecto recreovias inteligencia analitica vidas saludables labelurl labelurl  ; j : 1505. Sim : 0.35128725; No similar. 
 libro emprendedores crecimiento reto financiacion descarguelo gratis labelurl labelurl  ; j : 1506. Sim : 0.39630178; No similar. 
 asi viven espacios arte urosario labelurl aldiaconelnova labelurl  ; j : 1507. Sim : 0.22276269; No similar. 
 buenos dias equipo unisabana accion hoy recibiremos estudiantes colegios valledupar labelurl  ; j : 1508. Sim : 0.56471664; Baja. 
 opinion audiencias publicas espacio ciudadania congreso labelurl labelurl  ; j : 1509. Sim : 0.5866915; Baja. 
 participa convocatoria premio colsubsidio inclusion social labelurl labelurl  ; j : 1510. Sim : 0.38160926; No similar. 
 rt derechousabana jorge ivan cuervo acompana foro contrast plebiscito si unisabana elespectador cpo; j : 1511. Sim : 0.41540653; No similar. 
 comunidadun hoy sesion cierre catedra sesquicentenarioun premio nobel dr bill phillips labelurl  ; j : 1512. Sim : 0.52526116; Baja. 
 rt jrestrp primera vez urosario presente rank mundial universidades importante avance seguir mejora; j : 1513. Sim : 0.22657456; No similar. 
 sabias matematicas aplicadas pueden entender tendencias politicas pais colombia  ; j : 1514. Sim : 0.6168163; Baja. 
 importante urosario represente universidades corporacion calidad labelurl labelurl  ; j : 1515. Sim : 0.3820554; No similar. 
 rt comsabana orgullocomsabana participacion director comestrategicam wsaoffice labelurl  ; j : 1516. Sim : 0.3319431; No similar. 
 rt ifaunisabana felicidad encuentro casa jose avila martinez colegios fomento congresodefamilia uni; j : 1517. Sim : 0.4772777; No similar. 
 comunidadun 24 agosto toma camara graba instante dia construyamos labelurl  ; j : 1518. Sim : 0.2682588; No similar. 
 rt ifaunisabana especializacion desarrollo personal familiar inscripciones abiertas labelurl unisab; j : 1519. Sim : 0.45500058; No similar. 
 respeto derechos aprende tambien calle antanasmockus culturaciudadana corpovisionario labelurl  ; j : 1520. Sim : 0.33035386; No similar. 
 hoyeneafit cumplio catedra asia peninsula coreana punto ebullicion labelurl  ; j : 1521. Sim : 0.471141; No similar. 
 reflexion dialogo necesario ciencia buena filosofia labelurl labelurl  ; j : 1522. Sim : 0.4973176; No similar. 
 experiencia traves conocimiento interaccion sector empresarial luis carlos bravo inalde f labelurl ; j : 1523. Sim : 0.5266766; Baja. 
 buen viaje cursoseicea italia labelurl  ; j : 1524. Sim : 0.2638685; No similar. 
 rt emisoraudea 5 estaciones 300 usuarios carnetizados mas 1000 inscritos cifras bicirio estrategia ; j : 1525. Sim : 0.45492858; No similar. 
 rt cespedeslinam dandole bienvenida nuevos estudiantes jurisprudencia urosarionews labelurl  ; j : 1526. Sim : 0.34418872; No similar. 
 rt politicaur hoyenelrosario cafe mundial espacio futuros estudiantes conozcan mas facultad  ; j : 1527. Sim : 0.48343962; No similar. 
 salvador dali asombroso genio surreal obra inmortal labelurl labelurl  ; j : 1528. Sim : 0.06043294; No similar. 
 economia romanticismo querer aportar sociedad carlos medina banco l labelurl  ; j : 1529. Sim : 0.4476322; No similar. 
 venezuela traje nuevo dictador carlos arevalo derechousabana analisisunisabana labelurl via eltiemp; j : 1530. Sim : 0.32133123; No similar. 
 crisis institucional primera razon desazon sienten ciudadanos aordonezm lospresidenciables2018 labe; j : 1531. Sim : 0.48098508; No similar. 
 unperiodico articulo hallan gorgonilla fragmentos meteorito extinguio dinosaurios labelurl  ; j : 1532. Sim : 0.17949218; No similar. 
 consejos consultar disponibilidad horaria cursos 20171 inscripciondematerias unisabana labelurl  ; j : 1533. Sim : 0.41819033; No similar. 
 podemos esperar digan hacer debemos tomar iniciativas generen cambios jose fernando duque labelurl ; j : 1534. Sim : 0.18138115; No similar. 
 hoy emprendiendohve tanoticias pierdan historia konico emprendimiento tres eafitenses labelurl  ; j : 1535. Sim : 0.28411627; No similar. 
 hablando solo justicia sino sistema integral grnaranjo vicecolombia elretodelajep labelurl  ; j : 1536. Sim : 0.2803246; No similar. 
