Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.2545141; No similar. 
 continuacion compartiendo convocatoria proximo curso virtual iniciacion sindical labelurl  ; j : 1578. Sim : 0.29367894; No similar. 
 2020 92 servicio seran prestados canal presenciales porvenir25anos  ; j : 1579. Sim : 0.30553928; No similar. 
 rodridr hola rodrigo quedamos pendientes datos dm hacer reporte inconformidad punto saludos  ; j : 1580. Sim : 0.60927624; Baja. 
 viernes 15 febrero gerente juanjoseechavarria presentara informesobreinflacion enviele pre labelurl; j : 1581. Sim : 0.20138732; No similar. 
 borrador economia detectando contagio mercados cambiarios usando funciones copula evidencia peri la; j : 1582. Sim : 0.3474898; No similar. 
 revistadinero opinion unir digital real clave comercio futuron christian onetto  ; j : 1583. Sim : 0.241201; No similar. 
 beckf47 disenos billet nueva familia mantendran billet nuevo peso evento apruebe labelurl  ; j : 1584. Sim : 0.26125157; No similar. 
 rolofk2 hola felipe favor envianos datos dm contactarte quedamos atentos  ; j : 1585. Sim : 0.69936633; Media. 
 conozca plan estrategico 2017 2021 labelurl incorporan funciones s labelurl  ; j : 1586. Sim : 0.21035281; No similar. 
 jlcm69 vamos hacer siguiente cuentanos detalles caso traves inbox tan pronto reciba labelurl  ; j : 1587. Sim : 0.51449454; Baja. 
 juanjoseechavarria destaco proyecto incluye 1 billon utilidades bancorepublica originadas labelurl ; j : 1588. Sim : 0.33828083; No similar. 
 bconozca presentacion cartagena libre pobreza extrema realizada codirector ameisel foro labelurl  ; j : 1589. Sim : 0.16243583; No similar. 
 joromanc xwhax si concurso solo llevara cabo bogota  ; j : 1590. Sim : 0.23710424; No similar. 
 casasnestor hola casasnestor solicitar cita asesoria pensional ingresa siguiente enlace  ; j : 1591. Sim : 0.32559258; No similar. 
 alexandraone hola alexandra favor cuentanos dm cajero hora ademas envianos datos contacto  ; j : 1592. Sim : 0.6432913; Baja. 
 juguemos si tecnico laseleccion seria 11 titular siyofuerapekerman  ; j : 1593. Sim : 0.30444753; No similar. 
 pepar1950 pedro envianos detalles caso dm colaborarte  ; j : 1594. Sim : 0.6383069; Baja. 
 julilondono hola juliana invitamos solicitar certificados tributarios siguiente enlace labelurl sal; j : 1595. Sim : 0.45721954; No similar. 
 trabajeconnosotros banco republica colombia abre convocatoria cargo profesional departame labelurl ; j : 1596. Sim : 0.13363576; No similar. 
 julianpacheco radnalco necesario ser cauteloso anuncios rede sociales usan nombre bitcoin u ot labe; j : 1597. Sim : 0.2482553; No similar. 
 ingresar pagina banco digita siempre direccion nunca accedas traves enlace correos electronicos  ; j : 1598. Sim : 0.5409649; Baja. 
 jbotanicobogota parque santander centro bogota lugares mas tradicionales ciudad hoy recibe plant  ; j : 1599. Sim : 0.21278831; No similar. 
 jucamarvic hola juan cuentanos si pudiste comunicarte podemos colaborarte quedamos atentos  ; j : 1600. Sim : 0.5311796; Baja. 
 normita07 hola norma resolvimos inquietud dm quedamos atentos  ; j : 1601. Sim : 0.5274034; Baja. 
 jelizmon hola mardy recuerda participar deben ser personajes reales incluir bancodebogota saludos  ; j : 1602. Sim : 0.3658103; No similar. 
 fdbedout quiera explicar significado termino borrachera poder solo necesita ensenar video noticiasu; j : 1603. Sim : 0.09871419; No similar. 
 tatisantonio vkvavivaviva labelurl  ; j : 1604. Sim : 0.107399546; No similar. 
 innovador descubre ejecuta ideas crea valor aporta soluciones lapuertaalcambio  ; j : 1605. Sim : 0.06495718; No similar. 
 quiere saber cuantos billet monedas circularon mes marzo 2019 colombia consulte siguie labelurl  ; j : 1606. Sim : 0.23379838; No similar. 
 trabajemos porunmundodistintojuntos labelurl  ; j : 1607. Sim : 0.14661726; No similar. 
 paolapalma hola diana permitenos ayudarte cuentanos dm caso poder colaborarte quedamos atentos  ; j : 1608. Sim : 0.5994419; Baja. 
 al3xaand3r alexander dimos respuesta caso dm quedamos atentos cualquier duda saludos  ; j : 1609. Sim : 0.57501024; Baja. 
 alterdiego hola diego depende banco cuentanos banco interesa enviarte contacto saludos  ; j : 1610. Sim : 0.47811544; No similar. 
 diegodduran9 hola diego retiraste dinero cesantias educacion  ; j : 1611. Sim : 0.35866863; No similar. 
 hoy celebramos quinquenios funcionarios corporacion filiales financieras anos labelurl  ; j : 1612. Sim : 0.2517804; No similar. 
 vimos hoy labelurl  ; j : 1613. Sim : 0.1273073; No similar. 
 si navidad trajo mucha felicidad ano nuevo pueda cumplir deseos mas profundos  ; j : 1614. Sim : 0.18514752; No similar. 
 kmilogarcia camilo permitenos ayudarte envianos detalles caso dm colaborarte quedamos atentos  ; j : 1615. Sim : 0.68731725; Media. 
 jack01287 jorge favor envianos datos personales dm revisar caso area encargada quedamos atentos  ; j : 1616. Sim : 0.6763246; Media. 
 informesobreinflacion 12 m siga transmision vivo institucionaltv labelurl  ; j : 1617. Sim : 0.27275905; No similar. 
 dudas obtener certificados andrea asistente virtual porvenir podra ayudar co labelurl  ; j : 1618. Sim : 0.22306675; No similar. 
 analisis vulnerabilidades presentado reporte estabilidad financiera llama participantes labelurl  ; j : 1619. Sim : 0.3282155; No similar. 
 juancolorado12 hola juan jose cuentanos favor si intentaste comunicartec servicio videollamada qu l; j : 1620. Sim : 0.45803595; No similar. 
 terminar mas importante comenzar cuenta jarlinsonpantan conferencia evento labelurl  ; j : 1621. Sim : 0.15576254; No similar. 
 hola queva claro si esperamos mensaje nsaludos  ; j : 1622. Sim : 0.36076647; No similar. 
 evaluar economia balance riesgos juntabanrep considero conveniente reducir tasa labelurl  ; j : 1623. Sim : 0.22656798; No similar. 
 porvenir preferencial quiere hagas parte gran feria virtual educacion haz clic aqui labelurl  ; j : 1624. Sim : 0.3065321; No similar. 
 invertir vivienda seguir avanzando saloninmobiliario corferiasbogota mas labelurl labelurl  ; j : 1625. Sim : 0.07730717; No similar. 
 posicion actual bancorepublica sfcsupervisor frente criptomonedas enterese labelurl  ; j : 1626. Sim : 0.32335958; No similar. 
 directo gustavoyacaman sigue twitcam dejanos preguntas labelurl eligetriunfar  ; j : 1627. Sim : 0.20243885; No similar. 
 folk rock britanico marcus mumford tomara escenario umd estereopicnic2016 labelurl labelurl  ; j : 1628. Sim : 0.18050264; No similar. 
 missslovett hola ingrid cuentanos bancos comunicaste saludos  ; j : 1629. Sim : 0.44819823; No similar. 
 lisa schineller comenta contexto cambios gobierno varios paises region do retos im labelurl  ; j : 1630. Sim : 0.21916255; No similar. 
 nesiomayor hannibal claro si puedes dejar poder poder realizar  ; j : 1631. Sim : 0.13207975; No similar. 
 vlado4616 bancorepublica organo independiente gobierno nacional conozca funciones labelurl  ; j : 1632. Sim : 0.23046261; No similar. 
 eldiegocamargo dejes llegar tarde participa moto bmw mini cooper labelurl  ; j : 1633. Sim : 0.27615514; No similar. 
 invitamos conectarse foro online cambio hora retos nuevo gobierno nhoy julio 18 201 labelurl  ; j : 1634. Sim : 0.2954348; No similar. 
 mloreguti hoy hotelesestelar inauguracion 51 sky bar cartagena unico bar colombia cartagena region ; j : 1635. Sim : 0.27632213; No similar. 
 makotokino7 hola amanda empleador obligacion realizar pagos claramente si encuentra d labelurl  ; j : 1636. Sim : 0.34499177; No similar. 
 facharrym envianos datos dm hacer reporte oficina saludos  ; j : 1637. Sim : 0.68184966; Media. 
 hola gatomansoskull gustaria saber mas caso puedes favor contarnos detalle via dm asi poder darte s; j : 1638. Sim : 0.51833755; Baja. 
 dacabe2 hola daniel permitenos ayudarte envianos detalles caso dm revisarlo area encargada quedamos; j : 1639. Sim : 0.70262635; Media. 
 andrearrengifo sfcsupervisor favor cuentanos caso via dm colaborarte junto datos personales quedamo; j : 1640. Sim : 0.6959887; Media. 
 manana arranca curso avanzado economia profesores 2018 busca promover excelencia academica labelurl; j : 1641. Sim : 0.13107482; No similar. 
 anjulkas hola andres julian gracias escribirnos procederemos validar comentas area encargada quedam; j : 1642. Sim : 0.5808666; Baja. 
 hola alvarogonzalezu sfcsupervisor gusto poder atenderte dar solucion inconvenientes feliz tarde  ; j : 1643. Sim : 0.35529187; No similar. 
 jaraca52 hola permitenos ayudarte envianos caso datos contacto interno quedamos atentos  ; j : 1644. Sim : 0.6951909; Media. 
 oasaavedram hola oscar veces lineas congestionan atendiendo solicitud dm saludos  ; j : 1645. Sim : 0.50370306; Baja. 
 pibegeek linapalma conozca posicion bancorepublica uso criptomonedas labelurl  ; j : 1646. Sim : 0.2753213; No similar. 
 hernancardenas7 hernancardenas tema requiere explicacion usted mejor informa labelurl  ; j : 1647. Sim : 0.23778598; No similar. 
 aprende usar canal electronicosnen blog educacion financiera labelurl  ; j : 1648. Sim : 0.18085174; No similar. 
 nuevo ano nueva vida nuevos datos actualizalos brindarte mejor servicio conoce mas labelurl  ; j : 1649. Sim : 0.40937674; No similar. 
 defelopez federico permitenos ayudarte envianos dm consulta junto datos cotacto quedamos atentos  ; j : 1650. Sim : 0.64324605; Baja. 
 hola isabellamel gracias escribirnos invitamos comunicarte seguros alfanlinea nal labelurl  ; j : 1651. Sim : 0.44073218; No similar. 
 hcmatrix halbert gracias escribirnos envianos datos contacto dm asesorarte quedamos atentos  ; j : 1652. Sim : 0.6967699; Media. 
 zevitasrojas hola juan sebastian cuentanos caso dm envianos datos contacto revisarlo  ; j : 1653. Sim : 0.63537693; Baja. 
 manana viernes 26 octubre partir 830 be realizara decima reunion ordinaria juntabanrep labelurl  ; j : 1654. Sim : 0.24271196; No similar. 
 martes juanjoseechavarria gerente bancorepublica miembros juntabanrep asisten congreso d labelurl  ; j : 1655. Sim : 0.21846908; No similar. 
 haroldhlondono interpretacion tambien valida  ; j : 1656. Sim : 0.27264783; No similar. 
 ameisel debe investigar desarrollo sistemas transporte moderno navegacion rios ferrocarrile labelur; j : 1657. Sim : 0.24974805; No similar. 
 fondosdepension conectate ruedadeprensa conocer 2018 materia pensional  ; j : 1658. Sim : 0.20386927; No similar. 
 jennboshell gusta x tipo musica interesa interesa unir corazones gracias amor pasion genera loll  ; j : 1659. Sim : 0.23156342; No similar. 
 inscribase participe seminariosbanrep nmanana 17 octubre bogota barreras movilidad trabaj labelurl ; j : 1660. Sim : 0.22836673; No similar. 
 escuche audio vea video rueda prensa reunion juntabanrep viernes 29 junio 2018 labelurl  ; j : 1661. Sim : 0.22506039; No similar. 
 anifco necesita reforma legal regular flexibilidad nuevos desarrollos financieros enmarcan labelurl; j : 1662. Sim : 0.07970574; No similar. 
 anjulkas hola andres caso escalado area encargada fin agilizar proceso invit labelurl  ; j : 1663. Sim : 0.41205895; No similar. 
 legados vale pena conservar generacion tras generacion ensenale hijos importancia cuidarnnu labelur; j : 1664. Sim : 0.2232455; No similar. 
 msftcolombia encontramos bdoinnova amigos bcooccidente sesion mucha innovacion transformacio  ; j : 1665. Sim : 0.34720445; No similar. 
 ximenapiraneque sfcsupervisor hola ximena favor cuentanos caso via dm datos personales poder colabo; j : 1666. Sim : 0.61504346; Baja. 
 hola psjuanfer82 siguiente enlace podras descargar certificado nlabelurl  ; j : 1667. Sim : 0.49705616; No similar. 
 gerente juanjoseechavarria explica juntabanrep decidio viernes 26 octubre mantener labelurl  ; j : 1668. Sim : 0.18435866; No similar. 
 juanjoseechavarria gerente general banco republica invita colombianos celebrar 60 an labelurl  ; j : 1669. Sim : 0.2019346; No similar. 
 busca tienda reconocida recuerda fecha altamente comercial estafadores estan acecho  ; j : 1670. Sim : 0.20908722; No similar. 
 2005 2014 pais implementaron cinco reformas tributarias conozca borrador economia 104 labelurl  ; j : 1671. Sim : 0.1935213; No similar. 
 hola panchitagalindo reiteramos debes acercarte oficinas seguir proceso correspondiente saludos  ; j : 1672. Sim : 0.42847708; No similar. 
 finaliza reunion junta directiva bancorepublica mes junio siga directo transmision l labelurl  ; j : 1673. Sim : 0.29915038; No similar. 
 finaliza reunion junta directiva bancorepublica mes abril siga directo transmision l labelurl  ; j : 1674. Sim : 0.3057667; No similar. 
 hola torohalexander gustaria conocer motivo comentario saber podemos ayudarte nestormoralesc corfic; j : 1675. Sim : 0.35476968; No similar. 
 inicia participacion codirector joseantonioocampo conferencia retos proxima reforma tr labelurl  ; j : 1676. Sim : 0.17238563; No similar. 
 hola edugarcia28 ocho dias habiles puedes consultar saldo verificar nsaludos  ; j : 1677. Sim : 0.47001463; No similar. 
 txabito hola javier favor dejanos datos realizar reporte hacer seguimiento saludos  ; j : 1678. Sim : 0.53177255; Baja. 
 aprendamosmas programa automaticamente pagos olvidate filas afan pagar acordam labelurl  ; j : 1679. Sim : 0.34908548; No similar. 
 jennypedraza11 jenny ofrecemos disculpas envianos datos contacto dm enviar caso area encargada  ; j : 1680. Sim : 0.70312726; Media. 
 contamos tip puedas comprar regalos navidad endeudarte labelurl  ; j : 1681. Sim : 0.23063685; No similar. 
 hidalgodon sfcsupervisor hola gabriel dimos respuesta dm revisa bandeja entrada poder ayudate tema ; j : 1682. Sim : 0.43976092; No similar. 
 inicia 2da reunion ordinaria junta directiva banrep 2018 presencia miembros reitera labelurl  ; j : 1683. Sim : 0.07353042; No similar. 
 mariojimenez182 mario envianos datos contacto dm brindarte asesoria quedamos atentos  ; j : 1684. Sim : 0.7053075; Media. 
 hola bangelv siguiente enlace podras conocer opciones descargar certificado labelurl  ; j : 1685. Sim : 0.46228373; No similar. 
 josebelluccio hola jose queremos informarte puedes consultar ubicacion horarios toda red labelurl  ; j : 1686. Sim : 0.4451099; No similar. 
 hola rubenpe62 interesa conocer detalles caso puedes escribirnos via dm gracias cortesupremaj minju; j : 1687. Sim : 0.6113236; Baja. 
 18joseluis17 hola jose gracias escribirnos revisar caso area encargada envianos favor l labelurl  ; j : 1688. Sim : 0.62608266; Baja. 
 juanjoseechavarria gerente bancorepublica inicia presentacion informesobreinflacion primer trimestr; j : 1689. Sim : 0.39392352; No similar. 
 ben cartagena adolfomeisel codirector bancorepublica inicia conferencia mas cien anos avances label; j : 1690. Sim : 0.3423816; No similar. 
 jparroyavec hola juan pablo permitenos ayudarte revisar caso area encargada escribenos favo labelur; j : 1691. Sim : 0.45088434; No similar. 
 lufortizv norma usura fija articulo 305 codigo penal banco republica colombia labelurl  ; j : 1692. Sim : 0.22869171; No similar. 
 quiere saber cuantos billet monedas circularon mes diciembre 2018 colombia consulte si labelurl  ; j : 1693. Sim : 0.28451845; No similar. 
 angelicazulita hola angelica podrias contar bancos comunicaste saludos  ; j : 1694. Sim : 0.49061656; No similar. 
 paolapalma diana poder colaborarte favor cuentanos caso envianos datos quedamos atentos  ; j : 1695. Sim : 0.61405796; Baja. 
 joindahunt cuenta aviso legal labelurl informa informacion econ labelurl  ; j : 1696. Sim : 0.33914146; No similar. 
 dejes ninguna noticia tome sorpresa conoce seguro cuota protegida desempleo aqui labelurl  ; j : 1697. Sim : 0.3737236; No similar. 
 juangalvis83 si piezas monetarias colombianas cumplen condiciones minimas cambiabilidad labelurl  ; j : 1698. Sim : 0.16158824; No similar. 
 tipfinanciero pensando casarte vivir pareja si respuesta si consideren herramientas f labelurl  ; j : 1699. Sim : 0.24485442; No similar. 
 kevinptztos kevin envianos numero contacto dm brindarte asesoria quedamos atentos  ; j : 1700. Sim : 0.62728745; Baja. 
 robertcancino97 hola robertcancino97 bienvenido canal digital si contamos parte labelurl  ; j : 1701. Sim : 0.40357545; No similar. 
