Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte encargada 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.24834152; No similar. 
 inscribase participe seminariosbanrep nmanana 17 octubre bogota barreras movilidad trabaj labelurl ; j : 1660. Sim : 0.23329397; No similar. 
 escuche audio vea video rueda prensa reunion juntabanrep viernes 29 junio 2018 labelurl  ; j : 1661. Sim : 0.22613679; No similar. 
 anifco necesita reforma legal regular flexibilidad nuevos desarrollos financieros enmarcan labelurl; j : 1662. Sim : 0.082996145; No similar. 
 anjulkas hola andres caso escalado area encargada fin agilizar proceso invit labelurl  ; j : 1663. Sim : 0.48590982; No similar. 
 legados vale pena conservar generacion tras generacion ensenale hijos importancia cuidarnnu labelur; j : 1664. Sim : 0.21251911; No similar. 
 msftcolombia encontramos bdoinnova amigos bcooccidente sesion mucha innovacion transformacio  ; j : 1665. Sim : 0.3076159; No similar. 
 ximenapiraneque sfcsupervisor hola ximena favor cuentanos caso via dm datos personales poder colabo; j : 1666. Sim : 0.58246285; Baja. 
 hola psjuanfer82 siguiente enlace podras descargar certificado nlabelurl  ; j : 1667. Sim : 0.47888833; No similar. 
 gerente juanjoseechavarria explica juntabanrep decidio viernes 26 octubre mantener labelurl  ; j : 1668. Sim : 0.21861336; No similar. 
 juanjoseechavarria gerente general banco republica invita colombianos celebrar 60 an labelurl  ; j : 1669. Sim : 0.20279254; No similar. 
 busca tienda reconocida recuerda fecha altamente comercial estafadores estan acecho  ; j : 1670. Sim : 0.22171289; No similar. 
 2005 2014 pais implementaron cinco reformas tributarias conozca borrador economia 104 labelurl  ; j : 1671. Sim : 0.16973576; No similar. 
 hola panchitagalindo reiteramos debes acercarte oficinas seguir proceso correspondiente saludos  ; j : 1672. Sim : 0.4389965; No similar. 
 finaliza reunion junta directiva bancorepublica mes junio siga directo transmision l labelurl  ; j : 1673. Sim : 0.3116787; No similar. 
 finaliza reunion junta directiva bancorepublica mes abril siga directo transmision l labelurl  ; j : 1674. Sim : 0.31740615; No similar. 
 hola torohalexander gustaria conocer motivo comentario saber podemos ayudarte nestormoralesc corfic; j : 1675. Sim : 0.37508923; No similar. 
 inicia participacion codirector joseantonioocampo conferencia retos proxima reforma tr labelurl  ; j : 1676. Sim : 0.19922799; No similar. 
 hola edugarcia28 ocho dias habiles puedes consultar saldo verificar nsaludos  ; j : 1677. Sim : 0.4563358; No similar. 
 txabito hola javier favor dejanos datos realizar reporte hacer seguimiento saludos  ; j : 1678. Sim : 0.54367524; Baja. 
 aprendamosmas programa automaticamente pagos olvidate filas afan pagar acordam labelurl  ; j : 1679. Sim : 0.36150017; No similar. 
 jennypedraza11 jenny ofrecemos disculpas envianos datos contacto dm enviar caso area encargada  ; j : 1680. Sim : 0.7406741; Media. 
 contamos tip puedas comprar regalos navidad endeudarte labelurl  ; j : 1681. Sim : 0.2362238; No similar. 
 hidalgodon sfcsupervisor hola gabriel dimos respuesta dm revisa bandeja entrada poder ayudate tema ; j : 1682. Sim : 0.4367532; No similar. 
 inicia 2da reunion ordinaria junta directiva banrep 2018 presencia miembros reitera labelurl  ; j : 1683. Sim : 0.07919481; No similar. 
 mariojimenez182 mario envianos datos contacto dm brindarte asesoria quedamos atentos  ; j : 1684. Sim : 0.6828737; Media. 
 hola bangelv siguiente enlace podras conocer opciones descargar certificado labelurl  ; j : 1685. Sim : 0.47254556; No similar. 
 josebelluccio hola jose queremos informarte puedes consultar ubicacion horarios toda red labelurl  ; j : 1686. Sim : 0.44828647; No similar. 
 hola rubenpe62 interesa conocer detalles caso puedes escribirnos via dm gracias cortesupremaj minju; j : 1687. Sim : 0.6135853; Baja. 
 18joseluis17 hola jose gracias escribirnos revisar caso area encargada envianos favor l labelurl  ; j : 1688. Sim : 0.6703218; Media. 
 juanjoseechavarria gerente bancorepublica inicia presentacion informesobreinflacion primer trimestr; j : 1689. Sim : 0.41247556; No similar. 
 ben cartagena adolfomeisel codirector bancorepublica inicia conferencia mas cien anos avances label; j : 1690. Sim : 0.33340463; No similar. 
 jparroyavec hola juan pablo permitenos ayudarte revisar caso area encargada escribenos favo labelur; j : 1691. Sim : 0.4984427; No similar. 
 lufortizv norma usura fija articulo 305 codigo penal banco republica colombia labelurl  ; j : 1692. Sim : 0.20852286; No similar. 
 quiere saber cuantos billet monedas circularon mes diciembre 2018 colombia consulte si labelurl  ; j : 1693. Sim : 0.28411403; No similar. 
 angelicazulita hola angelica podrias contar bancos comunicaste saludos  ; j : 1694. Sim : 0.47545555; No similar. 
 paolapalma diana poder colaborarte favor cuentanos caso envianos datos quedamos atentos  ; j : 1695. Sim : 0.60491204; Baja. 
 joindahunt cuenta aviso legal labelurl informa informacion econ labelurl  ; j : 1696. Sim : 0.35186043; No similar. 
 dejes ninguna noticia tome sorpresa conoce seguro cuota protegida desempleo aqui labelurl  ; j : 1697. Sim : 0.37196454; No similar. 
 juangalvis83 si piezas monetarias colombianas cumplen condiciones minimas cambiabilidad labelurl  ; j : 1698. Sim : 0.17011765; No similar. 
 tipfinanciero pensando casarte vivir pareja si respuesta si consideren herramientas f labelurl  ; j : 1699. Sim : 0.24671647; No similar. 
 kevinptztos kevin envianos numero contacto dm brindarte asesoria quedamos atentos  ; j : 1700. Sim : 0.6136867; Baja. 
 robertcancino97 hola robertcancino97 bienvenido canal digital si contamos parte labelurl  ; j : 1701. Sim : 0.41323686; No similar. 
 dianamarce1005 cuentanos dm caso poder ayudarte escalarlo quedamos atentos  ; j : 1702. Sim : 0.46748298; No similar. 
 garrincha25 hola david si quieres escribenos dm pasaremos area encargada saludos  ; j : 1703. Sim : 0.6055081; Baja. 
 asobancaria lanzo libro regulacion gestion riesgos financieros vision comparada labelurl  ; j : 1704. Sim : 0.42698303; No similar. 
 ray059 raimundo manejando caso dm respuesta notificaremos saludos  ; j : 1705. Sim : 0.4348622; No similar. 
 pipegomezsan hola felipe gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 1706. Sim : 0.67245466; Media. 
 slast23 hola bcooccidente podra ayudar manejamos temas transacciones directamente labelurl  ; j : 1707. Sim : 0.48000216; No similar. 
 manana conectese foro online perspectivas2018 corficolombiana despacito transmision vivo labelurl  ; j : 1708. Sim : 0.3179029; No similar. 
 agendese seminariosbanrepn16 mayo bogota determinantes rentabilidad bancaria paises eme labelurl  ; j : 1709. Sim : 0.3355783; No similar. 
 haroldsolis33 nestor vamos comunicar interno contigo poder colaborarte necesitamos datos  ; j : 1710. Sim : 0.4058591; No similar. 
 daniel7vivas daniel gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 1711. Sim : 0.63725805; Baja. 
 acceda presentacion doctor gerardohernandez retos economia colombiana siguiente vinculo labelurl  ; j : 1712. Sim : 0.3689481; No similar. 
 xebaxdj quedamos pendientes datos personales mensaje poder ayudarte saludos  ; j : 1713. Sim : 0.5109877; Baja. 
 casasnestor entendemos casasnestor si deseas podemos ayudarte radicar solicitud reci labelurl  ; j : 1714. Sim : 0.2529109; No similar. 
 hola paradajairo panchitagalindo gestionando solucion casos  ; j : 1715. Sim : 0.50741416; Baja. 
 invitamos escuchar audio ver video rueda prensa viernes 24 noviembre 2017 labelurl  ; j : 1716. Sim : 0.2657916; No similar. 
 hola seir14 puedes escribirnos via dm ayudarte operacion saludos  ; j : 1717. Sim : 0.535283; Baja. 
 pottakas hola invitamos escribas dm saludos  ; j : 1718. Sim : 0.5221557; Baja. 
 hola johanmontero seguro podras lograrlo si propones saludos  ; j : 1719. Sim : 0.38926885; No similar. 
 sabias seguro cuota protegida proteges credito caso atravesar ciertas adversidades labelurl  ; j : 1720. Sim : 0.22318117; No similar. 
 diegoamayav hola diegoamayav contamos kioskos puedes generar certificado manera gratu labelurl  ; j : 1721. Sim : 0.39355972; No similar. 
 nathiespitia entendemos nathiespitia si deseas ayudaremos consultar solicitud avan labelurl  ; j : 1722. Sim : 0.33843347; No similar. 
 nikolopez1979 hola nicolas revisar correctamente caso area encargada escribenos favor dm labelurl  ; j : 1723. Sim : 0.63923097; Baja. 
 vanessatl24 hola vanessis escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 1724. Sim : 0.66171235; Baja. 
 mauriciohiguita favor envianos datos dm poder ayudarte caso quedamos pendientes  ; j : 1725. Sim : 0.6346791; Baja. 
 ccnarvaez hola camilo cuentanos caso  ; j : 1726. Sim : 0.38325724; No similar. 
 sabemos impacto economia vida personal empresarial creamos bcooccidentemd canal espe labelurl  ; j : 1727. Sim : 0.21994084; No similar. 
 cuentanos preguntas gustavoyacaman ht eligetriunfar labelurl  ; j : 1728. Sim : 0.31478417; No similar. 
 jandeshoja buenos dias jaime cuentanos si pudiste realizar transaccion cajero electronico quedamos ; j : 1729. Sim : 0.5419189; Baja. 
 analistas mercado financiero pueden participar rueda prensa dara hoy finalizar reunio labelurl  ; j : 1730. Sim : 0.25486955; No similar. 
 afobregons hola andres agradecemos comentarios escalaremos area encargada fin mejorar servicio feli; j : 1731. Sim : 0.51784456; Baja. 
 hoy institucionalidad materia economica fuerte pais invitacion diversificar nuestr labelurl  ; j : 1732. Sim : 0.23951757; No similar. 
 llega consultaleamibo nuevo asistente virtual ayudara consultas financieras brindandote res labelur; j : 1733. Sim : 0.28235716; No similar. 
 alejocn9 hola alejandro acabamos responder dm quedamos atentos  ; j : 1734. Sim : 0.5254753; Baja. 
 fcohennessey hola francisco cuentanos detalles caso dm envianos datos contacto enviarlos area encar; j : 1735. Sim : 0.79762286; Media. 
 banrepeduca banca escolar banca central concurso ensayo corto estudiantes grados 10 labelurl  ; j : 1736. Sim : 0.047972757; No similar. 
 otorresc1 orlando permitenos ayudarte envianos dm ubicacion oficina demas detalles colaborarte qued; j : 1737. Sim : 0.6423051; Baja. 
 usofrenteobrero intransigencia patronal moda huelgaaviancanlabelurl labelurl  ; j : 1738. Sim : -0.017706066; No similar. 
 yvanessm hola vanessa inconveniente bancos quedamos atentos  ; j : 1739. Sim : 0.45928434; No similar. 
 conozca labelurl palabras pronunciadas ameisel codirector bancorepublica labelurl  ; j : 1740. Sim : 0.2731464; No similar. 
 frasedeldia mucha gente ideas solo pocos deciden llevarlas cabo hoy manana nolan brsuchell  ; j : 1741. Sim : 0.16926731; No similar. 
 gabrielss115 gusto nelson atentos resolver inquietudes  ; j : 1742. Sim : 0.21731915; No similar. 
 presentacion reporte estabilidad financiera danielesosorio explica corte 2017 establecim labelurl  ; j : 1743. Sim : 0.20757896; No similar. 
 mateodelrio hola mateo envianos solicitud dm colaborarte quedamos atentos  ; j : 1744. Sim : 0.6953609; Media. 
 conocer contexto situacion encuentra cliente clave innovar lapuertaalcambio  ; j : 1745. Sim : 0.26080802; No similar. 
 hoy encontramos medellin foro perspectivas economicas portafolioco camaramedellin porve labelurl  ; j : 1746. Sim : 0.163359; No similar. 
 andreamayorrest andrea permitenos ayudarte envianos caso datos contacto dm quedamos atentos  ; j : 1747. Sim : 0.6537601; Baja. 
 albertofrbs hola alberto gracias escribirnos revisar caso area encargada amplianos favo labelurl  ; j : 1748. Sim : 0.63328546; Baja. 
 ivanlombana ivan enviamos dm respecto caso saludos  ; j : 1749. Sim : 0.6072608; Baja. 
 audio video rueda prensa reunion juntabanrep viernes 22 marzo 2019 labelurl  ; j : 1750. Sim : 0.2572544; No similar. 
 creoenmi momento jarlinsonpantan cuenta acerca deseo hambre crecimiento llevo conv labelurl  ; j : 1751. Sim : 0.26893708; No similar. 
 erimarcor hola erica escalamos nuevamente caso area encargada saludos  ; j : 1752. Sim : 0.5567791; Baja. 
 paupimiento hola mensaje dejanos caso datos escalarlo saludos  ; j : 1753. Sim : 0.5013257; Baja. 
 civavior hola vane permitenos ayudarte escribenos dm detalles caso revisarlo area encargada quedamo; j : 1754. Sim : 0.6920265; Media. 
 revistadinero inversion finca raiz invertir  ; j : 1755. Sim : 0.23584926; No similar. 
 revistadinero bancorepublica acercado empresas bitcoin acercado empresas blockchain labelurl  ; j : 1756. Sim : 0.2547174; No similar. 
 andrestenza usted puede acceder libro medio siguiente vinculo labelurl  ; j : 1757. Sim : 0.25428984; No similar. 
 banrepeduca institucion educativa escuela normal superior san carlos union narino logro segundo lu ; j : 1758. Sim : 0.09521566; No similar. 
 bel ensayo banca nacional desarrollo colombia explora cinco areas accion cuales bnd deben labelurl ; j : 1759. Sim : 0.19237116; No similar. 
 coleteach hola consuelo favor cuentanos caso dm colaborarte quedamos atentos  ; j : 1760. Sim : 0.60823596; Baja. 
 jairoqra buenas tardes jairo envianos numero contacto dm enviar caso area encargada quedamos atento; j : 1761. Sim : 0.68212694; Media. 
 conozca conclusiones xxxii reunion presidentes bancos centrales america sur labelurl  ; j : 1762. Sim : 0.32140142; No similar. 
 yanethwaldman porquesera suenan moto si sacando pagando bancosaval entras participar bmw labelurl  ; j : 1763. Sim : 0.22232956; No similar. 
 hoy partir 1200 m gerente bancorepublica juanjoseechavarria presentara informe inflaci labelurl  ; j : 1764. Sim : 0.40656862; No similar. 
 badolfomeisel senala pobreza santa marta estragos bien explica periodo labelurl  ; j : 1765. Sim : 0.17336065; No similar. 
 epitafiuz envianos datos dm contactarte  ; j : 1766. Sim : 0.61901194; Baja. 
 elsemblante celso gracias escribirnos favor envianos caso datos contacto dm gestionarlo area encarg; j : 1767. Sim : 0.7669071; Media. 
 sinforosomutis1 pensionsalario ivanduque colpensiones fondosdepension hola sinforosa favor comunica; j : 1768. Sim : 0.35061008; No similar. 
 donconchito diego esperamos puedas atender cita director oficina cabrera marlon velez evaluar caso ; j : 1769. Sim : 0.40239483; No similar. 
 jfcolombia uniteunionire steelworkersca reunen junta directiva usofrenteobrero inter labelurl  ; j : 1770. Sim : 0.1535281; No similar. 
 edinsonhernn1 iebancodebogota bancorepublica hola edinsonhernn1 gracias escribirnos contamos pued l; j : 1771. Sim : 0.40981635; No similar. 
 gerente juanjoseechavarria explica juntabanrep decidio viernes 28 septiembre mantener labelurl  ; j : 1772. Sim : 0.19436732; No similar. 
 linarivera sicsuper hola linarivera gracias escribirnos contamos gestionando consul labelurl  ; j : 1773. Sim : 0.47097975; No similar. 
 finaliza participacion codirector juanpablozarate vi congresoasofiduciarias conozca prese labelurl ; j : 1774. Sim : 0.20426613; No similar. 
 invitamos escuchar audio ver video rueda prensa viernes 27 octubre 2017 labelurl  ; j : 1775. Sim : 0.2519288; No similar. 
 nadiemeconoce valdedrama lawneira hola recuerda participar deben ser personajes reales saludos  ; j : 1776. Sim : 0.2552504; No similar. 
 area investigaciones economicas sigue conferencias pais hoy bucaramanga labelurl  ; j : 1777. Sim : 0.32447466; No similar. 
 tipempresarial hazle seguimiento plan concedeles libertad trabajadores sustenten cambios necesarios; j : 1778. Sim : 0.25452143; No similar. 
 thiiago0823 hola santiago atendimos requerimiento dm saludos  ; j : 1779. Sim : 0.48925143; No similar. 
 importante tener plan ahorro podamos planificar vacaciones decepcionarnos labelurl  ; j : 1780. Sim : 0.15516393; No similar. 
 tener plan ahorro podamos planificar vacaciones decepcionarnos importante labelurl  ; j : 1781. Sim : 0.15516394; No similar. 
 claudiasasasa eltiempo portafolioco hola claudia puedes verlo nuevo siguiente enlace  ; j : 1782. Sim : 0.31861153; No similar. 
 andresw14 buen dia puedes ingresar siguiente enlace conozcas oficinas horarios disponibles c labelu; j : 1783. Sim : 0.44009405; No similar. 
