Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos detalles escribirnos directo ayudarte ocurrido dm numero informacion 
 carlsua carlos favor envianos datos dm nombre completo cedula telefono comunicarnos contigo buen di; j : 1. Sim : 0.74036735; Media. 
 betwinntter hola betwinntter gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 2242. Sim : 0.7179325; Media. 
 marcelavalak hola marcelavalak gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 2243. Sim : 0.6981941; Media. 
 carolopezme hola carolopezme gracias escribirnos cuentanos favor mas detalles ocurrido men labelurl; j : 2244. Sim : 0.694411; Media. 
 rondulian hola rondulian gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 2245. Sim : 0.7585183; Media. 
 aquintero10 hola aquintero10 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 2246. Sim : 0.74247414; Media. 
 arleyfdo hola arleyfdo gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelurl; j : 2247. Sim : 0.7649753; Media. 
 rgarcias08 hola rgarcias08 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 2248. Sim : 0.79135525; Media. 
 ivalespa30 hola ivalespa30 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 2249. Sim : 0.783428; Media. 
 manubeal hola manubeal gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelurl; j : 2250. Sim : 0.77975816; Media. 
 marielalyons hola marielalyons gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 2251. Sim : 0.7399931; Media. 
 hola holaguaapa lamentamos molestias podemos ayudarte  ; j : 2252. Sim : 0.43368712; No similar. 
 tellojosee hola tellojosee gracias escribirnos cuentanos favor mas detalles mensaje directo labelur; j : 2253. Sim : 0.80518615; Media. 
 catacorreal hola catacorreal gracias escribirnos cuentanos favor mas detalles mensaje directo label; j : 2254. Sim : 0.81409264; Media. 
 krodriguezmo hola krodriguezmo gracias escribirnos cuentanos favor mas detalles mensaje directo lab; j : 2255. Sim : 0.7951639; Media. 
 juankmvz hola juankmvz bienvenido canal digital validar cuentas favor escribe labelurl  ; j : 2256. Sim : 0.52715874; Baja. 
 lauvillamizar hola lauvillamizar queremos ayudarte cuentanos mas detalles sucedido mensaje directo ; j : 2257. Sim : 0.73789704; Media. 
 ronaldcastao hola ronaldcastao queremos ayudarte cuentanos mas detalles sucedido mensaje directo la; j : 2258. Sim : 0.79497665; Media. 
 alfonsomorpal hola alfonsomorpal queremos ayudarte cuentanos mas detalles sucedido mensaje directo ; j : 2259. Sim : 0.71317923; Media. 
 mariajaimesb hola mariajaimesb gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 2260. Sim : 0.7236476; Media. 
 mandarinita hola mandarinita gracias escribirnos cuentanos favor mas detalles ocurrido men labelurl; j : 2261. Sim : 0.6900906; Media. 
 oscarevivasa sfcsupervisor hola oscar quedamos atentos amplies informacion dm poder revisar caso sa; j : 2262. Sim : 0.63638383; Baja. 
 mariajaimesb credibanco hola mariajaimesb gracias escribirnos cuentanos favor mas detalles oc label; j : 2263. Sim : 0.69443303; Media. 
 ktycastellanos favor compartenos numero cedula mensaje directo revisaremos juntos caso quedamo labe; j : 2264. Sim : 0.64159465; Baja. 
 paolitavr hola paolitavr gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 2265. Sim : 0.76767176; Media. 
 donjuanvet hola donjuanvet gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 2266. Sim : 0.748521; Media. 
 adolfobayona hola adolfobayona gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 2267. Sim : 0.7560914; Media. 
 isaalvarez04 hola isaalvarez04 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 2268. Sim : 0.6995219; Media. 
 cmauricio1978 hola cmauricio1978 queremos ayudarte cuentanos mas detalles sucedido mensaje directo ; j : 2269. Sim : 0.73453724; Media. 
 haroldking7 hola puedes escribirnos via dm  ; j : 2270. Sim : 0.5937431; Baja. 
 willytopaez william atentos escribas dm poderte colaborar quedamos atentos  ; j : 2271. Sim : 0.56069565; Baja. 
 lideres union europea concedieron primera ministra britanica theresa may extension do sema labelurl; j : 2272. Sim : 0.24460758; No similar. 
 fabiandelgadop hola fabiandelgadop agradecemos opinion ayudas mejorar servicio favor ind labelurl  ; j : 2273. Sim : 0.5351882; Baja. 
 hola dizqueperfecta podemos ayudarte mejorar experiencia  ; j : 2274. Sim : 0.40327296; No similar. 
 andressgomezl hola andres revisar caso area encargada escribenos favor dm alli soli labelurl  ; j : 2275. Sim : 0.5805049; Baja. 
 dia hoy primera ministra britanica reunira lider oposicion laborista jeremy corbyn labelurl  ; j : 2276. Sim : 0.2710179; No similar. 
 aosorio2012 hola alexander gracias ponerte contacto podemos ayudar tramite realizando  ; j : 2277. Sim : 0.58318394; Baja. 
 hola karymuco cuentanos mas caso poder ayudarte  ; j : 2278. Sim : 0.5795752; Baja. 
 jolvisa asobancaria sicsuper hola jolvisa agradecemos opinion ayudas mejorar servicio labelurl  ; j : 2279. Sim : 0.42329204; No similar. 
 ajuliansh olvides enviarnos cedula dm  ; j : 2280. Sim : 0.50358915; Baja. 
 christiandalos hola christiandalos favor cuentanos mas detalles mensaje directo junto numero c labe; j : 2281. Sim : 0.70843244; Media. 
 hola dannyduranv comunicamos contigo mensaje directo  ; j : 2282. Sim : 0.5989141; Baja. 
 ginabirodriguez hola ginabirodriguez queremos ayudarte compartenos mensaje directo tipo producto la; j : 2283. Sim : 0.5277874; Baja. 
 cree asiste jbiebercolombia participando carpoolbelieber labelurl  ; j : 2284. Sim : 0.17315778; No similar. 
 soreygarcia hola mensaje cuentanos ocurrido saludos  ; j : 2285. Sim : 0.65369385; Baja. 
 karimegcarrillo wradiocolombia sfcsupervisor alegra saludarte karimegcarrillo envianos mensaje dire; j : 2286. Sim : 0.4789545; No similar. 
 solidopole hola solidopole gracias escribirnos cuentanos favor mas detalles solicitud mensaj labelu; j : 2287. Sim : 0.7271769; Media. 
 bryanbermu hola bryanbermu gracias escribirnos cuentanos favor mas detalles solicitud mensaj labelu; j : 2288. Sim : 0.6926221; Media. 
 germen70 hola german comunicaremos interno contigo  ; j : 2289. Sim : 0.46005505; No similar. 
 diegopecas sfcsupervisor hola diego banco perteneces saludos  ; j : 2290. Sim : 0.39924538; No similar. 
 musictrendscol estendencia hoy hace 13 anos estrenaba whatever people say i be thats what im not ar; j : 2291. Sim : 0.2660091; No similar. 
 elchynoo hola francisco cuentanos favor si solucionaste inconveniente si escribenos favor dm quedam; j : 2292. Sim : 0.62030476; Baja. 
 gusscaballero hola gusscaballero lamentamos molestias favor compartenos consulta mensaje direct lab; j : 2293. Sim : 0.5386251; Baja. 
 soraya1003 comunicamos mensaje directo contigo  ; j : 2294. Sim : 0.59732217; Baja. 
 hola jaberdugo251821 respondimos mensaje saludos sfcsupervisor  ; j : 2295. Sim : 0.58932; Baja. 
 inttruso ernestomaciast juanmansantos mauriciocard inttruso criptomonedas estan reguladas respaldad; j : 2296. Sim : -0.1400557; No similar. 
 rodmanesr sfcsupervisor hola rodmanesr gracias escribirnos cuentanos favor mas detalles ocurrid lab; j : 2297. Sim : 0.70377624; Media. 
 elfotis hola elfotis alegra saludarte amplianos favor informacion consulta mensaje d labelurl  ; j : 2298. Sim : 0.605199; Baja. 
 alejoescribe hola alejandro respondimos dm saludos  ; j : 2299. Sim : 0.50264525; Baja. 
 pcerheguma hola er amplianos favor detalles ocurrido mensaje interno revisar caso labelurl  ; j : 2300. Sim : 0.63601214; Baja. 
 purposetourcolombia acompana justin bieber concierto participando boleta doble platino labelurl  ; j : 2301. Sim : 0.40541723; No similar. 
 caroquim sfcsupervisor hola caroquim gracias escribirnos cuentanos favor mas detalles ocurrido labe; j : 2302. Sim : 0.7205546; Media. 
 joaopenagos sfcsupervisor super hola joaopenagos gracias escribirnos favor cuentanos mas detalles l; j : 2303. Sim : 0.6879308; Media. 
 yele94 cuentanos cajeros presentando inconveniente  ; j : 2304. Sim : 0.40178606; No similar. 
 andreskmelo hola andres cuentanos ocurrido mensaje hacer reporte saludos  ; j : 2305. Sim : 0.6744373; Media. 
 hola sobes8 escribimos mensaje directo consulta  ; j : 2306. Sim : 0.65225506; Baja. 
 gilbercorrales lamentamos molestias favor confirmanos mensaje directo si aun persiste falla r label; j : 2307. Sim : 0.4931319; No similar. 
 diafeb hola cuentanos mas ocurrido hacer reporte saludos  ; j : 2308. Sim : 0.59490114; Baja. 
 festereopicnic fep2017 nbancosaval sponsor oficialnnmas informacion labelurl labelurl  ; j : 2309. Sim : 0.3528063; No similar. 
 jlcm69 vamos hacer siguiente cuentanos detalles caso traves inbox tan pronto reciba labelurl  ; j : 2310. Sim : 0.6891259; Media. 
 anjasaro hola anjasaro alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 2311. Sim : 0.6589512; Baja. 
 deysilu hola deisy recibimos caso facebook area encargada trabajando pronto comu labelurl  ; j : 2312. Sim : 0.5542942; Baja. 
 roquesanteira sfcsupervisor hola roquesanteira gusto saludarte cuentanos favor mas detalles mensaj ; j : 2313. Sim : 0.644765; Baja. 
 missfonblack hola missfonblack favor indicanos consulta mensaje directo poder asesorarte labelurl  ; j : 2314. Sim : 0.631071; Baja. 
 runningsportsco miguel amador porveniroficial corono tricampeon 12k clubbodytech bogota detalles aq; j : 2315. Sim : 0.3534658; No similar. 
 hola panchitagalindo correo enviado informacion casonfeliz tarde  ; j : 2316. Sim : 0.5426949; Baja. 
 cachanquillero hola cachanquillero gracias escribirnos cuentanos favor mensaje directo tipo labelur; j : 2317. Sim : 0.73563874; Media. 
 defensalegal200 personeriacali riesgocali hola defensalegal200 alegra saludarte cuentanos mas detal; j : 2318. Sim : 0.48140126; No similar. 
 gilbertsaari buenas tardes gilbert cuentanos mensaje privado inconveniente saludos  ; j : 2319. Sim : 0.49087963; No similar. 
 jangel87 hola johnny favor envianos datos mensaje hacer reporte gracias escribirnos  ; j : 2320. Sim : 0.7926296; Media. 
 adrianagomezn hola adrianagomezn disculpa molestias comentanos mensaje directo ocurrido junto label; j : 2321. Sim : 0.5200717; Baja. 
 carlospmlaw hola carlospmlaw lamentamos molestias comentanos mensaje directo ocurrido junto labelur; j : 2322. Sim : 0.53295684; Baja. 
 juanse91 clarocolombia claroteayuda hola juanse91 alegra saludarte amplianos favor informacion labe; j : 2323. Sim : 0.53440326; Baja. 
 martik hola martik gracias escribirnos indicanos mensaje directo numero cedula fecha l labelurl  ; j : 2324. Sim : 0.68550247; Media. 
 paolamonsalvea paolamonsalvea siguenos poder enviarte in mensaje interno puedas regalar datos  ; j : 2325. Sim : 0.4760878; No similar. 
 milis8612 hola milis8612 alegra saludarte queremos saber mas detalles poder ayudarte escribenos lab; j : 2326. Sim : 0.58712655; Baja. 
 3ksteve hola 3ksteve gracias escribirnos consultar solicitud favor indicanos labelurl  ; j : 2327. Sim : 0.57601637; Baja. 
 javiercastaeda hola javiercastaeda gracias escribirnos cuentanos favor mas detalles ocurrido labelu; j : 2328. Sim : 0.7312252; Media. 
 andersonlds89 hola andersonlds89 gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2329. Sim : 0.73461145; Media. 
 alejasequeja superfinanciera hola alejasequeja gracias escribirnos cuentanos favor mas detalles lab; j : 2330. Sim : 0.6575493; Baja. 
 mariaccastrom hola mariaccastrom gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2331. Sim : 0.6994049; Media. 
 mariodanielgc sfcsupervisor hola mariodanielgc gracias escribirnos cuentanos favor mas detalles lab; j : 2332. Sim : 0.68706936; Media. 
 annmary02 hola ana comunicaremos interno contigo  ; j : 2333. Sim : 0.5205066; Baja. 
 arkpao hola arkpao alegra saludarte queremos conocer mas detalles consulta ayudarte resolver labelu; j : 2334. Sim : 0.6413216; Baja. 
 danielochoaf hola danielochoaf lamentamos molestias compartenos mensaje directo detalles labelurl  ; j : 2335. Sim : 0.5646944; Baja. 
 isafernanda animate escribirnos interno ayudaremos caso vienes mencionando  ; j : 2336. Sim : 0.46472406; No similar. 
 pereirakarina2 hola pereirakarina2 lamentamos molestias compartenos mensaje directo detalles i labe; j : 2337. Sim : 0.5997725; Baja. 
 alejocantor hola alejocantor alegra saludarte amplianos favor informacion ocurrido m labelurl  ; j : 2338. Sim : 0.60082424; Baja. 
 miguelalejopaez colcobcolombia sfcsupervisor hola miguelalejopaez queremos ayudarte favor comparten; j : 2339. Sim : 0.40106297; No similar. 
 juancconsuegra hola juancconsuegra lamentamos molestias compartenos mensaje directo detalles i labe; j : 2340. Sim : 0.5441262; Baja. 
 mariogpalomino hola mariogpalomino lamentamos molestias compartenos mensaje directo detalles i labe; j : 2341. Sim : 0.6119914; Baja. 
 carlosesmeral hola carlosesmeral lamentamos molestias compartenos mensaje directo detalles i labelu; j : 2342. Sim : 0.5864941; Baja. 
 hola soloalimentos1 lamentamos molestias numero telefonico comunicando podemos ayudar  ; j : 2343. Sim : 0.59766865; Baja. 
 shiripova hola shiripova lamentamos escribes cuentanos favor mas detalles ocurrido labelurl  ; j : 2344. Sim : 0.70669013; Media. 
 alexgonzalezf hola alexgonzalezf gracias escribirnos cuentanos favor mas detalles ocurrido labelurl; j : 2345. Sim : 0.7162472; Media. 
 alfonsoeljach hola alfonsoeljach gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2346. Sim : 0.68565357; Media. 
 juanitacatano sfcsupervisor hola juanitacatano gracias escribirnos cuentanos favor mas detalles l l; j : 2347. Sim : 0.65673715; Baja. 
 gustavovelascoh hola gustavovelascoh gracias escribirnos cuentanos favor mas detalles ocurrido p la; j : 2348. Sim : 0.7232765; Media. 
 kathecalderono hola kathecalderono gracias escribirnos cuentanos favor mas detalles ocurrido labelu; j : 2349. Sim : 0.70591193; Media. 
 frijolescrush hola frijolescrush gracias escribirnos cuentanos favor mas detalles ocurrido labelurl; j : 2350. Sim : 0.72057086; Media. 
 debatetodelar hola debatetodelar gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2351. Sim : 0.7192573; Media. 
 alexzapateiro hola alexzapateiro gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2352. Sim : 0.80621654; Media. 
 alejoquinonez hola alejoquinonez gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2353. Sim : 0.73632133; Media. 
 mateopinzonj philcoutinho buenas fotos sabemos recuerda puedes seguir participando labelurl  ; j : 2354. Sim : 0.32737657; No similar. 
 danielcocinero hola daniel lamentamos inconveniente presentas favor escribenos mensaje int labelurl; j : 2355. Sim : 0.67947966; Media. 
 donjonathanpaz sfcsupervisor sicresponde hola jonathan tramite deseas realizar  ; j : 2356. Sim : 0.4606866; No similar. 
 dango1987 hola dango1987 lamentamos escribes cuentanos favor mas detalles ocurrido labelurl  ; j : 2357. Sim : 0.6179326; Baja. 
 jorlandohdez hola jorlandohdez gracias escribirnos cuentanos favor mas detalles ocurrido labelurl  ; j : 2358. Sim : 0.6699654; Baja. 
 ivanturizop hola ivanturizop alegra saludarte queremos conocer mas detalles consulta ayudarte label; j : 2359. Sim : 0.5930226; Baja. 
 naganicol lawneira buen doble recuerda puedes participar mas vez sube mas fotos do labelurl  ; j : 2360. Sim : 0.38216335; No similar. 
 mateusjuliana hola mateusjuliana gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2361. Sim : 0.7266991; Media. 
 valetatazapata hola valetatazapata gracias escribirnos cuentanos favor mas detalles ocurrido p labe; j : 2362. Sim : 0.74102926; Media. 
 meliprimiciero hola meliprimiciero gracias escribirnos lamentamos inconvenientes ocasionados cuenta; j : 2363. Sim : 0.5883086; Baja. 
 juanpmoraless hola juan favor cuentanos inconveniente banco quedamos atentos  ; j : 2364. Sim : 0.5622363; Baja. 
 karocaldas hola caro cuentanos mas caso mensaje directo poder ayudarte  ; j : 2365. Sim : 0.716085; Media. 
 cesarflechas hola cesarflechas gracias escribirnos cuentanos favor traves mensaje directo labelurl ; j : 2366. Sim : 0.7928003; Media. 
 danimendeze gorillaz buenas fotos sabemos recuerda puedes seguir participando mas labelurl  ; j : 2367. Sim : 0.41520882; No similar. 
 luchovar653 disculpa inconvenientes comentanos mensaje directo ocurrido junto numero labelurl  ; j : 2368. Sim : 0.5944386; Baja. 
 bitterestmane queremos ayudarte mencionas cuentanos detalles ocurrido exp labelurl  ; j : 2369. Sim : 0.61317706; Baja. 
 mariapaulacq hola maria podemos colaborar si quieres comentanos interno alli podremos colab labelur; j : 2370. Sim : 0.4308886; No similar. 
 vanevsagre alegra saludarte vanevsagre envianos mensaje directo numero cedula podremos reso labelur; j : 2371. Sim : 0.6269304; Baja. 
 jairomon hola jairomon lamentamos molestias validar cuentas favor escribenos labelurl  ; j : 2372. Sim : 0.47069752; No similar. 
 mrwincol camilosilvaj grafico 54 siguiente vinculo labelurl obtendra informacion l labelurl  ; j : 2373. Sim : 0.5428922; Baja. 
