Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.122829735; No similar. 
 tatyanaherreram tuitbdb hola cuentanos favor problema presentando labelurl  ; j : 2880. Sim : 0.53259933; Baja. 
 hola gabrielss115 traves mensaje directo responderemos consulta  ; j : 2881. Sim : 0.6904992; Media. 
 luiseopus hola luis enviamos mensaje dm saludos  ; j : 2882. Sim : 0.47586998; No similar. 
 hola alvarogonzalezu lamentamos molestias pronto daremos respuesta  ; j : 2883. Sim : 0.49139544; No similar. 
 ospenu dado respuesta revisa bandeja entrada  ; j : 2884. Sim : 0.1980867; No similar. 
 cogomezadarme hola co respondimos dm quedamos atentos  ; j : 2885. Sim : 0.4215094; No similar. 
 camilaro963 hola camila aplicaciones inconveniente quedamos atentos  ; j : 2886. Sim : 0.51618207; Baja. 
 sabrinitagp hola favor cuentanos inconveniente buen dia  ; j : 2887. Sim : 0.5704521; Baja. 
 alaire informesobreinflacion juanjoseechavarria envie preguntas preguntelealgerentebanrepgo labelur; j : 2888. Sim : 0.29238307; No similar. 
 hola cilomeca comunicado contigo via mensaje directo  ; j : 2889. Sim : 0.65425897; Baja. 
 conozca presentacion realizada ameisel siguiente vinculo labelurl  ; j : 2890. Sim : 0.44808292; No similar. 
 marioherobr hola marioherobr gracias escribirnos efectivamente pagina evento labelurl  ; j : 2891. Sim : 0.4581953; No similar. 
 wardealer buen dia cuentanos podemos asesorarte  ; j : 2892. Sim : 0.5029278; Baja. 
 diafeb hola cuentanos mas ocurrido hacer reporte saludos  ; j : 2893. Sim : 0.5516846; Baja. 
 labisiesta gracias palabras paula feliz dia  ; j : 2894. Sim : 0.43822291; No similar. 
 lizdubu hola lizeth gracias escribirnos escribenos favor dm entender exactamente ocurre labelurl  ; j : 2895. Sim : 0.5979005; Baja. 
 conozca presentacion jaocampo realizada evento adicomexm labelurl  ; j : 2896. Sim : 0.31637803; No similar. 
 daviddep77 hola david puede tardar 1 3 dias habiles  ; j : 2897. Sim : 0.3211982; No similar. 
 damonorozcoa hola damon servicio prioridad complace experiencia labelurl  ; j : 2898. Sim : 0.40758908; No similar. 
 finaliza presentacion informesobreinflacion fceunal conozca presentacion labelurl  ; j : 2899. Sim : 0.34570888; No similar. 
 alaire transmision rueda prensa jdbr labelurl comunicado labelurl  ; j : 2900. Sim : 0.27758026; No similar. 
 hola omargamboa casae obsequio envianos dm datos labelurl  ; j : 2901. Sim : 0.5252594; Baja. 
 evento bancorepublica diancolombia vealo canal stream labelurl labelurl  ; j : 2902. Sim : 0.25797573; No similar. 
 consulte presentacion realizada jaocampo simposiomercadocapitales asobancaria labelurl  ; j : 2903. Sim : 0.38855147; No similar. 
 participaron dieron todopormamabdb gracias reconocer importante labelurl  ; j : 2904. Sim : 0.31009874; No similar. 
 paolabordadiaz gracias permitirnos servirte excelente dia  ; j : 2905. Sim : 0.31312692; No similar. 
 conozca presentacion realizada ameisel codirector bancorepublica labelurl  ; j : 2906. Sim : 0.28027195; No similar. 
 hola azucarero16 esperamos mensaje atender consulta saludos  ; j : 2907. Sim : 0.55507267; Baja. 
 hola gatomansoskull solicitud curso dentro daremos respuesta  ; j : 2908. Sim : 0.4032632; No similar. 
 alvarogonzalezu eltiempo hola alvaro comunicaremos contigo interno  ; j : 2909. Sim : 0.4689555; No similar. 
 entendemos chavespaz esperamos sucursales feliz dia  ; j : 2910. Sim : 0.35580704; No similar. 
 leyendas punk rock badreligion umd estereopicnic labelurl labelurl  ; j : 2911. Sim : 0.066624746; No similar. 
 ekatephna792 productos cuales recibiras informacion solicitada  ; j : 2912. Sim : 0.3166545; No similar. 
 joseantonioocampo codirector bancorepublica inicia presentacion conferencia labelurl  ; j : 2913. Sim : 0.20585062; No similar. 
 inicia presentacion reporte estabilidad financiera estabilidadfinanciera cargo juan jose echavarria; j : 2914. Sim : 0.36555615; No similar. 
 conozca compromisos adquiridos hoy evento casagrandecaribe labelurl labelurl  ; j : 2915. Sim : 0.16090524; No similar. 
 hola queva claro si esperamos mensaje nsaludos  ; j : 2916. Sim : 0.5043886; Baja. 
 conozca comunicado prensa informeinflacion realizado hoy labelurl  ; j : 2917. Sim : 0.27074298; No similar. 
 untuitdecente hola untuitdecente tambien alegra saludarte cuentanos consulta mensaje directo podre ; j : 2918. Sim : 0.624742; Baja. 
 rogercaputo eltiempo criptomonedas cuales riesgos enterese labelurl  ; j : 2919. Sim : 0.2236666; No similar. 
 evento bucaramanga hoy asista seminariodeeconomia 9 presentado rafael isidro parrapena entrada libr; j : 2920. Sim : 0.28666252; No similar. 
 juanc80 lafm hola juanc80 comunicaremos interno contigo  ; j : 2921. Sim : 0.2749258; No similar. 
 rubenpe62 mintrabajocol ssociedades supersalud hola ruben gustaria conocer detalle caso puedes escr; j : 2922. Sim : 0.61314964; Baja. 
 dnevita hola nevz gracias comentarios positivos seguiremos trabajando mejorar experiencia feliz tar; j : 2923. Sim : 0.5761305; Baja. 
 juandamont tuboletanews juan permitenos ayudarte envianos caso datos contacto dm colaborarte quedam; j : 2924. Sim : 0.6230103; Baja. 
 migue142 asobancaria sicsuper hola migue142 gestionamos consulta mensaje directo feliz tarde  ; j : 2925. Sim : 0.45524; No similar. 
 b3rmud3z2 hola bermudez ayudarte solicitud escribenos favor mensaje interno alli solic labelurl  ; j : 2926. Sim : 0.61246055; Baja. 
 olgacaro sfcsupervisor hola olga permitenos ayudarte indicanos si lograste comunicarte si escribeno; j : 2927. Sim : 0.34789565; No similar. 
 marfantastica hola maria estefany puedes validar informacion traves pagina credibanco labelurl  ; j : 2928. Sim : 0.47250506; No similar. 
 hola alvarogonzalezu comunicaremos contigo mensaje directo  ; j : 2929. Sim : 0.6839875; Media. 
 hola dannyduranv comunicamos contigo mensaje directo  ; j : 2930. Sim : 0.59066254; Baja. 
 soraya1003 comunicamos mensaje directo contigo  ; j : 2931. Sim : 0.59893346; Baja. 
 germen70 hola german comunicaremos interno contigo  ; j : 2932. Sim : 0.44071937; No similar. 
 germen70 german comunicando interno contigo  ; j : 2933. Sim : 0.33053446; No similar. 
 suareznpatricia sfcsupervisor comunicamos interno contigo  ; j : 2934. Sim : 0.35984325; No similar. 
 hola davidcnice cuentanos mas caso mensaje directo  ; j : 2935. Sim : 0.7236502; Media. 
 darkhmet sfcsupervisor gusto dave servirte  ; j : 2936. Sim : 0.35943007; No similar. 
 hola karymuco cuentanos mas caso poder ayudarte  ; j : 2937. Sim : 0.5928046; Baja. 
 pcerheguma hola er respondimos quedamos atentos  ; j : 2938. Sim : 0.3950285; No similar. 
 cristianocho cristian comunicaremos contigo interno  ; j : 2939. Sim : 0.4419528; No similar. 
 juankortiz80 juan comunicaremos contigo interno  ; j : 2940. Sim : 0.37873504; No similar. 
 hola danileguizamons queremos conocer motivo comentario  ; j : 2941. Sim : 0.53024524; Baja. 
 hola holaguaapa lamentamos molestias podemos ayudarte  ; j : 2942. Sim : 0.42236096; No similar. 
 soreygarcia hola mensaje cuentanos ocurrido saludos  ; j : 2943. Sim : 0.67386013; Media. 
 davidgarzongarc enviado informacion mensaje directo  ; j : 2944. Sim : 0.5590449; Baja. 
 hola jaberdugo251821 respondimos mensaje saludos sfcsupervisor  ; j : 2945. Sim : 0.5676712; Baja. 
 donconchito hola diego cuentanos fallas refieres  ; j : 2946. Sim : 0.45719963; No similar. 
 hola doctoamigo gustaria conocer motivo comentario  ; j : 2947. Sim : 0.51080215; Baja. 
 hola dizqueperfecta podemos ayudarte mejorar experiencia  ; j : 2948. Sim : 0.4149592; No similar. 
 earguello20 hola javier gracias escribirnos respondiendo consulta mensaje directo feliz tarde  ; j : 2949. Sim : 0.73686457; Media. 
 hola sobes8 escribimos mensaje directo consulta  ; j : 2950. Sim : 0.63911057; Baja. 
 alejoescribe hola alejandro respondimos dm saludos  ; j : 2951. Sim : 0.4173187; No similar. 
 hola undaniel muchas gracias buenos deseos  ; j : 2952. Sim : 0.4495981; No similar. 
 laviaocho hola octavia cuentanos sucedio saludos  ; j : 2953. Sim : 0.3989816; No similar. 
 joseromero26 hola jose respondimos dm saludos  ; j : 2954. Sim : 0.44991592; No similar. 
 falsestreet pronto sabras legendario evento  ; j : 2955. Sim : 0.13542432; No similar. 
 b3rmud3z2 hola bermudez amplianos favor informacion acerca ocurrido dm alli solicitaremos labelurl ; j : 2956. Sim : 0.58145463; Baja. 
 haroldking7 hola puedes escribirnos via dm  ; j : 2957. Sim : 0.54639536; Baja. 
 acceda presentacion realizada juanjoseechavarria innovationday labelurl  ; j : 2958. Sim : 0.3076848; No similar. 
 nidiagarcia jefe educacion economica financiera bancorepublica instalo curso avanzado economia labe; j : 2959. Sim : 0.18920092; No similar. 
 annmary02 hola ana comunicaremos interno contigo  ; j : 2960. Sim : 0.50155807; Baja. 
 martinistayan caso comunicate 018000518000 saludos  ; j : 2961. Sim : 0.43410563; No similar. 
 conozca presentacion jaocampo realizada foroejecutivo labelurl  ; j : 2962. Sim : 0.306123; No similar. 
 sabemos coro va encantar hitsdelolvido labelurl  ; j : 2963. Sim : 0.20473072; No similar. 
 sergioirock alegra saludarte sergioirock envianos mensaje directo numero cedula podremos rev labelu; j : 2964. Sim : 0.5742561; Baja. 
 suareznpatricia sfcsupervisor patricia favor siguenos podernos comunicar mensaje interno contigo  ; j : 2965. Sim : 0.59566706; Baja. 
 andresg65241186 hola andres gracias inter envianos favor solicitud dm poder ayudarte quedamos atent; j : 2966. Sim : 0.6595971; Baja. 
 arturoporras569 consulte mas informacion relacionada hacer labelurl  ; j : 2967. Sim : 0.5023182; Baja. 
 manuelpolo650 consulte mas informacion relacionada hacer labelurl  ; j : 2968. Sim : 0.5246032; Baja. 
 caminogales tuboletanews camila cuentanos caso dm envianos datos contacto colaborarte quedamos aten; j : 2969. Sim : 0.6510252; Baja. 
 frederman26 escribirnos hector excelente dia  ; j : 2970. Sim : 0.34910634; No similar. 
 recibiras sms clave aleatoria seguridad  ; j : 2971. Sim : 0.5360571; Baja. 
 julianatabares5 jsanchezcristo vickydavilah juliana necesitamos favor sigas poderte responder dm qu; j : 2972. Sim : 0.47199428; No similar. 
 hemallarino poder ayudarte debes escribirnos interno asi podemos escalar caso area encargada quedam; j : 2973. Sim : 0.536146; Baja. 
 pazupersonica hola paz permitenos ayudarte envianos consulta datos contacto dm colaborarte quedamos; j : 2974. Sim : 0.5901568; Baja. 
 2 eventos bogota seminariodeeconomia 501 502 labelurl labelurl  ; j : 2975. Sim : 0.106637046; No similar. 
 edredondo edgardo gracias escribirnos gusto enviaremos caso area encargada tomar medidas correspond; j : 2976. Sim : 0.5344031; Baja. 
 jotamorales julio permitenos ayudarte envianos dm caso datos contacto colaborarte quedamos atentos ; j : 2977. Sim : 0.5950868; Baja. 
 comprometemos mas logros ponemos nombre lapuertaalcambio  ; j : 2978. Sim : 0.37153003; No similar. 
 s4ndr4rod piliobuenagente s4ndr4rod favor compartenos mensaje directo nombre completo numero ce lab; j : 2979. Sim : 0.37654474; No similar. 
 espitia73 hola espitia73 gracias escribirnos confirmanos favor numero cedula mensaje direct labelur; j : 2980. Sim : 0.5781962; Baja. 
 arizaivan hola ivan permitenos ayudarte envianos consulta datos contacto dm colaborarte quedamos at; j : 2981. Sim : 0.5547112; Baja. 
 lauris1808 hola lauris180 lamentamos dice queremos mejorar experiencia necesitamos ayud labelurl  ; j : 2982. Sim : 0.33339688; No similar. 
 hoy medellin seminariodeeconomia 197 esperamos labelurl labelurl  ; j : 2983. Sim : 0.12302183; No similar. 
 lauraporfavor buenos dias laura favor cuentanos caso via dm envianos datos poderte colaborar feliz ; j : 2984. Sim : 0.74223876; Media. 
 e2tovar sfcsupervisor bancodebogota amamosavvillas bcooccidente bcopopular buen dia gracias publica; j : 2985. Sim : 0.3973596; No similar. 
 jahzeel1490 hola jahzeel permitenos ayudarte escribenos favor dm detalles ocurrido poder esc labelu; j : 2986. Sim : 0.63535976; Baja. 
 jjaverrruizm hola jjaverrruizm gracias escribirnos respondimos mensaje directo feliz tarde  ; j : 2987. Sim : 0.62523955; Baja. 
 g3rbar g3rbar seguridad debemos solicitarte datos confidenciales validar identidad poder avanzar la; j : 2988. Sim : 0.3780915; No similar. 
 hoy bogota seminariodeeconomia 504 esperamos labelurl labelurl  ; j : 2989. Sim : 0.19377455; No similar. 
 hoy bogota seminariodeeconomia 505 esperamos labelurl labelurl  ; j : 2990. Sim : 0.15174703; No similar. 
 hoy bogota seminariodeeconomia 503 esperamos labelurl labelurl  ; j : 2991. Sim : 0.17074797; No similar. 
 hoy bogota seminariodeeconomia 501 esperamos labelurl labelurl  ; j : 2992. Sim : 0.1502619; No similar. 
 hoy bogota seminariodeeconomia 502 esperamos labelurl labelurl  ; j : 2993. Sim : 0.15695573; No similar. 
 hoy bogota seminariodeeconomia 496 esperamos labelurl labelurl  ; j : 2994. Sim : 0.18546349; No similar. 
 hoy bogota seminariodeeconomia 498 esperamos labelurl labelurl  ; j : 2995. Sim : 0.24123661; No similar. 
 hoy bogota seminariodeeconomia 497 esperamos labelurl labelurl  ; j : 2996. Sim : 0.15858333; No similar. 
 diegodrbta cuentanos banco presentas inconveniente  ; j : 2997. Sim : 0.35076657; No similar. 
 joaopenagos sfcsupervisor super hola joaopenagos gracias escribirnos favor cuentanos mas detalles l; j : 2998. Sim : 0.67843443; Media. 
 dacabe2 hola daniel permitenos ayudarte amplianos favor informacion acerca ocurrido mensaje inter l; j : 2999. Sim : 0.6602355; Baja. 
 jleyva08 bancocajasocial hola edward amplianos favor informacion ocurrido dm poder rev labelurl  ; j : 3000. Sim : 0.54817; Baja. 
 mayraj30 hola mayra favor cuentanos via dm caso datos personales poderte colaborar pendientes salud; j : 3001. Sim : 0.71501154; Media. 
 hola jflamprea queremos ayudarte favor compartenos numero cedula mensaje directo rev labelurl  ; j : 3002. Sim : 0.66344327; Baja. 
 supersalud vanessa13178368 felipearias71 epssura comunicamos mensaje interno ustedes  ; j : 3003. Sim : 0.32117388; No similar. 
 unsabinero mario respondimos dm quedamos atentos informacion requerida saludos  ; j : 3004. Sim : 0.5373005; Baja. 
 weycast hola weycast favor siguenos podernos comunicar mensaje directo contigo modo poder resolver ; j : 3005. Sim : 0.70633787; Media. 
 galloorlando hola gracias escribirnos favor envianos datos mensaje hacer reporte inquietud saludos ; j : 3006. Sim : 0.75646746; Media. 
 eagocode hola eagocode gusto saludarte indicanos mensaje directo numero cedula poder ayudart labelu; j : 3007. Sim : 0.53926337; Baja. 
 pablocogollo hola pablo permitenos ayudarte revisar caso area encargada amplianos favor det labelur; j : 3008. Sim : 0.49024096; No similar. 
 tiquirubio hola javier permitenos ayudarte amplianos favor informacion ocurrido dm rev labelurl  ; j : 3009. Sim : 0.6121587; Baja. 
 juantbh hola juan amplianos favor informacion acerca ocurrido dm alli solicitaremos dato labelurl  ; j : 3010. Sim : 0.6308562; Baja. 
 al3xloaiza hola alexander gracias escribirnos ampianos favor dm informacion ocurrido quedamos atent; j : 3011. Sim : 0.71209216; Media. 
 ivanlombana hola ivan cuentanos detalle caso dm validarlo area encargada quedamos atentos  ; j : 3012. Sim : 0.6972529; Media. 
 reportesdelemisor minutos siga transmision directo presentacion reporte estabilidad fi labelurl  ; j : 3013. Sim : 0.50360554; Baja. 
 acerojaime bancosaval hola jaime permitenos ayudarte escribenos favor dm alli pediremos dato labelu; j : 3014. Sim : 0.53861034; Baja. 
 anacathe sfcsupervisor hola ana cathe permitenos ayudarte amplianos favor informacion acerca ocurri; j : 3015. Sim : 0.48388436; No similar. 
 juanda1996 bancodebogota hola juan david gracias comentarios positivos feliz tarde  ; j : 3016. Sim : 0.52543086; Baja. 
 caroquim sfcsupervisor hola caroquim gracias escribirnos respondimos consulta mensaje directo feliz; j : 3017. Sim : 0.65584767; Baja. 
 nguillot colpensiones sfcsupervisor hola nicolas envianos datos mensaje directo forma podre labelur; j : 3018. Sim : 0.595883; Baja. 
 inmortal24 hola favor cuentanos via dm mas detalles sucedido poder atender solicitud saludo labelur; j : 3019. Sim : 0.72790134; Media. 
 riesgos fracking ecosistemas degradacion habitat altos riesgos deforestacion labelurl  ; j : 3020. Sim : 0.16367576; No similar. 
 darlynmusic4 darlyn indicamos tambien podemos escalar caso area encargada quedamos atentos dm si as; j : 3021. Sim : 0.52947855; Baja. 
 vktrhgo gracias contarnos sucedido dm dejanos punto ocurrio inconveniente datos hacer reporte  ; j : 3022. Sim : 0.62166756; Baja. 
 vagon2 buenas tardes favor indicanos ocurrio situacion comentas horario quedamos atentos  ; j : 3023. Sim : 0.50468737; Baja. 
 pipiule sfcsupervisor hola carlos atendimos requerimiento dm favor informanos respecto quedamos ate; j : 3024. Sim : 0.6523059; Baja. 
 yeyojimeneza sfcsupervisor hola yeyojimeneza gusto saludarte indicanos mensaje directo numero ce la; j : 3025. Sim : 0.58926255; Baja. 
 puntosalaire hola respondimos mensaje dm  ; j : 3026. Sim : 0.5631679; Baja. 
 anyicastel comunicamos interno contigo  ; j : 3027. Sim : 0.3276138; No similar. 
 guarapero comunicamos interno contigo  ; j : 3028. Sim : 0.3045183; No similar. 
