Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias bancorepublica atentos quedamos datos area colaborarte 
 julianabdiaz lugar evento cambiado realizara hotel radisson avenida 60 2299 salon ar total bogota d; j : 1. Sim : 0.18399064; No similar. 
 banco central turquiafrena depreciacion historica vive lira causa huida capitales extr labelurl  ; j : 1389. Sim : 0.21031255; No similar. 
 grupo region knutos fusion sonidosdelpacifico labelurl  ; j : 1390. Sim : 0.14085564; No similar. 
 audio video rueda prensa reunion juntabanrep viernes 22 marzo 2019 labelurl  ; j : 1391. Sim : 0.20248492; No similar. 
 hit momento labelurl gusto conoce version completa hitsdelolvido labelurl  ; j : 1392. Sim : 0.21790817; No similar. 
 marialourdesbau hola maria dejanos caso mensaje escalarlo area encargada quedamos pendientes saludo; j : 1393. Sim : 0.47384575; No similar. 
 movaf monica envianos caso dm colaborarte quedamos atentos  ; j : 1394. Sim : 0.72817576; Media. 
 miembros juntabanrep reunen empresarios vallecaucanos discutir situacion actual economi labelurl  ; j : 1395. Sim : 0.20861162; No similar. 
 gerente juanjoseechavarria explica juntabanrep decidio viernes 28 septiembre mantener labelurl  ; j : 1396. Sim : 0.1252798; No similar. 
 top3deimpactoeconomicon1opep senalo podria haber superavit crudoen 2019n2eeuuy chinaretomaron label; j : 1397. Sim : 0.30477026; No similar. 
 alaire inicia discurso juanjoseechavarria evento celebracion 60 anos biblioteca lui labelurl  ; j : 1398. Sim : 0.11955944; No similar. 
 imontenegro86 hola ivan gracias escribirnos envianos dm caso junto datos contacto co labelurl  ; j : 1399. Sim : 0.63269824; Baja. 
 conozca reporte estabilidadfinanciera segundo semestre 2017 presentado lunes medios comun labelurl ; j : 1400. Sim : 0.16801722; No similar. 
 adriana86c adry envianos caso dm colaborarte quedamos atentos  ; j : 1401. Sim : 0.66052514; Baja. 
 1s2018 economia siguio avanzando recuperacion tras haber sufrido choques anos previos hoy labelurl ; j : 1402. Sim : 0.22748893; No similar. 
 cali ibague reportan normalidad eleccionesuso2019 trabajadores acuden urnas elegir repre labelurl  ; j : 1403. Sim : 0.10870119; No similar. 
 conozca palabras gerente juanjoseechavarria lanzamiento libro superando barreras labelurl  ; j : 1404. Sim : 0.21433364; No similar. 
 al3xaand3r hola validando caso area encargada respuesta notificaremos saludos  ; j : 1405. Sim : 0.49303672; No similar. 
 hola roshybarrera29 solicitud curso area encargada daremos solucion menor tiempo posible sfcsupervi; j : 1406. Sim : 0.4456538; No similar. 
 erimarcor hola erica escalamos nuevamente caso area encargada saludos  ; j : 1407. Sim : 0.4567022; No similar. 
 gercasvar german manejando caso area encargada respuesta notificaremos saludos  ; j : 1408. Sim : 0.4541059; No similar. 
 banrepeduca colegios union narino ayapel cordoba planeta rica cordoba socorro santander hacen pa la; j : 1409. Sim : 0.14145888; No similar. 
 asiste agileopencali agilescolombia tendra lugar instalaciones sabado 25 agosto labelurl  ; j : 1410. Sim : 0.18203805; No similar. 
 harolpas contamos concierto sera medellin bogota  ; j : 1411. Sim : 0.1888711; No similar. 
 amandadiazp hola amanda gracias escribirnos permitenos ayudarte revisar caso area encargad labelurl; j : 1412. Sim : 0.50277203; Baja. 
 comandantemad77 sfcsupervisor chenel atendimos caso via dm respuesta enviada correo electronico per; j : 1413. Sim : 0.5125723; Baja. 
 ivapesi hola ivan gracias reporte pasaremos area encargada saludos  ; j : 1414. Sim : 0.5440481; Baja. 
 eldiegocamargo participa mini cooper peleen montarse carro labelurl  ; j : 1415. Sim : 0.08345848; No similar. 
 misplanesconaval siguen tranvia medellin muestran ciudad contamos lanzami labelurl  ; j : 1416. Sim : 0.14338882; No similar. 
 bancorepublica invita manana 15 febrero presentacion informesobreinflacion cargo labelurl  ; j : 1417. Sim : 0.35182396; No similar. 
 hoy 5 pm gerente general juanjoseechavarria oficializara nuevo nombre biblioteca labelurl  ; j : 1418. Sim : 0.15771303; No similar. 
 eldiegocamargo dejes llegar tarde participa moto bmw mini cooper labelurl  ; j : 1419. Sim : 0.19643587; No similar. 
 hoy lunes 16 julio bancorepublica presenta obra editada juanjoseechavarria mauriciovillamizar label; j : 1420. Sim : 0.16398324; No similar. 
 edinsonhernn1 iebancodebogota bancorepublica hola edinsonhernn1 gracias escribirnos contamos pued l; j : 1421. Sim : 0.38615686; No similar. 
 mariaantoniay buenos dias maria antonia cuentanos dm caso poder colaborarte quedamos atentos  ; j : 1422. Sim : 0.5648635; Baja. 
 jelizmon hola mardy recuerda participar deben ser personajes reales incluir bancodebogota saludos  ; j : 1423. Sim : 0.27292633; No similar. 
 aregifob eleccion personajes billet hace cumpliendo leyes aprobadas congreso ley 908 labelurl  ; j : 1424. Sim : 0.03867288; No similar. 
 camilo85ruiz sfcsupervisor daremos respuesta dm  ; j : 1425. Sim : 0.4272486; No similar. 
 erimarcor hola erica enviamos mensaje dm quedamos atentos  ; j : 1426. Sim : 0.51389575; Baja. 
 senores caracolradio director dario arismendi deben retractarse tras uso ganar tutela noticiasrcn l; j : 1427. Sim : 0.19927616; No similar. 
 andrespardoa gran honor compartir escenario ilustrarse carmenmreinhart kennedyschool convencionbanc; j : 1428. Sim : 0.17449021; No similar. 
 publicaciones boletin economico regional ber iii trimestre 2017 ejecafetero caldas risaralda quindi; j : 1429. Sim : 0.21946342; No similar. 
 cachecdmx pochosaurus gracias unirte recuerda mas seguidores don mas sera aporte labelurl  ; j : 1430. Sim : 0.17279075; No similar. 
 bancodebogota 23 ven convierte regalos compras felices santafemimundo unicentrobogota titanplazacc ; j : 1431. Sim : 0.16913931; No similar. 
 bancorepublica invita manana 15 noviembre presentacion informesobreinflacion cargo labelurl  ; j : 1432. Sim : 0.35599104; No similar. 
 bbanrepeduca ciudadanos clave conocer papel trabajo bancorepublica video historia labelurl  ; j : 1433. Sim : 0.37080476; No similar. 
 bciclo composicion cambio salarios aproximacion estructura salarial colombia estudia labelurl  ; j : 1434. Sim : 0.15392773; No similar. 
 hcmatrix halbert gracias escribirnos envianos datos contacto dm asesorarte quedamos atentos  ; j : 1435. Sim : 0.6038817; Baja. 
 ivanlombana hola ivan cuentanos detalle caso dm validarlo area encargada quedamos atentos  ; j : 1436. Sim : 0.63868886; Baja. 
 aprenderbolsa presentamos disculpas incluyo trino vinculo video puede ingresar labelurl  ; j : 1437. Sim : 0.18144158; No similar. 
 sonhomero hola sonhomero gracias escribirnos recuerda llamadas actualizacion datos n labelurl  ; j : 1438. Sim : 0.5489763; Baja. 
 asi reaccionas envias screenshot conversacion misma persona encuentra reaccion labelurl  ; j : 1439. Sim : 0.35321888; No similar. 
 diarioelfrente yoleoelfrente economia bucaramanga mejor ciudad invertir dice presidente porvenirofi; j : 1440. Sim : 0.20186248; No similar. 
 telefonos018000 conocimiento contenidos publicados ustedes portal contiene infor labelurl  ; j : 1441. Sim : 0.32169595; No similar. 
 hola paradajairo panchitagalindo gestionando solucion casos  ; j : 1442. Sim : 0.46018693; No similar. 
 hola undaniel muchas gracias buenos deseos  ; j : 1443. Sim : 0.31998977; No similar. 
 interesado criptomonedas obtenga informacion necesita saber innovacion tecnologica labelurl  ; j : 1444. Sim : 0.28981215; No similar. 
 brevistadinero opinion cuatro claves salir deudas navidenas n manuel restrepo  ; j : 1445. Sim : 0.30453482; No similar. 
 hola omarcontreras8 gracias escribirnos queremos mejorar experiencia necesitamos labelurl  ; j : 1446. Sim : 0.38387364; No similar. 
 andresw14 buen dia puedes ingresar siguiente enlace conozcas oficinas horarios disponibles c labelu; j : 1447. Sim : 0.34322283; No similar. 
 mariojimenez182 mario envianos datos contacto dm brindarte asesoria quedamos atentos  ; j : 1448. Sim : 0.6309581; Baja. 
 queridodiario80 hola favor envianos datos contacto via dm gusto comunicaremos contigo colaborarte s; j : 1449. Sim : 0.5576501; Baja. 
 transar criptomonedas usted puede ganar tambien puede perder grande expuesto tipo d labelurl  ; j : 1450. Sim : 0.0084012905; No similar. 
 15022018 seminariosbanrep cartagena asista evento presentado codirector jose antonio labelurl  ; j : 1451. Sim : 0.07705022; No similar. 
 publicaciones boletin economico regional ber iii trimestre 2017 suroccidente valledelcauca narino c; j : 1452. Sim : 0.22510396; No similar. 
 usofrenteobrero invita medios comunicacion barrancabermeja rueda prensa 800 labelurl  ; j : 1453. Sim : 0.19367132; No similar. 
 daniel9217 momento consultor servicio encuentra llevando caso interno daremos to labelurl  ; j : 1454. Sim : 0.23747703; No similar. 
 carito2012ley carolina area encargada informan comunicaron contigo estan gestionando caso darte sol; j : 1455. Sim : 0.47109616; No similar. 
 ameisel interviene economiauandes presentacion denominada infraestructura sociedad economia c label; j : 1456. Sim : 0.2624388; No similar. 
 faguerov siga santiagodechile transmision directo seminario 95 anos misionkemmerer colo labelurl  ; j : 1457. Sim : 0.25302416; No similar. 
 codirector gerardohernandez participa hoy seminario anifco mercado capitales desafios finte labelur; j : 1458. Sim : 0.09616108; No similar. 
 presentacion informesobreinflacion juanjoseechavarria gerente banrep explico junta direct labelurl ; j : 1459. Sim : 0.30443817; No similar. 
 filosofa escritora ana roda nueva directora red bibliotecas bancorepublica mas detalles s labelurl ; j : 1460. Sim : 0.37367693; No similar. 
 reunamos mejores tip ahorro cuales logremos crear propia red consejos mas utiles  ; j : 1461. Sim : 0.23670234; No similar. 
 juanjoseechavarria finaliza presentacion informesobreinflacion 3t2018 consulte informe completo lab; j : 1462. Sim : 0.28857857; No similar. 
 manuelpolo650 permitimos informarle bancorepublica organo naturaleza unica au labelurl  ; j : 1463. Sim : 0.38178557; No similar. 
 conozca comunicado prensa informeinflacion realizado hoy labelurl  ; j : 1464. Sim : 0.111166894; No similar. 
 srmerclan grupoavalco hola camilo afiliado porvenir  ; j : 1465. Sim : 0.13000953; No similar. 
 asi recordarmos manuel gustavo chacon dirigente popular asesinado agentes armada nacional crimen la; j : 1466. Sim : 0.0669207; No similar. 
 rodrigomarck rodrigo gracias compartirnos caso gusto enviaremos area encargada saludos  ; j : 1467. Sim : 0.5227906; Baja. 
 hola juanauribep interesa conocer caso darte soluciones puedes escribirnos via dm contarnos mas det; j : 1468. Sim : 0.5174893; Baja. 
 mottafabian sfcsupervisor hola fabian permitenos ayudarte revisar caso area encargada escriben labe; j : 1469. Sim : 0.44591495; No similar. 
 andresor0404 conozca patrocinios estudios banco republica labelurl  ; j : 1470. Sim : 0.24204895; No similar. 
 egmerino regioncaribeco noticiascaracol evento casagrandecarib promociona independencia region car ; j : 1471. Sim : 0.2277428; No similar. 
 hcmatrix favor envianos datos personales via dm asesores comunicara contigo pendientes saludos  ; j : 1472. Sim : 0.5084732; Baja. 
 lorespitia hola lorena podrias recordar banco cajeros saludos  ; j : 1473. Sim : 0.33884555; No similar. 
 foro economia caribe ameisel uninorteco afirma educacion variables mas impor labelurl  ; j : 1474. Sim : 0.2894529; No similar. 
 jhonmera hola jhon servirte cuentanos dm podemos colaborarte quedamos atentos  ; j : 1475. Sim : 0.5312593; Baja. 
 gerente general bancorepublica invita consultar serie videos resumen informealcongreso labelurl  ; j : 1476. Sim : 0.38713557; No similar. 
 galvisgpedro larepublicaco hola pedro envianos datos interno revisar caso quedamos atentos  ; j : 1477. Sim : 0.6082993; Baja. 
 sauledson conozca posicion bancorepublica uso criptomonedas labelurl  ; j : 1478. Sim : 0.37807488; No similar. 
 waldootv permitimos informarle bancorepublica organo naturaleza unica autonom labelurl  ; j : 1479. Sim : 0.35537484; No similar. 
 historiaeconomica 45 joaquin viloria hoz labelurl haganos saber piensa labelurl  ; j : 1480. Sim : 0.044367902; No similar. 
 hola psjuanfer82 siguiente enlace podras descargar certificado nlabelurl  ; j : 1481. Sim : 0.3975517; No similar. 
 ospenu dado respuesta revisa bandeja entrada  ; j : 1482. Sim : 0.1828042; No similar. 
 darojasnovoa hola darojasnovoa regalarias datos mensaje interno poder colaborarte inqui labelurl  ; j : 1483. Sim : 0.3005619; No similar. 
 raptorjamube03 ivanduque septimodiatv cmilanoticia comunicamos dm contigo porvenirteresponde  ; j : 1484. Sim : 0.17470917; No similar. 
 aportes voluntarios pueden hacer 30000 mesneste titular presenta dia hoy labelurl  ; j : 1485. Sim : 0.14149316; No similar. 
 princesasamaria hola mema queremos colaborarte certificados regalanos datos interno poder colaborar; j : 1486. Sim : 0.3854475; No similar. 
 jorgearmandoo hola jorge favor envianos datos personales caso via dm colaborarte pendientes saludos; j : 1487. Sim : 0.63575107; Baja. 
 hola willyguaman interesa conocer detalle caso puedes escribirnos via dm gracias  ; j : 1488. Sim : 0.51776636; Baja. 
 estalisiada hola estalisiada gracias ponerte contacto podemos ayudar  ; j : 1489. Sim : 0.28005108; No similar. 
 hopefulloverss hola hopefulloverss gracias ponerte contacto podemos ayudar  ; j : 1490. Sim : 0.2840051; No similar. 
 reportesdelemisor abril junio santander norte santander boyaca arauca region nororiente ec labelurl; j : 1491. Sim : 0.18883151; No similar. 
 carlodrp hola carlos intentando registrarte pagina web intentaste obtener ex labelurl  ; j : 1492. Sim : 0.28270155; No similar. 
 si compras ropa recuerda tener pleno conocimiento tallas indicadas cada prenda  ; j : 1493. Sim : 0.06628063; No similar. 
 julianaseguraq hola julianaseguraq gracias escribirnos contamos pagos realizadoa tarjeta s labelurl; j : 1494. Sim : 0.41284254; No similar. 
 reportesdelemisor suroccidente valle cauca cauca narino putumayo continuo recuperacion economica la; j : 1495. Sim : 0.25688046; No similar. 
 1 mini cooper 1 moto bmw nescafe dolce gusto apple watch samsumg galaxy conoce ganar premios labelu; j : 1496. Sim : 0.18353167; No similar. 
 listonlos esperamos iniciar mmb soylanacion labelurl  ; j : 1497. Sim : 0.1012236; No similar. 
 bnuestro codirector gerardohernandez sera conferencista principal seminario nuevo regimen cambios i; j : 1498. Sim : 0.16843796; No similar. 
 elsemblante sfcsupervisor elsemblante invitamos concoer toda informacion tarifas aprobadas qu label; j : 1499. Sim : 0.31421873; No similar. 
 robertcancino97 hola robertcancino97 bienvenido canal digital si contamos parte labelurl  ; j : 1500. Sim : 0.32090154; No similar. 
 2 eventos bogota seminariodeeconomia 501 502 labelurl labelurl  ; j : 1501. Sim : 0.17657496; No similar. 
 experiencia regulatoria criptomonedas ambito internacional enterese labelurl  ; j : 1502. Sim : 0.24600706; No similar. 
 wapinjoe exacto limite transaccion si algun inconveniente favor enviamos datos via dm gestionarlo  ; j : 1503. Sim : 0.4645841; No similar. 
 agambetta bancorepublica cuenta oficial banco central colombia invitamos corroborar nombre labelurl; j : 1504. Sim : 0.41256356; No similar. 
 jack01287 jorge favor envianos datos personales dm revisar caso area encargada quedamos atentos  ; j : 1505. Sim : 0.65762883; Baja. 
 hectorfz31 hector invitamos contact bancodebogota informen hara entrega premio saludos  ; j : 1506. Sim : 0.24145538; No similar. 
 manana arranca curso avanzado economia profesores 2018 busca promover excelencia academica labelurl; j : 1507. Sim : 0.07801425; No similar. 
 paises ibericos crees sera vencedor encuentro economico siguelos labelurl  ; j : 1508. Sim : 0.12811765; No similar. 
 natafranm yubertsanchez yubert gracias escribirnos dm caso siendo tramitado saludos  ; j : 1509. Sim : 0.52119213; Baja. 
 ningun regimen puede pensionar jovenes requiere edad jubilacion minima  ; j : 1510. Sim : 0.10049347; No similar. 
