Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.18297713; No similar. 
 samuelsoyyop hola samuel siguiente enlace puedes ingresar porvenir preferencial empezar disfrutar l; j : 1801. Sim : 0.24546905; No similar. 
 malipape2006 hola gracias reporte haremos saber area encargada saludos  ; j : 1802. Sim : 0.57693607; Baja. 
 bancorepublica invita manana 15 febrero presentacion informesobreinflacion cargo labelurl  ; j : 1803. Sim : 0.30094135; No similar. 
 agendese participe seminariosbanrepn19 septiembre bogota choques buena mala volatilidad n21 labelur; j : 1804. Sim : 0.22155197; No similar. 
 interesado criptomonedas obtenga informacion necesita saber innovacion tecnologica labelurl  ; j : 1805. Sim : 0.32787097; No similar. 
 marialetrujillo mariale poder colaborarte favor envianos datos dm quedamos atentos  ; j : 1806. Sim : 0.65586793; Baja. 
 hola donconchito recordamos espera recibir confirmacion caso  ; j : 1807. Sim : 0.4584965; No similar. 
 hola panchitagalindo revisaremos nuevamente caso area encargada  ; j : 1808. Sim : 0.44533518; No similar. 
 nandogalle hola gusto ayudamos recuerda si interesado adquirir compra cartera labelurl  ; j : 1809. Sim : 0.38061816; No similar. 
 top3deimpactoeconomicon1indice confianza empresarial alemania aumentan2jerome powell senalo continu; j : 1810. Sim : 0.2523275; No similar. 
 recuerda vejez significa fin suenos financieros  ; j : 1811. Sim : 0.06685929; No similar. 
 sanardi colpensiones hola santiago realizaste doble asesoria siguiente enlace puedes obtener toda l; j : 1812. Sim : 0.36629298; No similar. 
 amorteguivivian hola vivian escalaremos informacion area encargada embargo agradeceriamos labelurl ; j : 1813. Sim : 0.46432424; No similar. 
 harolpas contamos concierto sera medellin bogota  ; j : 1814. Sim : 0.17007667; No similar. 
 nguillot colpensiones sfcsupervisor hola nicolas envianos datos mensaje directo forma podre labelur; j : 1815. Sim : 0.5926499; Baja. 
 usofrenteobrero orientado afiliados afiliarse colpensiones mas inform pagina web labelurl  ; j : 1816. Sim : 0.35777408; No similar. 
 jeimylee invitamos pendiente conocer proximos concursos  ; j : 1817. Sim : 0.39555672; No similar. 
 midazagarcia hola maria gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 1818. Sim : 0.6625761; Baja. 
 inscribiste agileopencali escenario seran instalaciones 25 agosto cupo labelurl  ; j : 1819. Sim : 0.2761188; No similar. 
 proximo lunes 13 agosto juanjoseechavarria gerente bancorepublica presenta informesobreinflacion la; j : 1820. Sim : 0.2320595; No similar. 
 olvidate via rapida si realmente quieres volar simplemente aprovecha poder pasion oprah winfrey  ; j : 1821. Sim : 0.36424884; No similar. 
 bel pdf libro estudios sociales pacifico colombiano presentado hoy buenaventura editado inve labelu; j : 1822. Sim : 0.16154677; No similar. 
 jorgegp jorge puedes consultar ubicacion telefonos horarios toda red oficinas ingresando labelurl  ; j : 1823. Sim : 0.3855779; No similar. 
 williamrescobar bancorepublica acercamientos empresas bitcoin conozca posicion ofic labelurl  ; j : 1824. Sim : 0.32022348; No similar. 
 misplanesconaval siguen tranvia medellin muestran ciudad contamos lanzami labelurl  ; j : 1825. Sim : 0.20353527; No similar. 
 finaliza intervencion juanjoseechavarria gerente bancorepublica santamarta ceremonia n labelurl  ; j : 1826. Sim : 0.24955809; No similar. 
 deseamos feliz cumpleanos gerente investigaciones economicas andrespardoa  ; j : 1827. Sim : 0.31080493; No similar. 
 video foro corficolombiana cambio hora retos nuevo gobierno llevo cabo 18 julio labelurl  ; j : 1828. Sim : 0.13675624; No similar. 
 gercasvar german gracias escribirnos cuentanos dm caso colaborarte quedamos atentos  ; j : 1829. Sim : 0.6749231; Media. 
 hola cilomeca alegra saber encuentra solucionado feliz dia  ; j : 1830. Sim : 0.34633324; No similar. 
 emepe ensena comunicacion sindical tiempos internet somosuso aprendemos labelurl  ; j : 1831. Sim : 0.25247875; No similar. 
 gustavoyacaman gusto acompanarte mientras representas orgullo colombianos saludos  ; j : 1832. Sim : 0.22000134; No similar. 
 alcanzar objetivos toma tiempo consigues entiendes luchar mas quieres acerca realizacion  ; j : 1833. Sim : 0.26139888; No similar. 
 borisduquea ano 2018 bancorepublica recibio donacion teatro amira rosa puso marcha pr labelurl  ; j : 1834. Sim : 0.19705787; No similar. 
 bancorepublica invita manana 15 noviembre presentacion informesobreinflacion cargo labelurl  ; j : 1835. Sim : 0.3047088; No similar. 
 luxandlan hola luxandlan gracias ponerte contacto podemos ayudar  ; j : 1836. Sim : 0.38104498; No similar. 
 guarapero hola guarapero gracias ponerte contacto podemos ayudar  ; j : 1837. Sim : 0.3840874; No similar. 
 estalisiada hola estalisiada gracias ponerte contacto podemos ayudar  ; j : 1838. Sim : 0.2946847; No similar. 
 hola jov1426 confirmanos si aun presentas inconvenientes posible actualizacion saludos  ; j : 1839. Sim : 0.55181706; Baja. 
 al3xaand3r alexander dimos respuesta solicitud dm saludos  ; j : 1840. Sim : 0.49616703; No similar. 
 encontramos conversatorio porvenir kapital acerca economia politica actual pais nu labelurl  ; j : 1841. Sim : 0.20102428; No similar. 
 roshybarrera29 atentos solicitud siempre dispuestos darte soluciones  ; j : 1842. Sim : 0.43782663; No similar. 
 gerente actual exgerentes codirectores excodirectores bancorepublica seminario 95 anos l labelurl  ; j : 1843. Sim : 0.19337758; No similar. 
 julianmorenos hola julian gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 1844. Sim : 0.60611117; Baja. 
 carlcat17 latamco hola andres permitenos ayudarte revisar caso area encargada escribenos labelurl  ; j : 1845. Sim : 0.44338956; No similar. 
 lapetitemort hola quedamos pendientes datos mensaje hacer seguimiento ocurrido saludos  ; j : 1846. Sim : 0.638509; Baja. 
 tradicion silleteros replicado hace 7 anos nuevayork flores nueva york labelurl  ; j : 1847. Sim : 0.15027614; No similar. 
 curso avanzado economia profesores 2018 busca promover investigacion economica excelencia academica; j : 1848. Sim : 0.15678607; No similar. 
 anyelik muchas gracias porveniroficial hacen feliz regalo yocorropor bogota mediamaratonbog labelur; j : 1849. Sim : 0.31029359; No similar. 
 natalita62 natalia favor cuentanos caso dm envianos datos contacto colaborarte quedamos atentos  ; j : 1850. Sim : 0.6899904; Media. 
 miguelzu tuboletacolombi hola favor envianos datos via mensaje directo hacerle seguimiento caso sal; j : 1851. Sim : 0.6364388; Baja. 
 vamosandrey andrey favor envianos dm detalles caso pantallazo si poder colaborarte quedamos atentos; j : 1852. Sim : 0.70910245; Media. 
 mgp290260 diarionocturno actualidadpanam hola mgregoria interesa colaborarte favor escribenos via d; j : 1853. Sim : 0.4432611; No similar. 
 libredelavado conozca mas lavado activos  ; j : 1854. Sim : 0.14830215; No similar. 
 xavivalle hola javier ofrecemos disculpas cuentanos detalle caso dm colaborarte quedamos atentos  ; j : 1855. Sim : 0.5805327; Baja. 
 invitamos conocer politica proteccion datos personales aqui labelurl  ; j : 1856. Sim : 0.52691704; Baja. 
 jdtato hola juan david escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 1857. Sim : 0.57719314; Baja. 
 junta directiva consulte comunicado decision jdbr tomada dia hoy cambio frecuen labelurl  ; j : 1858. Sim : 0.24688604; No similar. 
 acerca navidad queremos vivas banco occidente labelurl  ; j : 1859. Sim : 0.20272823; No similar. 
 vida pareja ahorro clave plan futuro porvenir damos tip labelurl  ; j : 1860. Sim : 0.14630048; No similar. 
 reformatributaria afecta recomendamos incluir cambios presupuesto labelurl  ; j : 1861. Sim : 0.2099711; No similar. 
 juanthgreen hola juan escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 1862. Sim : 0.59374446; Baja. 
 juanjoseechavarria finaliza presentacion informesobreinflacion 3t2018 consulte informe completo lab; j : 1863. Sim : 0.29438967; No similar. 
 sal jugar hijo parque ten cena romantica pareja mientras haces canal dig labelurl  ; j : 1864. Sim : 0.12701073; No similar. 
 edotom danielmcalder hola darte respuesta parte aseguradora favor envianos caso datos contacto dm  ; j : 1865. Sim : 0.65574694; Baja. 
 mary80plata envianos datos dm poder ayudarte escalar caso quedamos atentos  ; j : 1866. Sim : 0.6722799; Media. 
 asi termina primer recorrido lanzamiento plan amarte juanes misplanesconaval labelurl  ; j : 1867. Sim : 0.13748522; No similar. 
 exito puede resumir tener balance 4 aspectos esenciales vidalaboral familiar social personal  ; j : 1868. Sim : 0.16991286; No similar. 
 conducen mueven mundo maquinas sino ideas victor hugo  ; j : 1869. Sim : 0.08504104; No similar. 
 khurtado19 hola khurtado19 ciudadanos inconvenientes hora diferenciar nueva fa labelurl  ; j : 1870. Sim : 0.24332678; No similar. 
 lilianarstrepo liliana favor envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 1871. Sim : 0.7258966; Media. 
 tres actividades promovieron buen desempeno economia region suroccidente valle cauca narino c label; j : 1872. Sim : 0.139344; No similar. 
 andrespardoa imfnews imfs blanchard financial bump such as those in may 2013 may well happen again ; j : 1873. Sim : 0.10812731; No similar. 
 tipdeseguridad revisa billet momento recibirlos conoce tip ayudaran reconocer labelurl  ; j : 1874. Sim : 0.34012485; No similar. 
 ivapesi hola ivan gracias reporte pasaremos area encargada saludos  ; j : 1875. Sim : 0.59181654; Baja. 
 tras medida adoptada unidos imponer aranceles productos chinos posterior retaliacion anunc labelurl; j : 1876. Sim : 0.24589816; No similar. 
 seria mecanismo distribucion recursos sistema general participaciones verdaderamente labelurl  ; j : 1877. Sim : 0.23902732; No similar. 
 hcmatrix hola halbert depende banco cuentanos bancos interesa saludos  ; j : 1878. Sim : 0.47178403; No similar. 
 ingchucho8824 sfcsupervisor hola ingchucho8824 contamos traves kioskos puedes generar labelurl  ; j : 1879. Sim : 0.3375697; No similar. 
 principales cambios estandares cobro acuerdo norma 2082 conoce mas labelurl  ; j : 1880. Sim : 0.36592448; No similar. 
 erimarcor hola erica enviamos mensaje dm quedamos atentos  ; j : 1881. Sim : 0.63269764; Baja. 
 liliancitabm hola liliancitabm comentanos si error soluciono atentos saludos  ; j : 1882. Sim : 0.3753941; No similar. 
 carolinarga carolina solicita certificado ces codigo 85764 llegara correo registrado  ; j : 1883. Sim : 0.38233775; No similar. 
 solucionatico hola permitenos colaborarte envianos caso datos contacto dm verificar sucedio quedamo; j : 1884. Sim : 0.7613522; Media. 
 negociaciones seguridad fronteriza legisladores eeuu colapsaron diferencias labelurl  ; j : 1885. Sim : 0.23204762; No similar. 
 creemos proyectos empresariales conoce paquetes financieros disenados especialmente labelurl  ; j : 1886. Sim : 0.3197219; No similar. 
 maocastillope mauricio permitenos brindarte ayuda cuentanos dm caso servirte  ; j : 1887. Sim : 0.43106773; No similar. 
 hoy dia clave liderazgo exitoso influencia autoridad ken blanchard  ; j : 1888. Sim : 0.13868247; No similar. 
 juanjoseechavarria gerente bancorepublica asiste comision iii senadogovco debate deuda publ labelur; j : 1889. Sim : 0.31656054; No similar. 
 bancorepublica presento nuevo regimen cambiario busca eficiencias tramites realiza labelurl  ; j : 1890. Sim : 0.30658188; No similar. 
 hola teresamortiz interesa conocer detalle caso favor envianos datos via dm validar gracias  ; j : 1891. Sim : 0.7278456; Media. 
 senadorhonesto conozca adelantos proceso teatro amira rosa labelurl  ; j : 1892. Sim : 0.19721232; No similar. 
 sauledson conozca posicion bancorepublica uso criptomonedas labelurl  ; j : 1893. Sim : 0.3192617; No similar. 
 jersteyler hola romero n respondimos dm atentos recibir datos solicitados saludos  ; j : 1894. Sim : 0.64302176; Baja. 
 lugares seria favorito elevar cometa aprovechar vientos mes  ; j : 1895. Sim : 0.12060694; No similar. 
 si pensando vivir solo guia sobrevivir primer ano puede interesar labelurl  ; j : 1896. Sim : 0.26488933; No similar. 
 preguntas respuestas intervencion anunciada bancorepublica mercado cambiario labelurl juntabanrep  ; j : 1897. Sim : 0.3576688; No similar. 
 rafajcg93 conozca posicion bancorepublica uso criptomonedas labelurl  ; j : 1898. Sim : 0.26490697; No similar. 
 donando kilometros ayudaras cientos ninos cumplir sueno ser proximos grandes atletas pai labelurl  ; j : 1899. Sim : 0.21066749; No similar. 
 hoy partir 1230 pm gerente banrep juanjoseechavarria presentara informe inflacion s labelurl  ; j : 1900. Sim : 0.2583298; No similar. 
 alejotaler lastimosamente puede acceder presentaciones vea evento labelurl  ; j : 1901. Sim : 0.2045585; No similar. 
 acerca elevatorpitchaval col4punto0 estan listos  ; j : 1902. Sim : 0.29850423; No similar. 
 eventosclavedelajornadademanananee uu ventas minoristasn ee uu inventarios crudon colombia ind labe; j : 1903. Sim : 0.18159528; No similar. 
 andresguero hola andres manejando caso mensaje interno respuesta notificaremos saludos  ; j : 1904. Sim : 0.44281015; No similar. 
 hola omarcontreras8 gracias escribirnos queremos mejorar experiencia necesitamos labelurl  ; j : 1905. Sim : 0.44460157; No similar. 
 bbanrepeduca ciudadanos clave conocer papel trabajo bancorepublica video historia labelurl  ; j : 1906. Sim : 0.36335626; No similar. 
 creado zona transaccional labelurl pordras obtener certificados extractos fo labelurl  ; j : 1907. Sim : 0.31258675; No similar. 
 amorteguivivian hola vivian escalar caso area encargada necesitamos favor indiques d labelurl  ; j : 1908. Sim : 0.39081046; No similar. 
 julianazpt sfcsupervisor juliana gracias escribirnos envianos caso datos contacto dm ayudarte queda; j : 1909. Sim : 0.7772901; Media. 
 trafico excusa evitar entrenamiento si quiere puede soylanacion labelurl  ; j : 1910. Sim : 0.09997056; No similar. 
 tipdeseguridad diciembre recuerda ser mas cuidadoso entregues informacion personal reclamar supuest; j : 1911. Sim : 0.340963; No similar. 
 quiere saber significado hiperinflacion autoridades economicas preocupan man labelurl  ; j : 1912. Sim : 0.16975598; No similar. 
 bciclo composicion cambio salarios aproximacion estructura salarial colombia estudia labelurl  ; j : 1913. Sim : 0.12122132; No similar. 
 autocorrector hace quedar mal reaccionesaval encuentra labelurl labelurl  ; j : 1914. Sim : 0.1045088; No similar. 
 andresunivalle buenos dias andresunivalle importante conocer experiencia pro favor conta labelurl  ; j : 1915. Sim : 0.3158402; No similar. 
 reportan normalidad elcentro bucaramanga eleccionesuso2019 trabajadores deciden rumbo labelurl  ; j : 1916. Sim : 0.11240452; No similar. 
 juancaortiz14 porquesera amigos trabajan viajan locos jajaja buena campana labelurl  ; j : 1917. Sim : 0.1941047; No similar. 
 mariocardenas18 rappicolombia hola mario gracias escribirnos envianos dm caso junto datos d labelur; j : 1918. Sim : 0.7049165; Media. 
 hola sveralopez revisando caso area encargada lamentamos molestias  ; j : 1919. Sim : 0.50185347; Baja. 
 disfruta calor feria cali hoteles estelar muchomasparacontar vacaciones labelurl  ; j : 1920. Sim : 0.15140967; No similar. 
 undiacomohoy hace 206 anos pais lanzaba grito independencia labelurl  ; j : 1921. Sim : 0.11681472; No similar. 
 merrui cuenta seguir prestando buen servicio feliz dia saludos  ; j : 1922. Sim : 0.33090228; No similar. 
 nuevo video banrepeduca sacara dudas abrir cerrar ojos controlar inflacion labelurl  ; j : 1923. Sim : 0.2940215; No similar. 
 jorgramirer jorge traves mensaje directo envianos datos personales verificar caso  ; j : 1924. Sim : 0.5482664; Baja. 
 laubernalrincon hola laura gracias ponerte contacto podemos ayudar  ; j : 1925. Sim : 0.43497473; No similar. 
 estepar97 hola esteban permitenos ayudarte escribenos favor dm revisar caso area encargada quedamos; j : 1926. Sim : 0.6087888; Baja. 
